Driver,DriverNumber,Team,LapNumber,LapTime,Position,Stint,Compound,TyreLife,FreshTyre,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,Deleted,DeletedReason,IsAccurate,FastF1Generated,IsPersonalBest,Time,LapStartTime,LapStartDate,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime
LEC,16,Ferrari,32.0,0 days 00:01:22.947000,3.0,2.0,HARD,7.0,True,,,0 days 00:00:29.221000,0 days 00:00:17.788000,0 days 00:00:35.938000,249.0,292.0,303.0,300.0,1,False,,True,False,False,0 days 01:49:26.762000,0 days 01:48:03.815000,2026-03-08 04:49:10.438,0 days 01:48:33.134000,0 days 01:48:50.922000,0 days 01:49:26.860000
LEC,16,Ferrari,33.0,0 days 00:01:23.174000,3.0,2.0,HARD,8.0,True,,,0 days 00:00:29.301000,0 days 00:00:17.756000,0 days 00:00:36.117000,252.0,294.0,302.0,302.0,1,False,,True,False,False,0 days 01:50:49.936000,0 days 01:49:26.762000,2026-03-08 04:50:33.385,0 days 01:49:56.161000,0 days 01:50:13.917000,0 days 01:50:50.034000
LEC,16,Ferrari,34.0,0 days 00:01:38.516000,3.0,2.0,HARD,9.0,True,,,0 days 00:00:32.568000,0 days 00:00:28.471000,0 days 00:00:37.477000,105.0,237.0,289.0,295.0,167,False,,False,False,False,0 days 01:52:28.452000,0 days 01:50:49.936000,2026-03-08 04:51:56.559,0 days 01:51:22.602000,0 days 01:51:51.073000,0 days 01:52:28.550000
LEC,16,Ferrari,35.0,0 days 00:01:23.542000,3.0,2.0,HARD,10.0,True,,,0 days 00:00:29.632000,0 days 00:00:17.831000,0 days 00:00:36.079000,254.0,294.0,304.0,276.0,1,False,,True,False,False,0 days 01:53:51.994000,0 days 01:52:28.452000,2026-03-08 04:53:35.075,0 days 01:52:58.182000,0 days 01:53:16.013000,0 days 01:53:52.092000
LEC,16,Ferrari,36.0,0 days 00:01:24.376000,3.0,2.0,HARD,11.0,True,,,0 days 00:00:29.478000,0 days 00:00:17.907000,0 days 00:00:36.991000,249.0,295.0,301.0,293.0,1,False,,True,False,False,0 days 01:55:16.370000,0 days 01:53:51.994000,2026-03-08 04:54:58.617,0 days 01:54:21.570000,0 days 01:54:39.477000,0 days 01:55:16.468000
LEC,16,Ferrari,37.0,0 days 00:01:23.236000,3.0,2.0,HARD,12.0,True,,,0 days 00:00:29.421000,0 days 00:00:17.866000,0 days 00:00:35.949000,256.0,291.0,302.0,297.0,1,False,,True,False,False,0 days 01:56:39.606000,0 days 01:55:16.370000,2026-03-08 04:56:22.993,0 days 01:55:45.889000,0 days 01:56:03.755000,0 days 01:56:39.704000
LEC,16,Ferrari,38.0,0 days 00:01:22.579000,3.0,2.0,HARD,13.0,True,,,0 days 00:00:28.995000,0 days 00:00:17.699000,0 days 00:00:35.885000,258.0,293.0,301.0,300.0,1,False,,True,False,True,0 days 01:58:02.185000,0 days 01:56:39.606000,2026-03-08 04:57:46.229,0 days 01:57:08.699000,0 days 01:57:26.398000,0 days 01:58:02.283000
LEC,16,Ferrari,39.0,0 days 00:01:22.728000,3.0,2.0,HARD,14.0,True,,,0 days 00:00:29.142000,0 days 00:00:17.617000,0 days 00:00:35.969000,255.0,298.0,301.0,292.0,1,False,,True,False,False,0 days 01:59:24.913000,0 days 01:58:02.185000,2026-03-08 04:59:08.808,0 days 01:58:31.425000,0 days 01:58:49.042000,0 days 01:59:25.011000
LEC,16,Ferrari,40.0,0 days 00:01:22.930000,3.0,2.0,HARD,15.0,True,,,0 days 00:00:29.199000,0 days 00:00:17.741000,0 days 00:00:35.990000,253.0,292.0,300.0,301.0,1,False,,True,False,False,0 days 02:00:47.843000,0 days 01:59:24.913000,2026-03-08 05:00:31.536,0 days 01:59:54.210000,0 days 02:00:11.951000,0 days 02:00:47.941000
LEC,16,Ferrari,41.0,0 days 00:01:22.995000,3.0,2.0,HARD,16.0,True,,,0 days 00:00:29.102000,0 days 00:00:17.730000,0 days 00:00:36.163000,253.0,292.0,295.0,301.0,1,False,,True,False,False,0 days 02:02:10.838000,0 days 02:00:47.843000,2026-03-08 05:01:54.466,0 days 02:01:17.043000,0 days 02:01:34.773000,0 days 02:02:10.936000
LEC,16,Ferrari,42.0,0 days 00:01:22.846000,3.0,2.0,HARD,17.0,True,,,0 days 00:00:29.167000,0 days 00:00:17.705000,0 days 00:00:35.974000,257.0,292.0,301.0,288.0,1,False,,True,False,False,0 days 02:03:33.684000,0 days 02:02:10.838000,2026-03-08 05:03:17.461,0 days 02:02:40.103000,0 days 02:02:57.808000,0 days 02:03:33.782000
LEC,16,Ferrari,43.0,0 days 00:01:22.750000,3.0,2.0,HARD,18.0,True,,,0 days 00:00:29.142000,0 days 00:00:17.651000,0 days 00:00:35.957000,253.0,292.0,301.0,298.0,1,False,,True,False,False,0 days 02:04:56.434000,0 days 02:03:33.684000,2026-03-08 05:04:40.307,0 days 02:04:02.924000,0 days 02:04:20.575000,0 days 02:04:56.532000
LEC,16,Ferrari,44.0,0 days 00:01:23.094000,3.0,2.0,HARD,19.0,True,,,0 days 00:00:29.326000,0 days 00:00:17.643000,0 days 00:00:36.125000,254.0,297.0,304.0,301.0,1,False,,True,False,False,0 days 02:06:19.528000,0 days 02:04:56.434000,2026-03-08 05:06:03.057,0 days 02:05:25.858000,0 days 02:05:43.501000,0 days 02:06:19.626000
LEC,16,Ferrari,45.0,0 days 00:01:23.160000,3.0,2.0,HARD,20.0,True,,,0 days 00:00:29.378000,0 days 00:00:17.651000,0 days 00:00:36.131000,250.0,293.0,300.0,294.0,1,False,,True,False,False,0 days 02:07:42.688000,0 days 02:06:19.528000,2026-03-08 05:07:26.151,0 days 02:06:49.004000,0 days 02:07:06.655000,0 days 02:07:42.786000
LEC,16,Ferrari,46.0,0 days 00:01:22.894000,3.0,2.0,HARD,21.0,True,,,0 days 00:00:29.254000,0 days 00:00:17.685000,0 days 00:00:35.955000,256.0,291.0,303.0,291.0,1,False,,True,False,False,0 days 02:09:05.582000,0 days 02:07:42.688000,2026-03-08 05:08:49.311,0 days 02:08:12.040000,0 days 02:08:29.725000,0 days 02:09:05.680000
LEC,16,Ferrari,47.0,0 days 00:01:22.952000,3.0,2.0,HARD,22.0,True,,,0 days 00:00:29.106000,0 days 00:00:17.719000,0 days 00:00:36.127000,250.0,291.0,301.0,294.0,1,False,,True,False,False,0 days 02:10:28.534000,0 days 02:09:05.582000,2026-03-08 05:10:12.205,0 days 02:09:34.786000,0 days 02:09:52.505000,0 days 02:10:28.632000
LEC,16,Ferrari,48.0,0 days 00:01:22.899000,3.0,2.0,HARD,23.0,True,,,0 days 00:00:29.299000,0 days 00:00:17.678000,0 days 00:00:35.922000,249.0,295.0,303.0,298.0,1,False,,True,False,False,0 days 02:11:51.433000,0 days 02:10:28.534000,2026-03-08 05:11:35.157,0 days 02:10:57.931000,0 days 02:11:15.609000,0 days 02:11:51.531000
LEC,16,Ferrari,49.0,0 days 00:01:23.364000,3.0,2.0,HARD,24.0,True,,,0 days 00:00:29.374000,0 days 00:00:17.664000,0 days 00:00:36.326000,249.0,296.0,304.0,301.0,1,False,,True,False,False,0 days 02:13:14.797000,0 days 02:11:51.433000,2026-03-08 05:12:58.056,0 days 02:12:20.905000,0 days 02:12:38.569000,0 days 02:13:14.895000
LEC,16,Ferrari,50.0,0 days 00:01:23.200000,3.0,2.0,HARD,25.0,True,,,0 days 00:00:29.246000,0 days 00:00:17.742000,0 days 00:00:36.212000,251.0,300.0,301.0,301.0,1,False,,True,False,False,0 days 02:14:37.997000,0 days 02:13:14.797000,2026-03-08 05:14:21.420,0 days 02:13:44.141000,0 days 02:14:01.883000,0 days 02:14:38.095000
LEC,16,Ferrari,51.0,0 days 00:01:22.989000,3.0,2.0,HARD,26.0,True,,,0 days 00:00:29.359000,0 days 00:00:17.602000,0 days 00:00:36.028000,259.0,299.0,306.0,300.0,1,False,,True,False,False,0 days 02:16:00.986000,0 days 02:14:37.997000,2026-03-08 05:15:44.620,0 days 02:15:07.454000,0 days 02:15:25.056000,0 days 02:16:01.084000
LEC,16,Ferrari,52.0,0 days 00:01:23.049000,3.0,2.0,HARD,27.0,True,,,0 days 00:00:29.441000,0 days 00:00:17.598000,0 days 00:00:36.010000,256.0,301.0,303.0,304.0,1,False,,True,False,False,0 days 02:17:24.035000,0 days 02:16:00.986000,2026-03-08 05:17:07.609,0 days 02:16:30.525000,0 days 02:16:48.123000,0 days 02:17:24.133000
LEC,16,Ferrari,53.0,0 days 00:01:23.014000,3.0,2.0,HARD,28.0,True,,,0 days 00:00:29.254000,0 days 00:00:17.635000,0 days 00:00:36.125000,255.0,292.0,299.0,305.0,1,False,,True,False,False,0 days 02:18:47.049000,0 days 02:17:24.035000,2026-03-08 05:18:30.658,0 days 02:17:53.387000,0 days 02:18:11.022000,0 days 02:18:47.147000
LEC,16,Ferrari,54.0,0 days 00:01:23.045000,3.0,2.0,HARD,29.0,True,,,0 days 00:00:29.077000,0 days 00:00:17.673000,0 days 00:00:36.295000,257.0,291.0,298.0,294.0,1,False,,True,False,False,0 days 02:20:10.094000,0 days 02:18:47.049000,2026-03-08 05:19:53.672,0 days 02:19:16.224000,0 days 02:19:33.897000,0 days 02:20:10.192000
LEC,16,Ferrari,55.0,0 days 00:01:22.825000,3.0,2.0,HARD,30.0,True,,,0 days 00:00:29.147000,0 days 00:00:17.624000,0 days 00:00:36.054000,257.0,292.0,299.0,288.0,1,False,,True,False,False,0 days 02:21:32.919000,0 days 02:20:10.094000,2026-03-08 05:21:16.717,0 days 02:20:39.339000,0 days 02:20:56.963000,0 days 02:21:33.017000
LEC,16,Ferrari,56.0,0 days 00:01:22.965000,3.0,2.0,HARD,31.0,True,,,0 days 00:00:29.161000,0 days 00:00:17.681000,0 days 00:00:36.123000,254.0,288.0,300.0,288.0,1,False,,True,False,False,0 days 02:22:55.884000,0 days 02:21:32.919000,2026-03-08 05:22:39.542,0 days 02:22:02.178000,0 days 02:22:19.859000,0 days 02:22:55.982000
LEC,16,Ferrari,57.0,0 days 00:01:23.098000,3.0,2.0,HARD,32.0,True,,,0 days 00:00:29.245000,0 days 00:00:17.621000,0 days 00:00:36.232000,258.0,291.0,293.0,289.0,1,False,,True,False,False,0 days 02:24:18.982000,0 days 02:22:55.884000,2026-03-08 05:24:02.507,0 days 02:23:25.227000,0 days 02:23:42.848000,0 days 02:24:19.080000
LEC,16,Ferrari,58.0,0 days 00:01:23.317000,3.0,2.0,HARD,33.0,True,,,0 days 00:00:29.364000,0 days 00:00:17.704000,0 days 00:00:36.249000,261.0,298.0,313.0,277.0,1,False,,True,False,False,0 days 02:25:42.299000,0 days 02:24:18.982000,2026-03-08 05:25:25.605,0 days 02:24:48.444000,0 days 02:25:06.148000,0 days 02:25:42.397000
STR,18,Aston Martin,1.0,0 days 00:01:43.370000,20.0,1.0,MEDIUM,1.0,True,,,,0 days 00:00:19.505000,0 days 00:00:40.559000,232.0,272.0,292.0,188.0,1,False,,False,False,False,0 days 01:04:03.349000,0 days 01:02:19.743000,2026-03-08 04:03:26.366,,0 days 01:03:23.481000,0 days 01:04:03.562000
STR,18,Aston Martin,2.0,0 days 00:01:28.773000,20.0,1.0,MEDIUM,2.0,True,,,0 days 00:00:31.679000,0 days 00:00:18.599000,0 days 00:00:38.495000,248.0,292.0,293.0,244.0,1,False,,True,False,True,0 days 01:05:32.122000,0 days 01:04:03.349000,2026-03-08 04:05:09.972,0 days 01:04:35.047000,0 days 01:04:53.646000,0 days 01:05:32.141000
STR,18,Aston Martin,3.0,0 days 00:01:28.580000,20.0,1.0,MEDIUM,3.0,True,,,0 days 00:00:31.507000,0 days 00:00:18.467000,0 days 00:00:38.606000,245.0,297.0,302.0,261.0,1,False,,True,False,True,0 days 01:07:00.702000,0 days 01:05:32.122000,2026-03-08 04:06:38.745,0 days 01:06:03.648000,0 days 01:06:22.115000,0 days 01:07:00.721000
STR,18,Aston Martin,4.0,0 days 00:01:28.079000,20.0,1.0,MEDIUM,4.0,True,,,0 days 00:00:31.176000,0 days 00:00:18.646000,0 days 00:00:38.257000,249.0,299.0,304.0,282.0,1,False,,True,False,True,0 days 01:08:28.781000,0 days 01:07:00.702000,2026-03-08 04:08:07.325,0 days 01:07:31.897000,0 days 01:07:50.543000,0 days 01:08:28.800000
STR,18,Aston Martin,5.0,0 days 00:01:28.185000,20.0,1.0,MEDIUM,5.0,True,,,0 days 00:00:31.252000,0 days 00:00:18.541000,0 days 00:00:38.392000,247.0,292.0,292.0,281.0,1,False,,True,False,False,0 days 01:09:56.966000,0 days 01:08:28.781000,2026-03-08 04:09:35.404,0 days 01:09:00.052000,0 days 01:09:18.593000,0 days 01:09:56.985000
STR,18,Aston Martin,6.0,0 days 00:01:28.202000,20.0,1.0,MEDIUM,6.0,True,,,0 days 00:00:31.239000,0 days 00:00:18.645000,0 days 00:00:38.318000,247.0,285.0,291.0,265.0,1,False,,True,False,False,0 days 01:11:25.168000,0 days 01:09:56.966000,2026-03-08 04:11:03.589,0 days 01:10:28.224000,0 days 01:10:46.869000,0 days 01:11:25.187000
STR,18,Aston Martin,7.0,0 days 00:01:27.987000,20.0,1.0,MEDIUM,7.0,True,,,0 days 00:00:31.152000,0 days 00:00:18.586000,0 days 00:00:38.249000,246.0,296.0,288.0,275.0,1,False,,True,False,True,0 days 01:12:53.155000,0 days 01:11:25.168000,2026-03-08 04:12:31.791,0 days 01:11:56.339000,0 days 01:12:14.925000,0 days 01:12:53.174000
STR,18,Aston Martin,8.0,0 days 00:01:27.644000,20.0,1.0,MEDIUM,8.0,True,,,0 days 00:00:30.941000,0 days 00:00:18.662000,0 days 00:00:38.041000,249.0,291.0,285.0,278.0,1,False,,True,False,True,0 days 01:14:20.799000,0 days 01:12:53.155000,2026-03-08 04:13:59.778,0 days 01:13:24.115000,0 days 01:13:42.777000,0 days 01:14:20.818000
STR,18,Aston Martin,9.0,0 days 00:01:28.072000,19.0,1.0,MEDIUM,9.0,True,,,0 days 00:00:30.958000,0 days 00:00:18.759000,0 days 00:00:38.355000,249.0,278.0,284.0,274.0,1,False,,True,False,False,0 days 01:15:48.871000,0 days 01:14:20.799000,2026-03-08 04:15:27.422,0 days 01:14:51.776000,0 days 01:15:10.535000,0 days 01:15:48.890000
STR,18,Aston Martin,10.0,0 days 00:01:27.614000,19.0,1.0,MEDIUM,10.0,True,,,0 days 00:00:31.028000,0 days 00:00:18.726000,0 days 00:00:37.860000,249.0,276.0,284.0,277.0,1,False,,True,False,True,0 days 01:17:16.485000,0 days 01:15:48.871000,2026-03-08 04:16:55.494,0 days 01:16:19.918000,0 days 01:16:38.644000,0 days 01:17:16.504000
STR,18,Aston Martin,11.0,0 days 00:02:12.251000,19.0,1.0,MEDIUM,11.0,True,0 days 01:18:54.258000,,0 days 00:00:30.877000,0 days 00:00:18.895000,0 days 00:01:22.479000,249.0,233.0,,278.0,16,False,,False,False,False,0 days 01:19:28.736000,0 days 01:17:16.485000,2026-03-08 04:18:23.108,0 days 01:17:47.381000,0 days 01:18:06.276000,0 days 01:19:28.755000
STR,18,Aston Martin,12.0,0 days 00:01:58.206000,18.0,2.0,HARD,1.0,True,,0 days 01:19:31.102000,0 days 00:00:43.992000,0 days 00:00:27.800000,0 days 00:00:46.414000,202.0,136.0,270.0,198.0,6,False,,False,False,False,0 days 01:21:26.942000,0 days 01:19:28.736000,2026-03-08 04:20:35.359,0 days 01:20:12.747000,0 days 01:20:40.547000,0 days 01:21:26.961000
STR,18,Aston Martin,13.0,0 days 00:01:38.945000,17.0,2.0,HARD,2.0,True,,,0 days 00:00:40.361000,0 days 00:00:20.569000,0 days 00:00:38.015000,229.0,267.0,282.0,142.0,671,False,,False,False,False,0 days 01:23:05.887000,0 days 01:21:26.942000,2026-03-08 04:22:33.565,0 days 01:22:07.322000,0 days 01:22:27.891000,0 days 01:23:05.906000
STR,18,Aston Martin,14.0,0 days 00:01:27.008000,17.0,2.0,HARD,3.0,True,,,0 days 00:00:30.582000,0 days 00:00:18.700000,0 days 00:00:37.726000,250.0,269.0,283.0,268.0,1,False,,True,False,True,0 days 01:24:32.895000,0 days 01:23:05.887000,2026-03-08 04:24:12.510,0 days 01:23:36.488000,0 days 01:23:55.188000,0 days 01:24:32.914000
STR,18,Aston Martin,15.0,0 days 00:01:26.872000,17.0,2.0,HARD,4.0,True,,,0 days 00:00:30.449000,0 days 00:00:18.787000,0 days 00:00:37.636000,250.0,268.0,282.0,277.0,1,False,,True,False,True,0 days 01:25:59.767000,0 days 01:24:32.895000,2026-03-08 04:25:39.518,0 days 01:25:03.363000,0 days 01:25:22.150000,0 days 01:25:59.786000
STR,18,Aston Martin,16.0,0 days 00:01:27.370000,17.0,2.0,HARD,5.0,True,,,0 days 00:00:30.539000,0 days 00:00:18.860000,0 days 00:00:37.971000,248.0,266.0,282.0,277.0,1,False,,True,False,False,0 days 01:27:27.137000,0 days 01:25:59.767000,2026-03-08 04:27:06.390,0 days 01:26:30.325000,0 days 01:26:49.185000,0 days 01:27:27.156000
STR,18,Aston Martin,17.0,0 days 00:01:30.502000,17.0,2.0,HARD,6.0,True,,,0 days 00:00:30.552000,0 days 00:00:18.854000,0 days 00:00:41.096000,249.0,267.0,139.0,277.0,126,False,,False,False,False,0 days 01:28:57.639000,0 days 01:27:27.137000,2026-03-08 04:28:33.760,0 days 01:27:57.708000,0 days 01:28:16.562000,0 days 01:28:57.658000
STR,18,Aston Martin,18.0,0 days 00:01:54,17.0,2.0,HARD,7.0,True,,,0 days 00:00:41.181000,0 days 00:00:23.170000,0 days 00:00:49.649000,237.0,230.0,270.0,188.0,6,False,,False,False,False,0 days 01:30:51.639000,0 days 01:28:57.639000,2026-03-08 04:30:04.262,0 days 01:29:38.839000,0 days 01:30:02.009000,0 days 01:30:51.658000
STR,18,Aston Martin,19.0,0 days 00:01:39.887000,17.0,2.0,HARD,8.0,True,,,0 days 00:00:39.971000,0 days 00:00:20.637000,0 days 00:00:39.279000,181.0,223.0,285.0,198.0,671,False,,False,False,False,0 days 01:32:31.526000,0 days 01:30:51.639000,2026-03-08 04:31:58.262,0 days 01:31:31.629000,0 days 01:31:52.266000,0 days 01:32:31.545000
STR,18,Aston Martin,20.0,0 days 00:01:28.097000,17.0,2.0,HARD,9.0,True,,,0 days 00:00:30.414000,0 days 00:00:18.829000,0 days 00:00:38.854000,251.0,284.0,287.0,281.0,1,False,,True,False,False,0 days 01:33:59.623000,0 days 01:32:31.526000,2026-03-08 04:33:38.149,0 days 01:33:01.959000,0 days 01:33:20.788000,0 days 01:33:59.642000
STR,18,Aston Martin,21.0,0 days 00:01:27.915000,17.0,2.0,HARD,10.0,True,,,0 days 00:00:30.951000,0 days 00:00:18.969000,0 days 00:00:37.995000,251.0,286.0,262.0,284.0,1,False,,True,False,False,0 days 01:35:27.538000,0 days 01:33:59.623000,2026-03-08 04:35:06.246,0 days 01:34:30.593000,0 days 01:34:49.562000,0 days 01:35:27.557000
STR,18,Aston Martin,22.0,0 days 00:01:27.480000,17.0,2.0,HARD,11.0,True,,,0 days 00:00:30.985000,0 days 00:00:18.744000,0 days 00:00:37.751000,256.0,287.0,280.0,245.0,1,False,,True,False,False,0 days 01:36:55.018000,0 days 01:35:27.538000,2026-03-08 04:36:34.161,0 days 01:35:58.542000,0 days 01:36:17.286000,0 days 01:36:55.037000
STR,18,Aston Martin,23.0,0 days 00:01:27.511000,17.0,2.0,HARD,12.0,True,,,0 days 00:00:30.801000,0 days 00:00:19.050000,0 days 00:00:37.660000,249.0,258.0,281.0,274.0,1,False,,True,False,False,0 days 01:38:22.529000,0 days 01:36:55.018000,2026-03-08 04:38:01.641,0 days 01:37:25.838000,0 days 01:37:44.888000,0 days 01:38:22.548000
STR,18,Aston Martin,24.0,0 days 00:01:27.122000,17.0,2.0,HARD,13.0,True,,,0 days 00:00:30.653000,0 days 00:00:18.936000,0 days 00:00:37.533000,248.0,259.0,281.0,275.0,1,False,,True,False,False,0 days 01:39:49.651000,0 days 01:38:22.529000,2026-03-08 04:39:29.152,0 days 01:38:53.201000,0 days 01:39:12.137000,0 days 01:39:49.670000
STR,18,Aston Martin,25.0,0 days 00:01:29.033000,17.0,2.0,HARD,14.0,True,,,0 days 00:00:30.673000,0 days 00:00:18.907000,0 days 00:00:39.453000,251.0,262.0,282.0,275.0,1,False,,True,False,False,0 days 01:41:18.684000,0 days 01:39:49.651000,2026-03-08 04:40:56.274,0 days 01:40:20.343000,0 days 01:40:39.250000,0 days 01:41:18.703000
STR,18,Aston Martin,26.0,0 days 00:01:58.866000,17.0,2.0,HARD,15.0,True,0 days 01:42:46.531000,,0 days 00:00:30.903000,0 days 00:00:18.957000,0 days 00:01:09.006000,249.0,289.0,,272.0,1,False,,False,False,False,0 days 01:43:17.550000,0 days 01:41:18.684000,2026-03-08 04:42:25.307,0 days 01:41:49.606000,0 days 01:42:08.563000,0 days 01:43:17.569000
STR,18,Aston Martin,27.0,0 days 00:01:37.514000,17.0,3.0,SOFT,1.0,True,,0 days 01:43:19.975000,0 days 00:00:38.666000,0 days 00:00:19.350000,0 days 00:00:39.498000,245.0,259.0,283.0,209.0,1,False,,False,False,False,0 days 01:44:55.064000,0 days 01:43:17.550000,2026-03-08 04:44:24.173,0 days 01:43:56.235000,0 days 01:44:15.585000,0 days 01:44:55.083000
STR,18,Aston Martin,28.0,0 days 00:01:26.074000,17.0,3.0,SOFT,2.0,True,,,0 days 00:00:30.185000,0 days 00:00:18.792000,0 days 00:00:37.097000,252.0,262.0,284.0,276.0,1,False,,True,False,True,0 days 01:46:21.138000,0 days 01:44:55.064000,2026-03-08 04:46:01.687,0 days 01:45:25.268000,0 days 01:45:44.060000,0 days 01:46:21.157000
STR,18,Aston Martin,29.0,0 days 00:01:26.064000,17.0,3.0,SOFT,3.0,True,,,0 days 00:00:30.217000,0 days 00:00:18.613000,0 days 00:00:37.234000,252.0,266.0,286.0,276.0,1,False,,True,False,True,0 days 01:47:47.202000,0 days 01:46:21.138000,2026-03-08 04:47:27.761,0 days 01:46:51.374000,0 days 01:47:09.987000,0 days 01:47:47.221000
STR,18,Aston Martin,30.0,0 days 00:01:27.416000,17.0,3.0,SOFT,4.0,True,,,0 days 00:00:30.233000,0 days 00:00:18.674000,0 days 00:00:38.509000,252.0,265.0,290.0,275.0,1,False,,True,False,False,0 days 01:49:14.618000,0 days 01:47:47.202000,2026-03-08 04:48:53.825,0 days 01:48:17.454000,0 days 01:48:36.128000,0 days 01:49:14.637000
STR,18,Aston Martin,31.0,0 days 00:01:26.387000,17.0,3.0,SOFT,5.0,True,,,0 days 00:00:30.422000,0 days 00:00:18.577000,0 days 00:00:37.388000,251.0,268.0,284.0,276.0,1,False,,True,False,False,0 days 01:50:41.005000,0 days 01:49:14.618000,2026-03-08 04:50:21.241,0 days 01:49:45.059000,0 days 01:50:03.636000,0 days 01:50:41.024000
STR,18,Aston Martin,32.0,0 days 00:01:42.468000,17.0,3.0,SOFT,6.0,True,,,0 days 00:00:31.787000,0 days 00:00:30.644000,0 days 00:00:40.037000,252.0,208.0,285.0,273.0,167,False,,False,False,False,0 days 01:52:23.473000,0 days 01:50:41.005000,2026-03-08 04:51:47.628,0 days 01:51:12.811000,0 days 01:51:43.455000,0 days 01:52:23.492000
STR,18,Aston Martin,33.0,0 days 00:01:26.528000,17.0,3.0,SOFT,7.0,True,,,0 days 00:00:30.503000,0 days 00:00:18.728000,0 days 00:00:37.297000,251.0,265.0,292.0,274.0,1,False,,True,False,False,0 days 01:53:50.001000,0 days 01:52:23.473000,2026-03-08 04:53:30.096,0 days 01:52:53.995000,0 days 01:53:12.723000,0 days 01:53:50.020000
STR,18,Aston Martin,34.0,,17.0,3.0,SOFT,8.0,True,0 days 01:55:18.611000,,0 days 00:00:30.496000,0 days 00:00:19.613000,,252.0,296.0,,298.0,1,False,,False,False,False,0 days 02:13:18.247000,0 days 01:53:50.001000,2026-03-08 04:54:56.624,0 days 01:54:20.759000,0 days 01:54:40.301000,
STR,18,Aston Martin,35.0,0 days 00:01:35.637000,17.0,4.0,SOFT,1.0,True,,0 days 02:13:20.515000,0 days 00:00:39.439000,0 days 00:00:18.905000,0 days 00:00:37.293000,244.0,265.0,290.0,151.0,1,False,,False,False,False,0 days 02:14:53.884000,0 days 02:13:18.247000,2026-03-08 05:14:24.870,0 days 02:13:57.705000,0 days 02:14:16.610000,0 days 02:14:53.903000
STR,18,Aston Martin,36.0,0 days 00:01:25.410000,17.0,4.0,SOFT,2.0,True,,,0 days 00:00:29.828000,0 days 00:00:18.491000,0 days 00:00:37.091000,251.0,268.0,284.0,285.0,1,False,,True,False,True,0 days 02:16:19.294000,0 days 02:14:53.884000,2026-03-08 05:16:00.507,0 days 02:15:23.731000,0 days 02:15:42.222000,0 days 02:16:19.313000
STR,18,Aston Martin,37.0,0 days 00:01:26.320000,17.0,4.0,SOFT,3.0,True,,,0 days 00:00:30.139000,0 days 00:00:18.756000,0 days 00:00:37.425000,251.0,261.0,287.0,276.0,1,False,,True,False,False,0 days 02:17:45.614000,0 days 02:16:19.294000,2026-03-08 05:17:25.917,0 days 02:16:49.452000,0 days 02:17:08.208000,0 days 02:17:45.633000
STR,18,Aston Martin,38.0,0 days 00:01:26.370000,17.0,4.0,SOFT,4.0,True,,,0 days 00:00:30.177000,0 days 00:00:18.735000,0 days 00:00:37.458000,251.0,262.0,286.0,278.0,1,False,,True,False,False,0 days 02:19:11.984000,0 days 02:17:45.614000,2026-03-08 05:18:52.237,0 days 02:18:15.810000,0 days 02:18:34.545000,0 days 02:19:12.003000
STR,18,Aston Martin,39.0,0 days 00:01:45.889000,17.0,4.0,SOFT,5.0,True,0 days 02:20:37.402000,,0 days 00:00:30.411000,0 days 00:00:18.745000,0 days 00:00:56.733000,248.0,261.0,,278.0,1,False,,False,False,False,0 days 02:20:57.873000,0 days 02:19:11.984000,2026-03-08 05:20:18.607,0 days 02:19:42.414000,0 days 02:20:01.159000,0 days 02:20:57.892000
STR,18,Aston Martin,40.0,0 days 00:01:32.972000,17.0,5.0,SOFT,1.0,True,,0 days 02:21:00.243000,0 days 00:00:36.906000,0 days 00:00:19.049000,0 days 00:00:37.017000,247.0,259.0,295.0,209.0,1,False,,False,False,False,0 days 02:22:30.845000,0 days 02:20:57.873000,2026-03-08 05:22:04.496,0 days 02:21:34.798000,0 days 02:21:53.847000,0 days 02:22:30.864000
STR,18,Aston Martin,41.0,0 days 00:01:25.444000,17.0,5.0,SOFT,2.0,True,,,0 days 00:00:29.694000,0 days 00:00:18.741000,0 days 00:00:37.009000,252.0,260.0,285.0,302.0,1,False,,True,False,False,0 days 02:23:56.289000,0 days 02:22:30.845000,2026-03-08 05:23:37.468,0 days 02:23:00.558000,0 days 02:23:19.299000,0 days 02:23:56.308000
STR,18,Aston Martin,42.0,0 days 00:01:25.707000,17.0,5.0,SOFT,3.0,True,,,0 days 00:00:29.973000,0 days 00:00:18.791000,0 days 00:00:36.943000,252.0,257.0,283.0,275.0,1,False,,True,False,False,0 days 02:25:21.996000,0 days 02:23:56.289000,2026-03-08 05:25:02.912,0 days 02:24:26.281000,0 days 02:24:45.072000,0 days 02:25:22.015000
STR,18,Aston Martin,43.0,0 days 00:01:25.919000,17.0,5.0,SOFT,4.0,True,,,0 days 00:00:29.948000,0 days 00:00:18.837000,0 days 00:00:37.134000,251.0,257.0,283.0,274.0,1,False,,True,False,False,0 days 02:26:47.915000,0 days 02:25:21.996000,2026-03-08 05:26:28.619,0 days 02:25:51.963000,0 days 02:26:10.800000,0 days 02:26:47.934000
