event_id,race_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,swap_distance_delay_any_s,swap_ahead_delay_any_s,actual_swap_delay_s,pass_after_horizon,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,horizon_s_effective,audit_horizon_s,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
canada_2026_R_00424,canada_2026_R,BEA,GAS,2026-05-24 20:45:31.777,28,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.94722222222214,5.8,-96.94138888889574,False,7.544444444444366,False,False,,,,,,False,126.0,113.79591836734703,True,False,2026-05-24 20:46:01.777,30.0,120.0,False,False,False
canada_2026_R_00425,canada_2026_R,PIA,HAD,2026-05-24 20:45:33.617,27,LAPPED_UNLAPPED,pair separated by -4643 m of race distance at t0,99.70888888888703,3.24,-4642.851111111115,True,8.888888888889142,False,False,,,,,,False,68.0,180.97173913043525,True,False,2026-05-24 20:46:03.617,30.0,120.0,False,False,False
canada_2026_R_00426,canada_2026_R,STR,SAI,2026-05-24 20:45:39.058,27,LAPPED_UNLAPPED,pair separated by -4606 m of race distance at t0,62.521666666666675,17.839,-4605.671388888892,True,7.222222222222243,False,False,,,,,,False,276.0,,True,False,2026-05-24 20:46:09.058,30.0,120.0,False,False,False
canada_2026_R_00427,canada_2026_R,NOR,ANT,2026-05-24 20:45:46.257,28,LAPPED_UNLAPPED,pair separated by -4643 m of race distance at t0,99.4686111111111,28.68,-4642.691666666666,True,9.700000000000017,False,False,,,,,,False,210.0,129.34666666666874,True,False,2026-05-24 20:46:16.257,30.0,120.0,False,False,False
canada_2026_R_00428,canada_2026_R,LEC,HAM,2026-05-24 20:45:47.457,28,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",91.96222222222241,3.12,-91.82888888887828,False,9.555555555555202,False,False,,,,,,False,131.0,146.74151280524137,True,False,2026-05-24 20:46:17.457,30.0,120.0,False,False,False
canada_2026_R_00429,canada_2026_R,HAD,LEC,2026-05-24 20:46:01.617,29,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",93.33583333333331,6.64,-93.33388888888294,False,8.444444444444514,False,False,,,,,,False,136.0,115.09302325581406,True,False,2026-05-24 20:46:31.617,30.0,120.0,False,False,False
canada_2026_R_00430,canada_2026_R,OCO,BOR,2026-05-24 20:46:12.618,27,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",10.392777777778974,54.2,-10.438055555554456,False,9.054722222222154,False,False,,,,,,False,318.0,-34.19999999999836,True,False,2026-05-24 20:46:42.618,30.0,120.0,False,False,False
canada_2026_R_00431,canada_2026_R,BEA,GAS,2026-05-24 20:46:17.617,28,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.73083333333534,4.12,-95.72500000000582,False,12.888888888889142,False,False,,,,,,False,70.0,177.0434782608699,True,False,2026-05-24 20:46:47.617,30.0,120.0,False,False,False
canada_2026_R_00432,canada_2026_R,NOR,ANT,2026-05-24 20:46:20.537,28,LAPPED_UNLAPPED,pair separated by -4641 m of race distance at t0,98.02638888888964,5.401,-4641.2494444444455,True,7.333333333332803,False,False,,,,,,False,195.0,36.128637059723665,True,False,2026-05-24 20:46:50.537,30.0,120.0,False,False,False
canada_2026_R_00433,canada_2026_R,STR,SAI,2026-05-24 20:46:27.977,27,LAPPED_UNLAPPED,pair separated by -4633 m of race distance at t0,89.52750000000015,4.521,-4632.677222222221,True,13.444444444444798,False,False,,,,,,False,71.0,166.74054682955094,True,False,2026-05-24 20:46:57.977,30.0,120.0,False,False,False
