event_id,race_id,circuit,event_start_time,p_hat,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,zone_type,strategy_action,strategy_reason_code,strategy_reason,strategy_deploy_share,strategy_lookahead_usable,strategy_spend_compatible,strategy_ablation,split,overtake_success_analysis_only
japan_2026_R_01793,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:10.482,0.9003029011627245,0.4290625889258636,9558.839017814344,56322.60885594308,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.14509151401971418,True,False,B,development_ablation_B,0.0
japan_2026_R_01794,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:21.522,0.0484080940336701,0.7165016022323646,12742.106760359002,46485.75515044414,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.21513703769264117,True,False,B,development_ablation_B,0.0
japan_2026_R_01795,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:29.081,0.599764171638028,0.9419404134835117,16649.864918767184,599.0815640344165,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.965268512796898,True,True,B,development_ablation_B,1.0
japan_2026_R_01796,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:34.562,0.0228433782989611,0.2987184972813457,12106.685487693898,38889.35337789446,399.9999999999996,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.23740442899111863,True,False,B,development_ablation_B,0.0
japan_2026_R_01797,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:39.242,0.032071754991137,0.948349249315066,15722.136192590837,32448.448550796395,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.3263845825485675,True,False,B,development_ablation_B,0.0
japan_2026_R_01798,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:39.442,0.9694341289784256,0.4179856078349193,11845.511952382363,57028.67432548234,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.17198768642569592,True,False,B,development_ablation_B,1.0
japan_2026_R_01799,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:41.282,0.0344227800620527,0.93202935772257,15811.776058659436,31630.649393048592,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.3332834674473874,True,False,B,development_ablation_B,0.0
japan_2026_R_01800,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:42.042,0.0438188475158123,0.9088016511593928,12494.49735821682,48335.920757822416,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.20539884066524902,True,False,B,development_ablation_B,0.0
japan_2026_R_01801,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:46.082,0.0442027386692989,0.986332613079612,14236.65065581142,35569.82558093229,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.28583934723951865,True,False,B,development_ablation_B,0.0
japan_2026_R_01802,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:56.482,0.6785664266703408,0.4189424562300926,26018.8568359804,1215.058675958585,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.955384356119269,True,True,B,development_ablation_B,1.0
japan_2026_R_01803,japan_2026_R,Japanese Grand Prix,2026-03-29 06:21:59.242,0.0199305304969021,0.6615353201412365,10482.01351550382,51482.27127130709,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.16916218030382102,True,False,B,development_ablation_B,0.0
japan_2026_R_01804,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:15.602,0.0188830668845817,0.2824077427308285,9448.395820023024,61230.09951911421,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.13368133793294137,True,False,B,development_ablation_B,0.0
japan_2026_R_01805,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:17.082,0.0585490695978746,0.749909022980786,20035.45008657696,68872.92840988899,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.22534940379520427,True,False,B,development_ablation_B,0.0
japan_2026_R_01806,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:19.842,0.0260640118032943,0.8616369240989457,10144.420284063372,55266.45221133243,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.15508767727838252,True,False,B,development_ablation_B,0.0
japan_2026_R_01807,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:20.162,0.0772140749894423,0.3394972684713114,19438.316762433275,108106.10929988849,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1524042826688104,True,True,B,development_ablation_B,0.0
japan_2026_R_01808,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:24.602,0.0426197362878508,0.9539151917421456,12179.02894422766,32459.930648821653,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.272834068160586,True,False,B,development_ablation_B,0.0
japan_2026_R_01809,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:27.042,0.0913619336204487,0.9534800808719874,13435.2155745659,18378.96852953454,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.42230269148515653,True,True,B,development_ablation_B,0.0
japan_2026_R_01810,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:27.282,0.0391127685963188,0.8975055160756911,9755.794086017591,59622.67655020454,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.14061702422313332,True,False,B,development_ablation_B,1.0
japan_2026_R_01811,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:38.962,0.6184191087655239,0.3059090123669316,31318.32842559874,2626.3172939410338,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9226294091963602,True,True,B,development_ablation_B,0.0
japan_2026_R_01812,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:45.402,0.9203788769395896,0.393753145760802,7812.028600834667,133497.72671446664,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.0552830098913119,True,True,B,development_ablation_B,0.0
japan_2026_R_01813,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:46.002,0.0581674332185091,0.7104860146967642,14470.34697157412,40919.29434994909,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.26124644656168333,True,False,B,development_ablation_B,1.0
japan_2026_R_01814,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:47.882,0.018492964073251,0.9463915756504818,9966.912630381226,38190.0530842208,400.0000000000001,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.2069672057298885,True,False,B,development_ablation_B,0.0
japan_2026_R_01815,japan_2026_R,Japanese Grand Prix,2026-03-29 06:22:53.002,0.0414814323612872,0.3083445194835817,15587.024476023622,25706.893111165715,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.37746538441436717,True,False,B,development_ablation_B,0.0
japan_2026_R_01816,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:07.722,0.0335078193891129,0.8951438306404199,15387.030994276653,35505.668077748014,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.3023426007038952,True,False,B,development_ablation_B,0.0
japan_2026_R_01817,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:14.442,0.053179651235437,0.9603295910312633,15850.135325761348,31280.69152604596,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.33630081168740517,True,False,B,development_ablation_B,0.0
japan_2026_R_01818,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:14.963,0.0402765500336908,0.8980611480407418,14372.262772324137,34579.3345574638,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.2936015075360647,True,False,B,development_ablation_B,0.0
japan_2026_R_01819,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:29.403,0.6237891575113831,0.9759982211871566,25033.1700060942,1035.1660946244242,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9602902889304129,True,True,B,development_ablation_B,0.0
japan_2026_R_01820,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:30.882,0.0655757304035443,0.2655447758345038,12058.064192261734,33815.859814969954,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.26285225110371785,True,False,B,development_ablation_B,0.0
japan_2026_R_01821,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:33.202,0.057489874713965,0.2998374202977505,26390.245494372764,9478.105592198504,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.7357529603375884,True,True,B,development_ablation_B,0.0
japan_2026_R_01822,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:47.682,0.0743782691868101,0.8912980835550199,11381.95018347394,133880.4509196581,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.07835441309684184,True,True,B,development_ablation_B,0.0
japan_2026_R_01823,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:47.682,0.2902327231849967,0.3419145599831371,23682.86348618928,860.9917750840992,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9649202716558299,True,True,B,development_ablation_B,0.0
japan_2026_R_01824,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:49.443,0.2479071076539153,0.2478129312336512,8904.370554874895,87529.1070983813,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09233692252489484,True,False,B,development_ablation_B,0.0
japan_2026_R_01825,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:50.523,0.0143332281183352,0.6578589450812121,8115.07172726016,115876.9272153194,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.06544834986504437,True,False,B,development_ablation_B,1.0
japan_2026_R_01826,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:52.962,0.1040684475370318,0.8598579901814996,11710.128936225688,37715.9675233993,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.23692198605632184,True,False,B,development_ablation_B,0.0
japan_2026_R_01827,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:53.522,0.0143687465050386,0.8561123877701144,8941.001160136164,71797.9264300174,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11073965715178208,True,False,B,development_ablation_B,0.0
japan_2026_R_01828,japan_2026_R,Japanese Grand Prix,2026-03-29 06:23:54.843,0.0212864423488159,0.7026681004378836,8958.806090181362,74119.25764866013,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10783600010640175,True,True,B,development_ablation_B,0.0
japan_2026_R_01829,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:03.243,0.7808566523050452,0.9543411635420682,22046.93809851697,2092.956700852087,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9132988474785404,True,True,B,development_ablation_B,0.0
japan_2026_R_01830,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:07.362,0.704860690633825,0.9220069831389918,20749.08618813153,2797.5534193214944,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.8811909696687247,True,True,B,development_ablation_B,0.0
japan_2026_R_01831,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:10.443,0.3081988065736369,0.9292299594430488,31318.328425598746,2626.317293941034,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9226294091963602,True,True,B,development_ablation_B,1.0
japan_2026_R_01832,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:16.643,0.0270019849582702,0.7001037114433608,12906.742802619254,68728.8637292559,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.15810187920365035,True,True,B,development_ablation_B,0.0
japan_2026_R_01833,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:17.323,0.741051710115701,0.967557613182474,12137.408302446727,68745.25136311018,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.15006193357926045,True,True,B,development_ablation_B,0.0
japan_2026_R_01834,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:19.282,0.014526957837057,0.8972695212034884,8920.171561186819,89405.68014841562,400.0000000000001,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.09072051150425663,True,False,B,development_ablation_B,0.0
japan_2026_R_01835,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:25.322,0.2938513538079463,0.9752362094813064,10100.02975769864,7463.234529880676,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.5750656365651429,True,True,B,development_ablation_B,0.0
japan_2026_R_01836,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:26.802,0.0378123476779156,0.322377301844747,15459.70006691037,26636.85193444888,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.36724385565856305,True,False,B,development_ablation_B,0.0
japan_2026_R_01837,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:49.283,0.0884036200828831,0.8749415855677763,13404.29458157658,41649.232355634245,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.2434774904951018,True,False,B,development_ablation_B,0.0
japan_2026_R_01838,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:52.482,0.0772219742531781,0.735740126502574,13808.30230054539,38698.41918833836,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.2629816128106334,True,False,B,development_ablation_B,0.0
japan_2026_R_01839,japan_2026_R,Japanese Grand Prix,2026-03-29 06:24:55.683,0.0570617427858349,0.2514842255808652,14611.507264840508,32831.927848200314,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.30797743101920183,True,False,B,development_ablation_B,0.0
japan_2026_R_01840,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:00.283,0.0292444478708168,0.934569769661237,15238.72456418312,28250.82461982654,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.35039969027285595,True,False,B,development_ablation_B,0.0
japan_2026_R_01841,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:02.963,0.1207087206166874,0.6951787613580159,16508.203646685364,77497.29701003023,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.17560891151432897,True,False,B,development_ablation_B,0.0
japan_2026_R_01842,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:04.523,0.0330629783076452,0.2606716711077206,11749.847235446105,37270.75352950841,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.23969202849603238,True,False,B,development_ablation_B,0.0
japan_2026_R_01843,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:14.323,0.0251036830903742,0.9533901789515322,12308.397011504236,36453.09974998674,399.9999999999996,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.2524204101385317,True,False,B,development_ablation_B,0.0
japan_2026_R_01844,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:17.083,0.3476479715255547,0.892348980266201,31318.328425598746,2626.317293941034,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9226294091963602,True,True,B,development_ablation_B,1.0
japan_2026_R_01845,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:17.883,0.4506103631849381,0.68421443271748,31318.328425598746,2626.317293941034,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9226294091963602,True,True,B,development_ablation_B,0.0
japan_2026_R_01846,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:21.083,0.0839584402371558,0.8808082985528407,25575.35748663656,4535.790249449259,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.8493650826861882,True,True,B,development_ablation_B,0.0
japan_2026_R_01847,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:22.563,0.0182468068022188,0.8529082800000096,7565.600326049115,133453.0230360865,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.05364965382352844,True,True,B,development_ablation_B,0.0
japan_2026_R_01848,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:24.243,0.3075278926971537,0.204558484433193,8878.265287417242,84428.77029654042,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.0951510808574406,True,False,B,development_ablation_B,0.0
japan_2026_R_01849,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:27.203,0.1722688207372932,0.8014032384732963,10870.775144824318,47124.52884379826,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.187442334071685,True,False,B,development_ablation_B,0.0
japan_2026_R_01850,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:31.363,0.0648084514942058,0.7236956934741496,12190.060437129276,32336.27542919476,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.27377191947089474,True,False,B,development_ablation_B,0.0
japan_2026_R_01852,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:33.643,0.0143655193971032,0.92728037163926,8959.90324445916,71505.21027731967,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.11135140251848469,True,False,B,development_ablation_B,1.0
japan_2026_R_01853,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:38.523,0.0326628222440111,0.8597244829689566,11773.412277203037,37006.6061072186,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.24135727429252032,True,False,B,development_ablation_B,0.0
japan_2026_R_01854,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:54.763,0.0146876471772033,0.9327533265549026,8960.588151227324,80269.81703044871,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10042079415624386,True,False,B,development_ablation_B,0.0
japan_2026_R_01855,japan_2026_R,Japanese Grand Prix,2026-03-29 06:25:59.923,0.0626964370280724,0.2712412549943135,14364.64168486762,34634.99786328678,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.293158109270391,True,False,B,development_ablation_B,0.0
japan_2026_R_01856,japan_2026_R,Japanese Grand Prix,2026-03-29 06:26:16.523,0.0224142384190191,0.8946850404178909,10815.031370589568,54489.83553852829,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1656083517579235,True,False,B,development_ablation_B,0.0
japan_2026_R_01857,japan_2026_R,Japanese Grand Prix,2026-03-29 06:26:21.083,0.0476294780328645,0.9524324555178708,12104.576840241618,54111.337873633325,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1828046458702052,True,False,B,development_ablation_B,0.0
japan_2026_R_01858,japan_2026_R,Japanese Grand Prix,2026-03-29 06:26:23.883,0.1104714255217035,0.8185524181916647,13683.446186896865,39610.34994330472,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.25675495424396044,True,False,B,development_ablation_B,0.0
japan_2026_R_01859,japan_2026_R,Japanese Grand Prix,2026-03-29 06:26:27.763,0.0336182577670286,0.7382997364456818,14992.5976711742,30048.49937359137,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.3328648424409671,True,False,B,development_ablation_B,0.0
japan_2026_R_01860,japan_2026_R,Japanese Grand Prix,2026-03-29 06:26:29.483,0.0592350566694391,0.164155341392816,12962.037291283685,44879.4147859596,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.22409598697442407,True,False,B,development_ablation_B,0.0
japan_2026_R_01861,japan_2026_R,Japanese Grand Prix,2026-03-29 06:26:37.363,0.0526095927956017,0.2072675247563482,11073.232588216271,44855.12434424376,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1979895923205554,True,False,B,development_ablation_B,0.0
japan_2026_R_01862,japan_2026_R,Japanese Grand Prix,2026-03-29 06:27:02.083,0.095339642109977,0.7735473796845235,11277.044344352862,42570.53895835093,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.20942526391498464,True,False,B,development_ablation_B,0.0
japan_2026_R_01863,japan_2026_R,Japanese Grand Prix,2026-03-29 06:27:08.763,0.4782031861738707,0.0914705766330225,17623.42953969081,4421.315654358925,400.0,False,brake,SAVE,energy_floor,Energy too close to the resource floor.,0.7994390220689729,True,True,B,development_ablation_B,0.0
japan_2026_R_01864,japan_2026_R,Japanese Grand Prix,2026-03-29 06:27:21.963,0.0466945241345298,0.0644745560533084,21330.644432822737,92228.0569254822,400.0,False,straight,SAVE,energy_floor,Energy too close to the resource floor.,0.18783804479693228,True,True,B,development_ablation_B,1.0
japan_2026_R_01865,japan_2026_R,Japanese Grand Prix,2026-03-29 06:27:28.043,0.959224666327196,0.7379659707867657,11195.701932523549,8716.373787380333,399.9999999999999,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.5622568982766801,True,True,B,development_ablation_B,1.0
japan_2026_R_01866,japan_2026_R,Japanese Grand Prix,2026-03-29 06:27:28.203,0.0126827037436947,0.8855652007306647,7416.968779174249,128638.42751919456,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.054514330052068447,True,False,B,development_ablation_B,0.0
japan_2026_R_01867,japan_2026_R,Japanese Grand Prix,2026-03-29 06:27:58.244,0.0541330994700683,0.8193093402284893,12535.561854229967,48016.79967846039,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.20702019767573232,True,False,B,development_ablation_B,0.0
japan_2026_R_01868,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:05.484,0.8100488625273837,0.7558149416133059,20415.87029220612,3272.0642874573086,400.0,False,corner,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.861867894119125,True,True,B,development_ablation_B,1.0
japan_2026_R_01869,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:10.763,0.3535049114081198,0.0749130959787985,26700.607953091094,1382.3484872868476,400.0,False,brake,SAVE,energy_floor,Energy too close to the resource floor.,0.9507762478561804,True,True,B,development_ablation_B,1.0
japan_2026_R_01870,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:10.964,0.0632732235639636,0.1761457855231017,11725.999019206318,37538.07513712224,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.23802333079469784,True,False,B,development_ablation_B,0.0
japan_2026_R_01871,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:27.044,0.4706484727464026,0.936461297772719,23682.86348618928,860.9917750840992,400.0,False,straight,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.9649202716558299,True,True,B,development_ablation_B,1.0
japan_2026_R_01872,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:31.964,0.0159469596040563,0.1923856950867977,8967.071761541585,80028.86291073255,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.10075821771592892,True,False,B,development_ablation_B,0.0
japan_2026_R_01873,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:35.803,0.0230253125321436,0.7582737224215598,9827.38798247347,58820.159695128685,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.14315716023283206,True,False,B,development_ablation_B,0.0
japan_2026_R_01874,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:44.604,0.9603591288683628,0.7152675812863682,17553.703063946552,4473.580640764525,400.0,False,brake,ATTACK,attack,High overtake probability with sufficient energy for the immediate deployment window.,0.7969072945745126,True,True,B,development_ablation_B,1.0
japan_2026_R_01875,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:50.083,0.9211967306040412,0.0533335912351328,23954.306648832564,1163.829831871459,400.0,False,corner,SAVE,energy_floor,Energy too close to the resource floor.,0.9536657572998888,True,True,B,development_ablation_B,0.0
japan_2026_R_01876,japan_2026_R,Japanese Grand Prix,2026-03-29 06:28:58.124,0.0435192264384189,0.1691116016398945,15796.621225115066,31768.909417878484,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.33210228103366957,True,False,B,development_ablation_B,0.0
japan_2026_R_01877,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:00.804,0.0581324808444229,0.8664559059115632,19373.71512394741,108517.13444630752,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.15148632751324986,True,True,B,development_ablation_B,0.0
japan_2026_R_01878,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:07.644,0.056282943639543,0.8275484177693236,8695.769522335519,7384.447574341988,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.5407743856973323,True,True,B,development_ablation_B,0.0
japan_2026_R_01879,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:08.284,0.0365291779207809,0.2131714760624367,11740.443809095948,52381.10873498396,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.18309668657858935,True,False,B,development_ablation_B,0.0
japan_2026_R_01880,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:41.684,0.0311324771615389,0.9842753230710528,14852.895751227616,31068.861721932342,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.3234391837008576,True,False,B,development_ablation_B,0.0
japan_2026_R_01881,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:42.084,0.0371528239063169,0.951166416343845,11423.636432253928,53213.71317552764,400.0,False,corner,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1767342952885967,True,False,B,development_ablation_B,0.0
japan_2026_R_01882,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:44.364,0.0365281205022438,0.1218472070241005,11126.087721059974,44262.65575286761,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.20087272292604383,True,False,B,development_ablation_B,0.0
japan_2026_R_01884,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:46.324,0.0466689280513418,0.170465802723935,10184.729556117863,54814.61383067519,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.1566897298563674,True,False,B,development_ablation_B,0.0
japan_2026_R_01885,japan_2026_R,Japanese Grand Prix,2026-03-29 06:29:55.044,0.4104633984915201,0.8349144635697545,23682.86348618928,860.9917750840992,400.0,False,straight,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.9649202716558299,True,True,B,development_ablation_B,1.0
japan_2026_R_01886,japan_2026_R,Japanese Grand Prix,2026-03-29 06:30:11.644,0.1247094811769079,0.7837727343856002,11005.283024236682,45616.79081426584,400.0,False,brake,SAVE,p_hat_below_gate,Overtake probability below the strategic opportunity threshold.,0.19436382806511024,True,False,B,development_ablation_B,0.0
