Driver,LapNumber,D_lap,H_lap,n_valid_samples,freeze_flag,yellow_flag,thin_lap,IsAccurate,TrackStatus,max_dt_used,mean_throttle,n_dt_gaps,calibration_set,error
STR,42,4167.314527777778,5964.564814814815,312,False,False,False,True,1,0.88,76.82371794871794,3,True,
STR,43,4259.401291666667,6376.222222222221,310,False,False,False,True,1,0.96,75.40645161290323,0,True,
ALB,1,3379.5978972222224,10487.325925925927,370,False,False,False,False,1,0.84,55.48108108108108,1,False,
ALB,2,3437.9262833333337,8553.146913580245,336,False,False,False,True,1,0.8,61.217261904761905,1,True,
ALB,3,3739.8502694444446,9458.082098765432,331,False,False,False,True,1,0.881,65.31117824773413,1,True,
ALB,4,3467.6928222222223,10706.030864197532,337,False,False,False,True,1,0.879,60.67359050445104,1,True,
ALB,5,3630.559377777778,9135.785185185185,335,False,False,False,True,1,0.92,63.9910447761194,0,True,
ALB,6,3810.4289138888885,9482.776543209875,330,False,False,False,True,1,0.92,67.0939393939394,0,True,
ALB,7,3784.9060083333334,7701.422839506171,300,False,False,False,True,1,0.999,68.58333333333333,0,True,
ALB,8,3620.7360694444446,9652.234567901234,303,False,False,False,True,1,0.88,65.18481848184818,3,True,
ALB,9,3760.8476888888886,9176.625308641973,325,False,False,False,True,1,0.96,67.96923076923076,1,True,
ALB,10,3699.563266666667,7867.842592592593,311,False,False,False,True,1,0.92,66.54662379421222,1,True,
ALB,11,0.0,0.0,331,True,False,False,False,16,0.52,60.413897280966765,2,False,
ALB,12,0.0,0.0,467,True,False,False,False,6,1.0,39.03854389721627,0,False,
ALB,13,0.0,0.0,429,True,False,False,False,671,0.88,48.8018648018648,1,False,
ALB,14,3653.2191083333337,8886.211111111112,311,False,False,False,True,1,0.76,67.18971061093248,1,True,
ALB,15,3756.2205333333336,9025.7,329,False,False,False,True,1,1.0,67.48328267477204,1,True,
ALB,17,3598.934091666667,9423.561728395063,314,False,False,False,True,1,0.92,66.64968152866243,2,True,
ALB,18,0.0,0.0,376,True,False,False,False,126,0.96,44.340425531914896,1,False,
ALB,19,0.0,0.0,410,True,False,False,False,671,0.881,47.636585365853655,1,False,
ALB,20,3730.561816666667,9116.833333333334,321,False,False,False,True,1,0.84,64.58878504672897,1,True,
ALB,21,3702.242744444444,9886.265432098764,314,False,False,False,True,1,0.96,64.90445859872611,0,True,
ALB,22,3639.9304583333333,10081.650617283949,305,False,False,False,True,1,1.0,64.7344262295082,2,True,
ALB,23,3654.836766666667,9016.599382716051,306,False,False,False,True,1,1.0,66.01307189542484,1,True,
ALB,24,3713.4956833333335,9773.823456790124,318,False,False,False,True,1,1.0,65.87735849056604,1,True,
ALB,25,3725.6884194444438,9650.413580246914,319,False,False,False,True,1,0.72,65.50156739811912,1,True,
ALB,26,3651.8681027777775,9712.447530864198,330,False,False,False,True,1,0.96,64.4939393939394,0,True,
ALB,27,3727.3163444444444,9881.228395061727,322,False,False,False,True,1,0.961,66.2639751552795,1,True,
ALB,28,3520.467586111111,10808.49074074074,316,False,False,False,True,1,0.88,64.5632911392405,2,True,
ALB,29,3664.763397222222,10813.626543209877,329,False,False,False,True,1,0.919,64.45592705167174,0,True,
ALB,30,3765.3828305555558,8884.39135802469,324,False,False,False,True,1,0.84,66.25,1,True,
ALB,31,3699.3386666666665,8808.074074074073,313,False,False,False,True,1,0.879,66.53993610223642,2,True,
ALB,32,3737.598055555555,10238.313580246911,325,False,False,False,True,1,0.96,65.37846153846154,1,True,
ALB,33,0.0,0.0,400,True,False,False,False,167,0.8,48.86,3,False,
ALB,34,0.0,0.0,337,True,False,False,False,1,0.759,64.00890207715133,0,False,
ALB,35,3747.943705555556,9610.787037037035,311,False,False,False,True,1,0.84,67.91961414790997,2,True,
ALB,36,3790.731666666667,9879.328395061728,317,False,False,False,True,1,0.92,65.71608832807571,0,True,
ALB,37,3564.8868027777776,8841.290123456787,315,False,False,False,True,1,0.8,64.83492063492064,1,True,
ALB,38,3694.783111111111,9401.841975308642,329,False,False,False,True,1,0.92,63.142857142857146,0,True,
ALB,39,3655.647627777778,9782.74012345679,319,False,False,False,True,1,0.92,64.99373040752351,1,True,
ALB,40,3724.9645,9036.694444444442,340,False,False,False,True,1,0.84,64.47058823529412,0,True,
ALB,41,3621.9149555555555,9442.262345679012,317,False,False,False,True,1,0.8,63.87697160883281,1,True,
ALB,42,3702.6628527777775,9697.456172839507,325,False,False,False,True,1,1.0,66.44,0,True,
ALB,43,3703.189163888889,9509.058641975309,313,False,False,False,True,1,0.48,66.1150159744409,1,True,
ALB,44,3770.693197222223,9462.61172839506,316,False,False,False,True,1,0.92,66.33227848101266,0,True,
ALB,45,3575.6774777777778,9738.941358024691,306,False,False,False,True,1,0.52,65.38888888888889,2,True,
ALB,46,3684.571816666666,9169.582716049383,313,False,False,False,True,1,0.999,67.14696485623003,1,True,
ALB,47,3757.7892972222216,9036.558024691356,319,False,False,False,True,1,1.0,66.77742946708464,0,True,
ALB,48,3723.3118666666664,9459.574074074075,312,False,False,False,True,1,0.96,66.61217948717949,2,True,
ALB,49,3704.1032999999998,9306.888888888887,305,False,False,False,True,1,0.681,65.98032786885246,1,True,
ALB,50,3715.2530749999996,7957.666049382715,306,False,False,False,True,1,0.8,66.97058823529412,2,True,
ALB,51,3790.8923027777773,9444.981481481482,309,False,False,False,True,1,0.961,66.85436893203884,0,True,
ALB,52,3795.5883194444446,9139.027777777777,318,False,False,False,True,1,0.961,65.83018867924528,0,True,
ALB,53,3841.485338888889,7927.983333333335,311,False,False,False,True,1,0.959,68.43729903536978,2,True,
ALB,54,3899.969575,9119.512345679012,314,False,False,False,True,1,0.96,66.8312101910828,0,True,
ALB,55,3828.3239750000002,8516.206790123457,320,False,False,False,True,1,0.76,68.203125,1,True,
ALB,56,3738.5643222222225,8712.209876543211,326,False,False,False,True,1,0.48,66.91411042944786,2,True,
ALB,57,3700.6764833333336,9494.703703703704,311,False,False,False,True,1,0.96,65.2315112540193,1,True,
VER,1,3616.172447222222,7218.677777777779,374,False,False,False,False,1,0.84,57.106951871657756,1,False,
VER,2,3421.572519444444,8057.907407407408,331,False,False,False,True,1,0.881,60.709969788519636,1,True,
VER,3,3514.6318083333335,8281.579629629628,332,False,False,False,True,1,0.8,61.12951807228916,1,True,
VER,4,3597.306966666667,8797.361111111113,334,False,False,False,True,1,0.879,61.90419161676647,0,True,
VER,5,3696.554016666667,6819.500000000002,325,False,False,False,True,1,0.92,65.35076923076923,1,True,
VER,6,3671.2429722222223,8453.602469135803,324,False,False,False,True,1,0.92,62.50617283950617,0,True,
VER,7,3799.424827777778,9345.697530864198,307,False,False,False,True,1,0.999,65.57654723127035,0,True,
VER,8,3583.7023166666663,7933.220370370371,303,False,False,False,True,1,0.88,66.07920792079207,3,True,
VER,9,3669.7685472222224,7236.811728395062,326,False,False,False,True,1,0.96,63.831288343558285,1,True,
VER,10,3729.5889611111106,8205.203703703703,310,False,False,False,True,1,0.92,64.73225806451613,1,True,
VER,11,0.0,0.0,337,True,False,False,False,16,0.52,57.73293768545994,2,False,
VER,12,0.0,0.0,423,True,False,False,False,6,1.0,32.486997635933804,0,False,
VER,13,0.0,0.0,437,True,False,False,False,67,0.88,33.73684210526316,1,False,
VER,14,0.0,0.0,316,True,False,False,False,71,0.76,69.33227848101266,1,False,
VER,15,3947.1155666666664,6885.15925925926,326,False,False,False,True,1,1.0,68.85276073619632,1,True,
VER,16,3765.6885138888892,7523.472222222221,308,False,False,False,True,1,1.0,67.25,2,True,
VER,17,3812.8910749999995,6278.456790123456,311,False,False,False,True,1,0.92,66.46623794212219,2,True,
VER,18,0.0,0.0,394,True,False,False,False,126,0.96,45.02030456852792,1,False,
VER,19,0.0,0.0,436,True,False,False,False,671,0.881,41.305045871559635,1,False,
VER,20,3688.1655,7044.414197530864,316,False,False,False,True,1,0.84,66.15822784810126,1,True,
VER,21,3960.8994305555557,6376.293209876544,312,False,False,False,True,1,0.96,68.34294871794872,0,True,
VER,22,3823.397222222222,7492.7308641975305,299,False,False,False,True,1,1.0,69.87959866220736,2,True,
VER,23,3832.5116583333333,6278.943209876543,297,False,False,False,True,1,1.0,69.35353535353535,1,True,
VER,24,3853.3280638888887,6045.415432098765,311,False,False,False,True,1,1.0,69.53054662379421,1,True,
VER,25,3972.146711111111,6470.756172839505,307,False,False,False,True,1,0.72,70.17915309446254,0,True,
VER,26,3912.904197222222,5890.610493827159,316,False,False,False,True,1,0.96,67.39873417721519,1,True,
VER,27,3898.1903388888886,6824.9222222222215,320,False,False,False,True,1,0.961,67.134375,0,True,
VER,28,3694.069594444444,5924.617283950618,307,False,False,False,True,1,0.88,68.40065146579805,3,True,
VER,29,3852.7676361111107,7299.296296296294,310,False,False,False,True,1,0.84,67.39032258064516,0,True,
VER,30,3864.274344444445,6511.998148148148,320,False,False,False,True,1,0.919,68.203125,0,True,
VER,31,3772.391327777778,6832.027160493828,303,False,False,False,True,1,0.879,66.14191419141915,2,True,
VER,32,3849.153536111111,7328.395679012345,306,False,False,False,True,1,0.84,68.62745098039215,2,True,
VER,33,3860.8485250000003,5868.434567901233,317,False,False,False,True,1,0.96,67.41009463722398,2,True,
VER,34,0.0,0.0,357,True,False,False,False,167,0.8,49.5266106442577,1,False,
VER,35,3663.084288888889,6352.272839506173,310,False,False,False,True,1,0.84,63.170967741935485,1,True,
VER,36,3784.905027777778,8057.854938271603,315,False,False,False,True,1,0.68,66.63174603174603,1,True,
VER,37,3846.917405555556,7211.001851851852,309,False,False,False,True,1,0.92,66.10679611650485,1,True,
VER,38,3844.5337972222223,7087.871604938271,318,False,False,False,True,1,0.8,66.85534591194968,0,True,
VER,39,3685.479361111111,6948.237654320987,313,False,False,False,True,1,0.92,65.93929712460064,1,True,
VER,40,3688.7092222222223,7328.21913580247,326,False,False,False,True,1,0.92,63.395705521472394,0,True,
VER,41,0.0,0.0,383,True,False,False,False,1,0.68,53.79634464751958,0,False,
VER,42,0.0,0.0,325,True,False,False,False,1,1.0,65.71076923076923,1,False,
VER,43,3847.0030472222224,7479.736419753086,314,False,False,False,True,1,0.88,66.62420382165605,1,True,
VER,44,3888.6843527777773,7524.795679012344,303,False,False,False,True,1,0.48,68.11551155115511,0,True,
VER,45,3871.693727777778,7018.67037037037,311,False,False,False,True,1,0.92,67.81993569131832,1,True,
VER,46,3816.723736111111,6910.713580246915,298,False,False,False,True,1,0.52,68.26174496644295,1,True,
VER,47,3788.6640500000003,8303.067901234568,309,False,False,False,True,1,0.999,64.90614886731392,1,True,
VER,48,3793.6007222222224,8581.608024691357,305,False,False,False,True,1,1.0,66.35737704918033,0,True,
VER,49,3740.367061111111,7799.956790123459,308,False,False,False,True,1,0.72,68.34415584415585,2,True,
VER,50,3923.4129722222224,7845.354938271605,294,False,False,False,True,1,0.8,68.77210884353741,1,True,
VER,51,3768.825572222222,7485.838888888889,305,False,False,False,True,1,0.8,67.68524590163935,2,True,
VER,52,3890.71985,8205.518518518516,299,False,False,False,True,1,0.961,65.82274247491638,0,True,
VER,53,3901.467222222222,7906.195061728393,307,False,False,False,True,1,0.961,67.49185667752442,1,True,
VER,54,3923.040172222222,7832.210493827163,307,False,False,False,True,1,0.959,67.07817589576547,1,True,
VER,55,3896.61925,7087.046296296298,309,False,False,False,True,1,0.96,66.58252427184466,0,True,
VER,56,3911.545611111111,8034.380864197532,312,False,False,False,True,1,0.76,66.25,1,True,
VER,57,3797.618894444445,6915.589506172839,315,False,False,False,True,1,0.48,67.46984126984127,2,True,
VER,58,3701.1206138888892,7312.904320987656,301,False,False,False,True,1,0.96,63.10963455149502,1,True,
LAW,1,3609.128688888889,9758.072222222221,381,False,False,False,False,1,0.84,61.25721784776903,1,False,
LAW,2,3453.511019444444,8571.166666666666,340,False,False,False,True,1,0.881,62.13529411764706,1,True,
LAW,3,3621.536936111111,9145.839506172839,326,False,False,False,True,1,0.8,66.1717791411043,1,True,
LAW,4,3472.3258277777777,8553.345061728396,329,False,False,False,True,1,0.879,63.98176291793313,1,True,
LAW,5,3673.831458333333,9148.902469135803,337,False,False,False,True,1,0.92,65.41543026706232,0,True,
LAW,6,3652.83005,9574.830246913582,334,False,False,False,True,1,0.92,65.11976047904191,0,True,
LAW,7,3826.0451583333333,8647.704320987656,312,False,False,False,True,1,0.999,68.53205128205128,0,True,
LAW,8,3781.188663888889,8533.994444444443,307,False,False,False,True,1,0.88,71.23452768729642,3,True,
LAW,9,3746.8605666666667,8559.269753086417,329,False,False,False,True,1,0.96,68.47720364741642,1,True,
LAW,10,3946.0782333333336,7046.072222222223,314,False,False,False,True,1,0.92,72.11783439490446,1,True,
LAW,11,0.0,0.0,408,True,False,False,False,16,0.52,51.92892156862745,2,False,
LAW,12,0.0,0.0,486,True,False,False,False,6,1.0,44.0,0,False,
LAW,13,0.0,0.0,363,True,False,False,False,671,0.88,61.92011019283746,1,False,
LAW,14,3720.321702777778,8992.208024691357,312,False,False,False,True,1,0.76,67.46474358974359,1,True,
LAW,15,3806.512291666667,8026.713580246913,336,False,False,False,True,1,1.0,65.875,1,True,
LAW,17,3891.65865,8002.813580246913,319,False,False,False,True,1,0.92,69.81504702194357,1,True,
LAW,18,0.0,0.0,392,True,False,False,False,126,0.96,46.78061224489796,1,False,
LAW,19,0.0,0.0,399,True,False,False,False,671,0.881,51.13032581453634,1,False,
LAW,20,3824.885225,8280.087654320989,323,False,False,False,True,1,0.761,67.78637770897832,1,True,
LAW,21,3944.975169444444,7129.475308641973,310,False,False,False,True,1,0.96,70.91290322580645,1,True,
LAW,22,3917.386038888889,7100.395061728395,309,False,False,False,True,1,1.0,68.79288025889967,1,True,
LAW,23,3981.1309861111113,7466.975308641977,301,False,False,False,True,1,1.0,71.99335548172758,1,True,
LAW,24,3983.3086444444443,7930.910493827159,323,False,False,False,True,1,0.72,68.40866873065015,1,True,
LAW,25,3971.2150416666664,8462.963580246913,321,False,False,False,True,1,0.72,71.90654205607477,1,True,
LAW,26,3976.7035277777777,8215.040740740744,325,False,False,False,True,1,0.96,70.33538461538461,0,True,
LAW,27,3876.033836111111,8433.948148148145,315,False,False,False,True,1,0.961,70.15555555555555,1,True,
LAW,28,3775.2301361111113,8128.841975308641,317,False,False,False,True,1,0.88,69.34700315457414,2,True,
LAW,29,4035.0351527777775,8620.108024691355,324,False,False,False,True,1,0.919,70.57407407407408,0,True,
LAW,30,3957.220791666666,8525.224691358026,317,False,False,False,True,1,0.879,70.89589905362776,1,True,
LAW,31,3913.7028388888893,8817.108641975308,312,False,False,False,True,1,0.48,71.21794871794872,2,True,
LAW,32,3824.4741277777775,7402.62037037037,320,False,False,False,True,1,0.96,71.015625,2,True,
LAW,33,0.0,0.0,420,True,False,False,False,167,0.8,52.042857142857144,2,False,
LAW,34,0.0,0.0,333,True,False,False,False,1,0.84,67.37237237237237,0,False,
LAW,35,3871.266416666667,7952.127777777778,312,False,False,False,True,1,0.68,70.7275641025641,2,True,
LAW,36,3689.9869805555554,8523.295061728393,322,False,False,False,True,1,0.92,63.62111801242236,1,True,
LAW,37,3886.835088888889,8638.898148148148,324,False,False,False,True,1,0.8,69.0925925925926,0,True,
LAW,38,3951.139269444444,8078.075925925926,320,False,False,False,True,1,0.92,69.98125,0,True,
LAW,39,3987.1677083333334,7499.114814814815,318,False,False,False,True,1,0.92,71.11949685534591,1,True,
LAW,40,4005.705688888889,7646.922222222222,332,False,False,False,True,1,0.52,71.33433734939759,0,True,
LAW,41,3935.1425833333333,8160.069135802466,305,False,False,False,True,1,1.0,72.75081967213114,1,True,
LAW,42,4074.3027666666662,8018.152469135802,329,False,False,False,True,1,0.88,72.29787234042553,0,True,
LAW,43,3988.637380555556,6706.2154320987665,304,False,False,False,True,1,0.48,70.08881578947368,1,True,
LAW,44,4051.5604777777776,8347.606172839507,317,False,False,False,True,1,0.92,70.54258675078864,0,True,
LAW,45,3836.357,7636.725308641977,304,False,False,False,True,1,0.52,70.03618421052632,2,True,
LAW,46,3903.1610944444446,8158.074074074075,310,False,False,False,True,1,0.999,70.62258064516129,1,True,
LAW,47,3986.2997444444445,7719.414197530865,313,False,False,False,True,1,1.0,70.51437699680511,0,True,
LAW,48,3922.0369444444445,7462.035185185186,311,False,False,False,True,1,0.96,73.15755627009646,2,True,
LAW,49,3988.509758333333,7697.946913580248,303,False,False,False,True,1,0.681,71.35643564356435,1,True,
LAW,50,3900.7263638888894,7758.614197530862,302,False,False,False,True,1,0.8,69.7748344370861,2,True,
LAW,51,3949.298236111111,8464.05987654321,308,False,False,False,True,1,0.961,69.95454545454545,0,True,
LAW,52,3908.258830555555,8369.508024691359,316,False,False,False,True,1,0.961,68.68037974683544,0,True,
LAW,53,3804.8668583333333,7576.253086419754,312,False,False,False,True,1,0.959,70.23397435897436,2,True,
LAW,54,3922.029288888889,8790.625925925924,311,False,False,False,True,1,0.96,68.54983922829582,0,True,
LAW,55,3793.9468027777775,7763.642592592592,322,False,False,False,True,1,0.76,67.57453416149069,1,True,
LAW,56,3469.2254388888887,8959.227160493829,328,False,False,False,True,1,0.48,62.46341463414634,2,True,
LAW,57,3772.5210888888887,8123.508487654321,311,False,False,False,True,1,0.96,67.60771704180064,1,True,
OCO,1,3596.526702777778,8989.684567901233,364,False,False,False,False,1,0.84,61.494505494505496,1,False,
OCO,2,3562.6797638888884,9534.73148148148,330,False,False,False,True,1,0.8,65.64545454545454,1,True,
OCO,3,3725.5658361111114,9076.747530864199,328,False,False,False,True,1,0.881,66.47560975609755,1,True,
OCO,4,3700.6460027777775,10019.183333333332,330,False,False,False,True,1,0.879,65.91515151515152,0,True,
OCO,5,3941.6254,9583.0987654321,333,False,False,False,True,1,0.92,69.64564564564564,1,True,
OCO,6,3966.657344444444,8053.855555555555,323,False,False,False,True,1,0.92,71.86687306501548,0,True,
OCO,7,3979.164561111111,8913.674691358025,308,False,False,False,True,1,0.999,70.5551948051948,0,True,
OCO,8,3744.8504083333337,6486.2037037037035,304,False,False,False,True,1,0.88,70.84210526315789,3,True,
OCO,9,3579.384958333333,7275.456790123457,324,False,False,False,True,1,0.96,65.3179012345679,1,True,
OCO,10,3864.2698833333334,7121.883950617283,314,False,False,False,True,1,0.92,69.35350318471338,1,True,
OCO,11,0.0,0.0,391,True,False,False,False,16,0.761,55.230179028132994,2,False,
OCO,12,0.0,0.0,431,True,False,False,False,6,1.0,45.269141531322504,0,False,
OCO,13,0.0,0.0,429,True,False,False,False,671,0.88,54.333333333333336,1,False,
OCO,14,3906.0623166666664,7016.228395061729,312,False,False,False,True,1,0.76,71.62820512820512,1,True,
OCO,15,3777.1132055555554,6206.522222222222,330,False,False,False,True,1,1.0,69.0,1,True,
OCO,16,3851.372877777778,6398.730246913579,314,False,False,False,True,1,1.0,69.73885350318471,2,True,
OCO,17,3786.982619444444,7381.545061728395,310,False,False,False,True,1,0.92,70.51935483870967,2,True,
OCO,18,0.0,0.0,369,True,False,False,False,126,0.96,55.31436314363144,1,False,
OCO,19,0.0,0.0,422,True,False,False,False,671,0.881,45.27014218009479,1,False,
OCO,20,3931.8091611111113,8069.040123456788,328,False,False,False,True,1,0.84,69.42682926829268,1,True,
OCO,21,4012.3210944444445,10023.487037037039,322,False,False,False,True,1,0.96,70.74844720496894,0,True,
OCO,22,3787.6709527777775,6689.884567901232,305,False,False,False,True,1,1.0,67.97704918032787,2,True,
OCO,23,3659.58075,8670.145679012345,300,False,False,False,True,1,1.0,66.88333333333334,1,True,
OCO,24,3825.024108333333,7991.729012345679,318,False,False,False,True,1,1.0,70.19496855345912,1,True,
OCO,25,3807.8134472222223,7662.632716049382,314,False,False,False,True,1,0.72,68.62738853503184,1,True,
OCO,26,3839.452477777778,7809.574074074077,324,False,False,False,True,1,0.96,68.20679012345678,0,True,
OCO,27,3857.6221472222223,8658.051234567898,318,False,False,False,True,1,0.961,68.18867924528301,1,True,
OCO,28,3756.5702805555557,7507.961111111112,316,False,False,False,True,1,0.88,66.97784810126582,2,True,
OCO,29,3861.016080555555,8842.105555555554,314,False,False,False,True,1,0.919,68.39808917197452,0,True,
OCO,30,3831.1358944444446,8374.337654320987,327,False,False,False,True,1,0.84,68.22935779816514,0,True,
OCO,31,3679.456666666667,9978.088271604938,305,False,False,False,True,1,0.879,67.10819672131147,3,True,
OCO,32,3753.4495194444444,7852.182716049383,319,False,False,False,True,1,0.84,65.98432601880877,1,True,
OCO,33,0.0,0.0,342,True,False,False,False,16,0.96,57.271929824561404,3,False,
OCO,34,0.0,0.0,335,True,False,False,False,671,0.8,64.69850746268656,0,False,
OCO,35,3674.0804611111116,8777.969753086418,314,False,False,False,True,1,0.84,66.35350318471338,1,True,
OCO,36,3905.265522222222,8506.962962962964,314,False,False,False,True,1,0.881,68.3312101910828,1,True,
OCO,37,3707.4662083333333,8630.00925925926,316,False,False,False,True,1,0.92,65.82594936708861,1,True,
OCO,38,3888.91565,8356.663580246914,331,False,False,False,True,1,0.92,69.06646525679758,0,True,
OCO,39,3688.7339,9582.992592592593,319,False,False,False,True,1,0.92,66.84012539184953,1,True,
OCO,40,3793.304122222222,8830.55679012346,334,False,False,False,True,1,0.88,65.86826347305389,0,True,
OCO,41,3816.32925,7460.636419753084,327,False,False,False,True,1,0.68,67.88990825688073,1,True,
OCO,42,3713.4661777777774,9372.87716049383,322,False,False,False,True,1,1.0,66.99068322981367,0,True,
OCO,43,3765.4688416666663,8584.053086419752,318,False,False,False,True,1,0.88,68.71698113207547,1,True,
OCO,44,3730.1164194444445,9440.146913580247,319,False,False,False,True,1,0.48,64.72413793103448,0,True,
OCO,45,3646.981036111111,8648.833333333332,313,False,False,False,True,1,0.92,67.61341853035144,2,True,
OCO,46,3638.6430694444443,9971.08086419753,321,False,False,False,True,1,0.999,63.46417445482866,1,True,
OCO,47,3915.3762805555557,9432.765432098766,320,False,False,False,True,1,0.52,68.821875,0,True,
OCO,48,3814.2926166666666,9236.682716049385,316,False,False,False,True,1,1.0,68.4620253164557,1,True,
OCO,49,3792.447613888889,9018.191975308642,303,False,False,False,True,1,0.681,69.83498349834983,2,True,
OCO,50,3478.387277777778,8303.512345679012,321,False,False,False,True,1,0.8,60.875389408099686,0,True,
OCO,51,3641.778061111111,7692.070987654321,310,False,False,False,True,1,0.96,64.99677419354839,2,True,
OCO,52,3890.4022333333332,8403.591975308642,309,False,False,False,True,1,0.961,70.01294498381877,0,True,
OCO,53,3770.0956055555553,8889.510493827162,313,False,False,False,True,1,0.879,68.64217252396166,2,True,
OCO,54,3832.7463555555555,8372.004938271602,315,False,False,False,True,1,0.96,66.66984126984127,0,True,
OCO,55,3760.6104972222224,9040.894444444446,318,False,False,False,True,1,0.76,67.87106918238993,1,True,
OCO,56,3828.0051555555556,8295.635185185183,326,False,False,False,True,1,0.48,69.55828220858896,1,True,
OCO,57,3713.438875,8553.91913580247,297,False,False,False,True,1,0.96,67.85185185185185,2,True,
LIN,1,3952.1017972222216,9459.367901234571,360,False,False,False,False,1,0.84,65.24444444444444,1,False,
LIN,2,3664.24115,8161.18209876543,315,False,False,False,True,1,0.8,68.97142857142858,1,True,
LIN,3,3689.2067305555556,8280.93827160494,326,False,False,False,True,1,0.881,66.90184049079754,1,True,
LIN,4,3917.3437305555553,7798.816666666666,329,False,False,False,True,1,0.879,69.55927051671732,0,True,
LIN,5,3775.8162583333333,8351.261728395062,331,False,False,False,True,1,0.92,67.5226586102719,1,True,
LIN,6,3886.725125,7807.565432098765,323,False,False,False,True,1,0.92,68.54179566563468,0,True,
LIN,7,3986.2615527777775,8054.542592592592,310,False,False,False,True,1,0.999,69.95483870967742,0,True,
LIN,8,3805.4996111111113,8432.606790123456,306,False,False,False,True,1,0.88,69.3529411764706,3,True,
LIN,9,3897.991752777778,8191.804938271605,323,False,False,False,True,1,0.96,69.96284829721363,1,True,
LIN,10,3842.2777444444446,7428.283950617284,316,False,False,False,True,1,0.92,69.89556962025317,1,True,
LIN,11,0.0,0.0,339,True,False,False,False,16,0.761,63.23893805309734,2,False,
LIN,12,0.0,0.0,414,True,False,False,False,6,1.0,44.34782608695652,0,False,
LIN,13,0.0,0.0,437,True,False,False,False,67,0.88,45.30205949656751,1,False,
LIN,14,0.0,0.0,323,True,False,False,False,71,0.76,67.343653250774,1,False,
LIN,15,3897.5058361111114,8338.983333333334,329,False,False,False,True,1,0.76,69.35866261398176,1,True,
LIN,16,3768.2207722222224,9628.302469135804,315,False,False,False,True,1,1.0,68.26984126984127,2,True,
LIN,17,3796.9824527777773,7900.672839506173,310,False,False,False,True,1,0.92,68.57741935483871,2,True,
LIN,18,0.0,0.0,394,True,False,False,False,126,0.96,51.02030456852792,1,False,
LIN,19,0.0,0.0,439,True,False,False,False,671,0.881,47.337129840546694,1,False,
LIN,20,3816.446113888889,9496.694444444442,323,False,False,False,True,1,0.84,68.17027863777089,1,True,
LIN,21,3931.696733333333,9056.953086419751,312,False,False,False,True,1,0.96,68.02884615384616,0,True,
LIN,22,3842.091372222222,8392.972222222223,303,False,False,False,True,1,1.0,69.3993399339934,2,True,
LIN,23,3863.167927777778,9195.804938271605,301,False,False,False,True,1,1.0,69.734219269103,1,True,
LIN,24,3857.0625388888884,7780.716049382716,316,False,False,False,True,1,1.0,71.31012658227849,1,True,
LIN,25,3977.7638944444443,8583.204320987654,314,False,False,False,True,1,0.72,71.42356687898089,0,True,
LIN,26,3974.167463888889,8813.523456790124,319,False,False,False,True,1,0.96,70.73667711598746,1,True,
LIN,27,3935.646891666667,8924.721604938271,320,False,False,False,True,1,0.961,68.921875,0,True,
LIN,28,3930.3398361111113,8101.457407407408,310,False,False,False,True,1,0.88,70.84516129032258,3,True,
LIN,29,3903.1539111111115,8494.054320987652,316,False,False,False,True,1,0.84,70.70886075949367,0,True,
LIN,30,4084.301047222222,8360.693209876543,326,False,False,False,True,1,0.919,72.56134969325153,0,True,
LIN,31,3858.5717750000003,7868.570370370371,306,False,False,False,True,1,0.879,69.91503267973856,2,True,
LIN,32,3781.5657111111113,9382.984567901234,310,False,False,False,True,1,0.84,69.31612903225806,2,True,
LIN,33,0.0,0.0,334,True,False,False,False,16,0.96,65.08083832335329,3,False,
LIN,34,0.0,0.0,342,True,False,False,False,671,0.8,62.3421052631579,0,False,
LIN,35,3925.9314111111116,9219.308024691356,314,False,False,False,True,1,0.84,70.03503184713375,1,True,
LIN,36,3895.288905555556,8305.783333333335,314,False,False,False,True,1,0.881,69.00955414012739,1,True,
LIN,37,3892.016952777778,8221.811111111114,309,False,False,False,True,1,0.92,69.55016181229773,1,True,
LIN,38,3971.70315,8304.385185185187,328,False,False,False,True,1,0.8,69.52743902439025,0,True,
LIN,39,3755.6212138888886,10045.727777777778,320,False,False,False,True,1,0.92,67.34375,1,True,
LIN,40,3846.4588055555555,11085.038271604935,341,False,False,False,True,1,0.92,67.14956011730206,0,True,
LIN,41,3926.8757611111114,9679.65802469136,331,False,False,False,True,1,0.68,68.08761329305136,0,True,
LIN,42,3754.161291666667,9901.542592592592,317,False,False,False,True,1,1.0,67.7602523659306,1,True,
LIN,43,3893.557458333333,9311.34814814815,323,False,False,False,True,1,0.88,69.80495356037152,1,True,
LIN,44,3930.605938888889,8882.545061728397,308,False,False,False,True,1,0.48,69.61688311688312,0,True,
LIN,45,3927.6091027777775,8623.798148148147,317,False,False,False,True,1,0.92,69.6782334384858,1,True,
LIN,46,3872.6577277777774,8971.768518518516,306,False,False,False,True,1,0.999,67.81372549019608,1,True,
LIN,47,3850.4924361111116,8143.425925925928,319,False,False,False,True,1,0.52,68.31661442006269,1,True,
LIN,48,4002.0626611111115,8949.856172839507,314,False,False,False,True,1,1.0,70.2452229299363,0,True,
LIN,49,3794.6210694444444,8523.805555555555,309,False,False,False,True,1,0.48,68.99352750809061,3,True,
LIN,50,3950.451655555556,8331.290123456789,307,False,False,False,True,1,0.8,69.29967426710098,0,True,
