event_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
australian_gp_2026_R_00180,BOR,VER,2026-03-08 04:12:19.373,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",67.62666666666668,85.441,-67.69222222222015,False,12.777777777779193,False,False,,,316.0,,True,False,2026-03-08 04:14:14.814,False,False,False
australian_gp_2026_R_00181,SAI,ALB,2026-03-08 04:12:26.253,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.36777777777776,9.4,-99.35250000000087,False,9.4444444444444,False,False,,,222.0,23.10000000000003,True,False,2026-03-08 04:13:05.653,False,False,False
australian_gp_2026_R_00182,LIN,HAD,2026-03-08 04:12:27.493,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.21749999999986,7.08,-94.37833333333401,False,9.199999999999932,False,False,,,111.0,137.17777777777792,True,False,2026-03-08 04:13:04.573,False,False,False
australian_gp_2026_R_00183,OCO,NOR,2026-03-08 04:12:31.173,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.21694444444438,4.48,-97.1758333333346,False,7.100000000000023,False,False,,,98.0,140.9226833428082,True,False,2026-03-08 04:13:05.653,False,False,False
australian_gp_2026_R_00184,BOT,PER,2026-03-08 04:12:33.053,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.64833333333344,5.8,-97.5891666666721,False,8.088888888888846,False,False,,,195.0,57.97872340425512,True,False,2026-03-08 04:13:08.853,False,False,False
australian_gp_2026_R_00185,COL,SAI,2026-03-08 04:12:38.853,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",92.16888888888866,12.401,-92.18972222221782,False,10.0,False,False,,,233.0,25.108584422967564,True,False,2026-03-08 04:13:21.254,False,False,False
australian_gp_2026_R_00186,HAM,RUS,2026-03-08 04:13:05.693,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.74333333333244,4.681,-96.97666666666191,False,14.422222222222459,False,False,,,122.0,102.78039019509767,True,False,2026-03-08 04:13:40.374,False,False,False
australian_gp_2026_R_00187,LIN,HAD,2026-03-08 04:13:12.733,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.93972222221964,17.081,-97.100555555553,False,12.099999999999909,False,False,,,185.0,33.2532031726674,True,False,2026-03-08 04:13:59.814,False,False,False
australian_gp_2026_R_00188,BOT,PER,2026-03-08 04:13:19.733,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.16388888888788,34.28,-95.1047222222187,False,9.573333333333267,False,False,,,217.0,41.86405655247417,True,False,2026-03-08 04:14:24.013,False,False,False
australian_gp_2026_R_00189,HAD,ANT,2026-03-08 04:13:22.614,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.1599999999944,3.399,-99.08805555554864,False,7.0,False,False,,,100.0,93.65708931917669,True,False,2026-03-08 04:13:56.013,False,False,False
australian_gp_2026_R_00190,COL,SAI,2026-03-08 04:13:25.053,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.48638888888809,19.921,-97.50722222222248,False,9.199999999999818,False,False,,,241.0,13.7748851454825,True,False,2026-03-08 04:14:14.974,False,False,False
australian_gp_2026_R_00191,LAW,COL,2026-03-08 04:13:25.053,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",73.66055555555613,27.16,-73.51277777777432,False,12.711111111110313,False,False,,,296.0,,True,False,2026-03-08 04:14:22.213,False,False,False
australian_gp_2026_R_00192,SAI,ALB,2026-03-08 04:13:25.333,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.49777777777764,3.401,-96.48250000000553,False,3.9444444444443576,False,False,,,141.0,92.88254486133631,True,False,2026-03-08 04:13:58.734,False,False,False
australian_gp_2026_R_00193,ALO,LAW,2026-03-08 04:13:27.173,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",11.586666666668409,64.201,-11.734444444446126,False,17.931388888892243,False,False,,,261.0,-17.71739130434803,True,False,2026-03-08 04:15:01.374,False,False,False
australian_gp_2026_R_00194,STR,BOT,2026-03-08 04:13:33.333,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.13861111111191,20.84,-95.23694444444118,False,11.744444444444525,False,False,,,141.0,68.74221541602755,True,False,2026-03-08 04:14:24.173,False,False,False
australian_gp_2026_R_00195,ALB,BOR,2026-03-08 04:13:34.133,7,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.35083333333296,3.681,-95.31527777777956,False,7.0000000000009095,False,False,,,89.0,84.20000000000091,True,False,2026-03-08 04:14:07.814,False,False,False
australian_gp_2026_R_00196,HAM,RUS,2026-03-08 04:13:44.414,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.037222222222,3.119,-95.86055555555504,False,7.86666666666666,False,False,,,115.0,108.87755102040826,True,False,2026-03-08 04:14:17.533,False,False,False
australian_gp_2026_R_00197,HAM,LEC,2026-03-08 04:13:47.773,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",61.96444444444478,7.161,-61.700277777781594,False,5.255555555555475,False,False,,,119.0,,True,False,2026-03-08 04:14:24.934,False,False,False
australian_gp_2026_R_00198,LEC,RUS,2026-03-08 04:13:51.534,8,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.49333333333243,21.559,-11.58083333333343,False,8.266666666667334,True,True,2026-03-08 04:14:13.373,21.839,196.0,-16.979591836734425,True,False,2026-03-08 04:14:43.093,False,False,False
australian_gp_2026_R_00199,VER,GAS,2026-03-08 04:14:01.373,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",28.546944444444307,19.76,-28.575277777774318,False,7.088888888889187,False,False,,,109.0,,True,False,2026-03-08 04:14:51.133,False,False,False
australian_gp_2026_R_00200,BOR,BEA,2026-03-08 04:14:01.373,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",31.037500000000136,326.921,-31.139999999999418,False,27.767777777768174,False,False,,,86.0,,True,False,2026-03-08 04:19:58.294,False,False,False
australian_gp_2026_R_00201,SAI,ALB,2026-03-08 04:14:03.654,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.8133333333334,12.28,-98.23388888889167,False,12.744444444444298,False,False,,,180.0,27.511111111110722,True,False,2026-03-08 04:14:45.934,False,False,False
australian_gp_2026_R_00202,BEA,VER,2026-03-08 04:14:07.333,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",12.826944444444734,48.601,-12.717777777776064,False,4.099999999999454,False,False,,,196.0,-19.12500000000051,True,False,2026-03-08 04:15:25.934,False,False,False
australian_gp_2026_R_00203,HAM,RUS,2026-03-08 04:14:18.494,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.5566666666673,7.279,-94.38000000000466,False,6.174166666667588,False,False,,,190.0,72.6599999999994,True,False,2026-03-08 04:14:55.773,False,False,False
australian_gp_2026_R_00204,COL,SAI,2026-03-08 04:14:21.454,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.21583333333342,3.36,-99.28194444443943,False,5.755555555555944,False,False,,,188.0,20.003059663437543,True,False,2026-03-08 04:14:54.814,False,False,False
australian_gp_2026_R_00205,LIN,HAD,2026-03-08 04:14:26.853,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",83.36305555555555,6.36,-83.31999999999971,False,4.433333333333394,False,False,,,224.0,58.35021354484409,True,False,2026-03-08 04:15:03.213,False,False,False
australian_gp_2026_R_00206,BOT,PER,2026-03-08 04:14:46.253,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.57638888888732,8.441,-99.9058333333378,False,11.689166666666551,False,False,,,287.0,13.470463012240364,True,False,2026-03-08 04:15:24.694,False,False,False
australian_gp_2026_R_00207,SAI,ALB,2026-03-08 04:14:50.054,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.17416666666712,19.4,-94.59472222222394,False,8.888888888889142,False,False,,,174.0,54.767441860467656,True,False,2026-03-08 04:15:39.454,False,False,False
australian_gp_2026_R_00208,OCO,NOR,2026-03-08 04:14:52.773,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",69.86638888888774,6.16,-69.91583333332528,False,9.955555555555293,False,False,,,89.0,98.47473736868355,True,False,2026-03-08 04:15:28.933,False,False,False
australian_gp_2026_R_00209,LAW,COL,2026-03-08 04:14:52.773,8,PIT_RELATED,a pit stop occurred inside the outcome window,93.01777777777444,22.321,-92.52833333333547,False,10.933333333333408,False,False,,,172.0,59.035517758879884,True,False,2026-03-08 04:15:45.094,False,True,False
australian_gp_2026_R_00210,HAM,LEC,2026-03-08 04:14:55.574,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",90.78833333333333,4.799,-90.76583333333838,False,6.2222222222222285,False,False,,,285.0,,True,False,2026-03-08 04:15:30.373,False,False,False
australian_gp_2026_R_00211,GAS,OCO,2026-03-08 04:14:58.014,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",86.54972222222113,3.68,-86.52138888889021,False,1.8000000000011056,False,False,,,150.0,,True,False,2026-03-08 04:15:31.694,False,False,False
australian_gp_2026_R_00212,VER,GAS,2026-03-08 04:14:58.774,8,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.849999999993996,76.08,-10.878333333326736,False,41.266944444447304,True,True,2026-03-08 04:16:14.134,75.36,149.0,-45.73684210526105,True,False,2026-03-08 04:16:44.854,False,False,False
australian_gp_2026_R_00213,HAM,RUS,2026-03-08 04:15:00.653,9,PIT_RELATED,a pit stop occurred inside the outcome window,43.66277777777788,261.521,-43.70361111110833,False,26.00083333333339,False,False,,,148.0,,True,False,2026-03-08 04:19:52.174,False,True,False
australian_gp_2026_R_00214,STR,BOT,2026-03-08 04:15:01.494,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.89611111111344,19.92,-94.90999999999622,False,15.400000000000091,False,False,,,120.0,98.74859765425852,True,False,2026-03-08 04:15:51.414,False,False,False
australian_gp_2026_R_00215,RUS,LEC,2026-03-08 04:15:01.694,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",11.375277777777626,31.239,-11.311944444438268,False,3.9999999999997797,False,False,,,195.0,-30.92891450528343,True,False,2026-03-08 04:16:02.933,False,False,False
australian_gp_2026_R_00216,ALO,LAW,2026-03-08 04:15:06.013,8,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.47833333333163,7.44,-100.0199999999968,False,11.799999999999272,False,False,,,117.0,42.46389994315074,True,False,2026-03-08 04:15:43.453,False,False,False
australian_gp_2026_R_00217,ANT,HAM,2026-03-08 04:15:12.373,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",89.79638888888894,6.521,-89.85000000000582,False,8.777777777777828,False,False,,,84.0,173.3871517907892,True,False,2026-03-08 04:15:48.894,False,False,False
australian_gp_2026_R_00218,LIN,HAD,2026-03-08 04:15:18.294,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",91.67777777777768,5.84,-91.66055555555795,False,5.611111111110958,False,False,,,107.0,129.7199999999999,True,False,2026-03-08 04:15:54.134,False,False,False
australian_gp_2026_R_00219,BOT,PER,2026-03-08 04:15:27.894,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.8852777777779,4.639,-97.79833333333227,False,7.000000000000057,False,False,,,170.0,69.2552960347636,True,False,2026-03-08 04:16:02.533,False,False,False
australian_gp_2026_R_00220,COL,SAI,2026-03-08 04:15:32.094,9,PIT_RELATED,attacker or target on a box lap at t0,98.23638888888844,6.0,-98.2702777777813,False,9.145833333333385,False,False,,,103.0,110.92000000000004,False,False,2026-03-08 04:16:08.094,True,True,False
australian_gp_2026_R_00221,ANT,HAM,2026-03-08 04:15:55.934,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.61388888888588,25.56,-96.66749999999593,False,9.955555555555748,False,False,,,243.0,22.591836734694162,True,False,2026-03-08 04:16:51.494,False,False,False
australian_gp_2026_R_00222,BEA,VER,2026-03-08 04:15:56.774,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.2188888888877,18.08,-98.95222222221491,False,9.51111111111095,False,False,,,299.0,11.829787234043696,True,False,2026-03-08 04:16:44.854,False,False,False
australian_gp_2026_R_00223,STR,BOT,2026-03-08 04:15:58.294,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.62499999999956,3.16,-94.6366666666654,False,5.333333333333499,False,False,,,173.0,35.177777777777436,True,False,2026-03-08 04:16:31.454,False,False,False
australian_gp_2026_R_00224,LIN,HAD,2026-03-08 04:16:03.534,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.4516666666691,8.52,-95.43444444445049,False,15.766666666666879,False,False,,,155.0,65.35714285714285,True,False,2026-03-08 04:16:42.054,False,False,False
australian_gp_2026_R_00225,OCO,NOR,2026-03-08 04:16:06.734,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",93.23888888888904,4.36,-92.95055555555155,False,11.900000000000091,False,False,,,110.0,133.06149999999909,True,False,2026-03-08 04:16:41.094,False,False,False
australian_gp_2026_R_00226,LAW,COL,2026-03-08 04:16:07.294,9,PIT_RELATED,attacker or target on a box lap at t0,99.59305555555328,5.12,-99.6291666666657,False,5.777777777777814,True,True,2026-03-08 04:16:41.094,33.8,227.0,34.267346938776534,False,False,2026-03-08 04:16:42.414,True,True,False
australian_gp_2026_R_00227,VER,OCO,2026-03-08 04:16:14.134,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",74.9266666666681,12.2,-75.13999999999942,False,13.52222222222008,False,False,,,186.0,,True,False,2026-03-08 04:16:56.334,False,False,False
australian_gp_2026_R_00228,BEA,GAS,2026-03-08 04:16:14.134,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",59.57999999999993,12.2,-59.55944444445049,False,12.111111111111306,False,False,,,138.0,,True,False,2026-03-08 04:16:56.334,False,False,False
australian_gp_2026_R_00229,COL,SAI,2026-03-08 04:16:17.734,9,PIT_RELATED,attacker or target on a box lap at t0,88.98166666666657,5.08,-89.01555555555387,False,9.733333333332666,False,False,,,124.0,109.7600000000014,False,False,2026-03-08 04:16:52.814,True,True,False
australian_gp_2026_R_00230,GAS,VER,2026-03-08 04:16:20.054,9,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,13.484722222219716,6.28,-13.238611111111823,False,5.777777777777377,True,True,2026-03-08 04:16:26.574,6.52,169.0,-50.94318181818463,True,False,2026-03-08 04:16:56.334,False,False,False
australian_gp_2026_R_00231,GAS,OCO,2026-03-08 04:16:26.574,9,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,69.8649999999925,56.36,-69.8322222222123,False,38.50111111110307,True,True,2026-03-08 04:17:23.134,56.56,165.0,,True,False,2026-03-08 04:17:52.934,False,False,False
australian_gp_2026_R_00232,BOT,PER,2026-03-08 04:16:27.214,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.69277777778008,4.12,-96.60583333333489,False,12.55555555555567,False,False,,,123.0,102.69222222222103,True,False,2026-03-08 04:17:01.334,False,False,False
australian_gp_2026_R_00233,ALO,LAW,2026-03-08 04:16:33.414,9,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.46638888889174,3.6,-94.28055555555329,False,12.66666666666606,False,False,,,83.0,105.400000000001,True,False,2026-03-08 04:17:07.014,False,False,False
australian_gp_2026_R_00234,SAI,ALB,2026-03-08 04:16:43.174,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.76861111111111,6.88,-99.60777777778276,False,18.133333333333205,False,False,,,230.0,13.555555555555543,True,False,2026-03-08 04:17:20.054,False,False,False
australian_gp_2026_R_00235,LIN,HAD,2026-03-08 04:16:43.414,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.40666666666677,6.64,-95.3411111111127,False,8.888888888888914,False,False,,,109.0,139.1707317073175,True,False,2026-03-08 04:17:20.054,False,False,False
australian_gp_2026_R_00236,OCO,NOR,2026-03-08 04:16:47.014,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.3549999999999,3.04,-96.3644444444435,False,11.377777777777624,False,False,,,96.0,132.40523255814003,True,False,2026-03-08 04:17:20.054,False,False,False
australian_gp_2026_R_00237,BEA,VER,2026-03-08 04:16:48.294,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.7158333333332,21.64,-97.91777777778043,False,13.666666666666742,False,False,,,191.0,52.87500000000009,True,False,2026-03-08 04:17:39.934,False,False,False
australian_gp_2026_R_00238,BOT,PER,2026-03-08 04:17:07.894,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.25250000000015,6.2,-94.33194444444234,False,6.6000000000000085,False,False,,,109.0,119.33350703491384,True,False,2026-03-08 04:17:44.094,False,False,False
australian_gp_2026_R_00239,ANT,HAM,2026-03-08 04:17:09.414,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.31583333333629,76.241,-95.29833333333227,False,16.35555555555493,False,False,,,230.0,35.7234042553183,True,False,2026-03-08 04:18:55.655,False,False,False
australian_gp_2026_R_00240,STR,BOT,2026-03-08 04:17:10.774,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",86.37999999999965,6.96,-86.32444444444263,False,6.844444444444548,False,False,,,93.0,138.4897959183669,True,False,2026-03-08 04:17:47.734,False,False,False
australian_gp_2026_R_00241,VER,OCO,2026-03-08 04:17:23.134,10,PIT_RELATED,a pit stop occurred inside the outcome window,61.11305555555646,15.24,-61.139722222229466,False,8.688888888888869,False,False,,,207.0,,True,False,2026-03-08 04:18:08.374,False,True,False
australian_gp_2026_R_00242,OCO,GAS,2026-03-08 04:17:23.534,10,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,13.748055555554856,14.84,-13.773888888885267,False,9.022222222222354,True,True,2026-03-08 04:17:38.695,15.161,323.0,-115.99999999999818,True,False,2026-03-08 04:18:08.374,False,True,False
australian_gp_2026_R_00243,LIN,HAD,2026-03-08 04:17:28.814,10,RETIREMENT_RELATED,target telemetry ends inside the outcome window,98.32194444444347,8.2,-98.25638888888352,False,16.49999999999953,False,False,,,153.0,50.09999999999948,True,True,2026-03-08 04:18:07.014,False,False,False
australian_gp_2026_R_00244,GAS,NOR,2026-03-08 04:17:32.815,10,PIT_RELATED,a pit stop occurred inside the outcome window,92.95444444444502,3.319,-92.93805555556173,False,11.0,False,False,,,105.0,183.16471188169137,True,False,2026-03-08 04:18:06.134,False,True,False
australian_gp_2026_R_00245,VER,GAS,2026-03-08 04:17:38.695,10,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,62.851111111112,7.0,-62.903611111112696,False,3.0,True,True,2026-03-08 04:17:58.735,20.04,129.0,,True,False,2026-03-08 04:18:15.695,False,True,False
australian_gp_2026_R_00246,SAI,ALB,2026-03-08 04:17:42.334,10,PIT_RELATED,a pit stop occurred inside the outcome window,87.41555555555487,20.72,-87.25472222222015,False,9.866666666666788,False,False,,,128.0,109.84782608695598,True,False,2026-03-08 04:18:33.054,False,True,False
australian_gp_2026_R_00247,STR,BOT,2026-03-08 04:17:57.254,10,PIT_RELATED,a pit stop occurred inside the outcome window,98.73055555555356,4.28,-98.67499999999563,False,17.77777777777783,False,False,,,97.0,159.57142857142958,True,False,2026-03-08 04:18:31.534,False,True,False
australian_gp_2026_R_00248,GAS,VER,2026-03-08 04:17:59.735,11,PIT_RELATED,attacker or target on a box lap at t0,62.85944444444444,49.599,-63.74361111111648,False,14.111111111111313,True,True,2026-03-08 04:18:49.654,49.919,307.0,,False,False,2026-03-08 04:19:19.334,True,True,False
australian_gp_2026_R_00249,BEA,GAS,2026-03-08 04:18:00.774,11,PIT_RELATED,attacker or target on a box lap at t0,87.75277777777777,48.4,-87.86249999999563,False,12.777777777777743,False,False,,,309.0,,False,False,2026-03-08 04:19:19.174,True,True,False
australian_gp_2026_R_00250,BOT,PER,2026-03-08 04:18:06.015,10,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.29305555555312,4.479,-99.37249999999767,False,9.655555555555125,False,False,,,105.0,52.48036715961106,True,False,2026-03-08 04:18:40.494,False,False,False
australian_gp_2026_R_00251,LIN,HAD,2026-03-08 04:18:09.494,11,INVALID,no causal target sample at t0,95.1938888888884,3.121,,False,5.133333333333425,False,False,,,,137.28571428571442,False,True,2026-03-08 04:18:42.615,False,False,False
australian_gp_2026_R_00252,OCO,NOR,2026-03-08 04:18:12.375,11,PIT_RELATED,attacker or target on a box lap at t0,91.90222222222212,6.6,-91.74222222222306,False,10.188888888888869,False,False,,,92.0,159.172248803828,False,False,2026-03-08 04:18:48.975,True,True,False
australian_gp_2026_R_00253,STR,BOT,2026-03-08 04:18:37.935,11,PIT_RELATED,attacker or target on a box lap at t0,94.3572222222224,7.92,-94.30500000000029,False,11.844444444444434,False,False,,,108.0,138.24823465507885,False,False,2026-03-08 04:19:15.855,True,True,False
australian_gp_2026_R_00254,OCO,GAS,2026-03-08 04:18:51.215,11,PIT_RELATED,attacker or target on a box lap at t0,10.714444444445236,16.319,-10.653055555550964,False,10.02777777777783,False,False,,,322.0,-100.00000000000053,False,False,2026-03-08 04:19:37.534,True,True,True
australian_gp_2026_R_00255,GAS,NOR,2026-03-08 04:18:58.055,11,PIT_RELATED,attacker or target on a box lap at t0,86.45249999999942,6.2,-86.35388888888701,False,21.33333333333394,True,True,2026-03-08 04:19:24.215,26.16,110.0,169.48560564910272,False,False,2026-03-08 04:19:34.255,True,True,True
australian_gp_2026_R_00256,BEA,VER,2026-03-08 04:19:00.494,11,INVALID,"race state not green at t0 (TrackStatus=16, freeze=True)",98.58527777777408,7.04,-99.57916666666279,False,8.533333333332848,False,False,,,124.0,104.6960304513308,False,False,2026-03-08 04:19:37.534,False,False,False
australian_gp_2026_R_00257,VER,GAS,2026-03-08 04:19:07.734,11,PIT_RELATED,attacker or target on a box lap at t0,70.28500000000349,16.161,-69.40083333334042,False,5.744444444444525,True,True,2026-03-08 04:19:27.294,19.56,181.0,,False,False,2026-03-08 04:19:53.895,True,True,False
australian_gp_2026_R_00258,BEA,OCO,2026-03-08 04:19:07.734,11,PIT_RELATED,attacker or target on a box lap at t0,88.20444444444001,20.56,-88.37555555554718,False,23.111111111111313,True,True,2026-03-08 04:19:28.654,20.92,177.0,,False,False,2026-03-08 04:19:58.294,True,True,True
australian_gp_2026_R_00259,PER,ALO,2026-03-08 04:19:12.935,11,PIT_RELATED,attacker or target on a box lap at t0,98.51111111111096,3.759,-98.45722222222685,False,5.189166666666537,False,False,,,112.0,44.976190476190794,False,False,2026-03-08 04:19:46.694,True,True,False
australian_gp_2026_R_00260,OCO,VER,2026-03-08 04:19:12.935,11,PIT_RELATED,attacker or target on a box lap at t0,10.198888888888176,13.08,-11.021666666667443,False,13.444444444444343,True,True,2026-03-08 04:19:21.614,8.679,71.0,-4.1190476190461425,False,False,2026-03-08 04:19:56.015,True,True,False
australian_gp_2026_R_00261,GAS,LIN,2026-03-08 04:19:17.895,11,PIT_RELATED,attacker or target on a box lap at t0,24.785000000000764,4.039,-24.827499999999418,False,3.991666666666788,False,False,,,88.0,,False,False,2026-03-08 04:19:51.934,True,True,False
australian_gp_2026_R_00262,LIN,NOR,2026-03-08 04:19:18.455,11,PIT_RELATED,attacker or target on a box lap at t0,10.34972222221768,3.479,-10.208611111112987,False,8.355555555554929,True,True,2026-03-08 04:19:22.174,3.719,153.0,-57.3571428571443,False,False,2026-03-08 04:19:51.934,True,True,False
australian_gp_2026_R_00263,ALB,BOR,2026-03-08 04:19:20.694,11,INVALID,"race state not green at t0 (TrackStatus=16, freeze=True)",94.75638888888808,3.521,-94.4713888888873,False,9.955555555555293,False,False,,,87.0,112.760880440223,False,False,2026-03-08 04:19:54.215,False,True,False
australian_gp_2026_R_00264,NOR,GAS,2026-03-08 04:19:24.735,11,PIT_RELATED,attacker or target on a box lap at t0,11.411388888889633,6.84,-11.510000000002037,False,6.620277777778028,True,True,2026-03-08 04:19:38.415,13.68,146.0,-75.99999999999595,False,False,2026-03-08 04:20:01.575,True,True,True
australian_gp_2026_R_00265,OCO,NOR,2026-03-08 04:19:26.295,11,PIT_RELATED,attacker or target on a box lap at t0,58.12500000000091,6.68,-57.96499999999651,False,1.0888888888894073,False,False,,,79.0,,False,False,2026-03-08 04:20:02.975,True,True,False
australian_gp_2026_R_00266,SAI,ALB,2026-03-08 04:19:29.214,11,PIT_RELATED,attacker or target on a box lap at t0,98.17055555555726,6.48,-98.42388888888672,False,7.15555555555602,False,False,,,76.0,47.895833333330444,False,False,2026-03-08 04:20:05.694,True,True,False
australian_gp_2026_R_00267,STR,BOT,2026-03-08 04:19:32.215,11,PIT_RELATED,attacker or target on a box lap at t0,98.97333333333518,3.479,-98.92111111111444,False,5.511111111111404,False,False,,,88.0,109.98470168281311,False,False,2026-03-08 04:20:05.694,True,True,False
australian_gp_2026_R_00268,NOR,ALB,2026-03-08 04:19:40.854,12,PIT_RELATED,attacker or target on a box lap at t0,14.972777777777765,9.841,-15.02055555555853,False,13.57777777777774,False,False,,,242.0,-150.99999999999994,False,False,2026-03-08 04:20:20.695,True,True,False
australian_gp_2026_R_00269,BOT,PER,2026-03-08 04:19:42.654,11,INVALID,"race state not green at t0 (TrackStatus=16, freeze=True)",94.15555555556055,4.241,-94.20944444445195,False,3.655555555555125,False,False,,,90.0,59.93999999999872,False,False,2026-03-08 04:20:16.895,False,False,False
australian_gp_2026_R_00270,GAS,OCO,2026-03-08 04:19:44.455,12,PIT_RELATED,attacker or target on a box lap at t0,13.846666666666662,75.84,-13.846666666671808,False,9.555555555555323,False,False,,,80.0,,False,False,2026-03-08 04:21:30.295,True,True,False
australian_gp_2026_R_00271,LAW,SAI,2026-03-08 04:19:50.495,11,PIT_RELATED,attacker or target on a box lap at t0,11.416111111112514,4.039,-11.285000000003492,False,10.66666666666697,False,False,,,49.0,-5.914076782447465,False,False,2026-03-08 04:20:24.534,True,True,False
australian_gp_2026_R_00272,BEA,VER,2026-03-08 04:19:51.015,12,INVALID,"race state not green at t0 (TrackStatus=6, freeze=True)",97.02638888888872,10.519,-97.31361111110891,False,7.577777777777882,False,False,,,114.0,62.27973927213446,False,False,2026-03-08 04:20:31.534,False,False,False
