Driver,LapNumber,DriverNumber,IsAccurate,TrackStatus,PitInTime,PitOutTime,freeze_flag,yellow_flag,race_state_factor,race_state_label,thin_lap,n_raw_samples,n_in_window,n_valid_samples,error,D_lap,H_lap,max_dt_used,n_dt_gaps,mean_throttle,calibration_set,LapStartDistance,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,EstimatedEnergyIndex_end,EstimatedEnergyIndex_min,EstimatedEnergyIndex_max,n_clip_low,n_clip_high,EstimatedEnergyIndex
LAW,14,30,True,1,,,False,False,1.0,normal,False,313,312,312,,3720.321702777778,8992.208024691357,0.76,1,67.46474358974359,True,4.286666666666667,17066.676564664693,99581.50894013846,400.00000000000006,0.936912296206645,0.9055647884978753,1.0,0,1,0.936912296206645
LAW,15,30,True,1,,,False,False,1.0,normal,False,337,336,336,,3806.512291666667,8026.713580246913,1.0,1,65.875,True,14.11527777777778,16691.93037515272,99554.96512402048,400.0,0.9355011041651748,0.9038352327792041,0.9966103773228522,0,0,0.9355011041651748
LAW,17,30,True,1,,,False,False,1.0,normal,False,320,319,319,,3891.65865,8002.813580246913,0.92,1,69.81504702194357,True,2.1625000000000014,17173.974625739582,99586.72957718965,400.0,0.9274978857709179,0.8845973867317264,0.9813185889385418,0,0,0.9274978857709179
LAW,18,30,False,126,,,True,False,0.0,freeze,False,393,392,392,,0.0,0.0,0.96,1,46.78061224489796,False,5.234722222222221,17018.78742088954,99579.17887158143,400.0,0.9274978857709179,0.9274978857709179,0.9274978857709179,0,0,0.9274978857709179
LAW,19,30,False,671,,,True,False,0.0,freeze,False,400,399,399,,0.0,0.0,0.881,1,51.13032581453634,False,7.223055555555552,16926.931871045486,99574.12375479468,400.0,0.9274978857709179,0.9274978857709179,0.9274978857709179,0,0,0.9274978857709179
LAW,20,30,True,1,,,False,False,1.0,normal,False,324,323,323,,3824.885225,8280.087654320989,0.761,1,67.78637770897832,True,11.36,16785.87604006326,99562.62409784964,400.0,0.9244245239055087,0.8984007862603582,1.0,0,1,0.9244245239055087
LAW,21,30,True,1,,,False,False,1.0,normal,False,311,310,310,,3944.975169444444,7129.475308641973,0.96,1,70.91290322580645,True,1.986666666666668,17182.856497409564,99587.16172878548,400.0,0.884613915206261,0.849116039524621,0.9655782069821759,0,0,0.884613915206261
LAW,22,30,True,1,,,False,False,1.0,normal,False,310,309,309,,3917.386038888889,7100.395061728395,1.0,1,68.79288025889967,True,9.405000000000005,16852.534936085078,99568.05850230673,400.00000000000006,0.8457517949429527,0.8104067365517622,0.9199361927568155,0,0,0.8457517949429527
LAW,23,30,True,1,,,False,False,1.0,normal,False,302,301,301,,3981.1309861111113,7466.975308641977,1.0,1,71.99335548172758,True,12.284444444444444,16754.35560727545,99560.05437661732,400.0,0.8143525043301956,0.7839080476525708,0.8988313236921971,0,0,0.8143525043301956
LAW,24,30,True,1,,,False,False,1.0,normal,False,324,323,323,,3983.308644444444,7930.910493827159,0.72,1,68.40866873065015,True,3.217500000000001,17120.683395719647,99584.1366676146,400.0,0.7977646776378755,0.7747502424125561,0.88228124982964,0,0,0.7977646776378755
LAW,25,30,True,1,,,False,False,1.0,normal,False,322,321,321,,3971.2150416666655,8462.963580246913,0.72,1,71.90654205607477,True,35.72833333333333,15954.998189479304,99494.88630793752,400.0,0.7991605929919308,0.7657958538771206,0.8742496662273019,0,0,0.7991605929919308
LAW,26,30,True,1,,,False,False,1.0,normal,False,326,325,325,,3976.7035277777777,8215.040740740744,0.96,0,70.33538461538461,True,17.92055555555556,16562.183257135828,99544.38741633968,400.0,0.7921865919937107,0.7607154511217237,0.8804889559219135,0,0,0.7921865919937107
LAW,27,30,True,1,,,False,False,1.0,normal,False,316,315,315,,3876.033836111111,8433.948148148145,0.961,1,70.15555555555555,True,3.91416666666667,17085.49266246794,99582.42444612586,400.0,0.7991542570408705,0.7551722619281199,0.8604111038847422,0,0,0.7991542570408705
LAW,28,30,True,1,,,False,False,1.0,normal,False,318,317,317,,3775.2301361111113,8128.841975308641,0.88,2,69.34700315457414,True,3.026388888888881,17130.336993996036,99584.60636792728,400.00000000000006,0.8031750769524906,0.7892662549585295,0.885561278552577,0,0,0.8031750769524906
LAW,29,30,True,1,,,False,False,1.0,normal,False,325,324,324,,4035.0351527777775,8620.108024691355,0.919,0,70.57407407407408,True,4.663333333333329,17047.649995968794,99580.58319359193,400.00000000000006,0.805275083842549,0.7656174489964479,0.8683195696894505,0,0,0.805275083842549
LAW,30,30,True,1,,,False,False,1.0,normal,False,318,317,317,,3957.220791666666,8525.224691358026,0.879,1,70.89589905362776,True,3.788333333333336,17091.848883426082,99582.73371101198,400.00000000000006,0.8096354767221193,0.7797678699996484,0.8801715931811545,0,0,0.8096354767221193
LAW,31,30,True,1,,,False,False,1.0,normal,False,313,312,312,,3913.702838888889,8817.108641975308,0.48,2,71.21794871794872,True,12.844722222222227,16735.252027668175,99558.49694641132,400.0,0.826383402682673,0.7741378970072438,0.8772698335539459,0,0,0.826383402682673
LAW,32,30,True,1,,,False,False,1.0,normal,False,321,320,320,,3824.4741277777775,7402.62037037037,0.96,2,71.015625,True,0.5375000000000014,17256.058273874543,99590.72339525544,400.0,0.8036192820752556,0.7632790833999605,0.888997214355663,0,0,0.8036192820752556
LAW,33,30,False,167,0 days 01:52:10.404000,,True,False,0.0,freeze,False,421,420,420,,0.0,0.0,0.8,2,52.04285714285714,False,1.8305555555555597,17190.742140187664,99587.54540840136,400.00000000000006,0.8036192820752556,0.8036192820752556,0.8036192820752556,0,0,0.8036192820752556
LAW,34,30,False,1,,0 days 01:52:28.510000,True,False,0.0,freeze,False,334,333,333,,0.0,0.0,0.84,0,67.37237237237237,False,4.213333333333335,17070.380852375398,99581.68917397938,400.0,0.8036192820752556,0.8036192820752556,0.8036192820752556,0,0,0.8036192820752556
LAW,35,30,True,1,,,False,False,1.0,normal,False,313,312,312,,3871.266416666667,7952.127777777778,0.68,2,70.7275641025641,True,17.70722222222222,16569.457203163787,99544.98042893175,400.00000000000006,0.7953758043905526,0.7608226305219367,0.8753610966800759,0,0,0.7953758043905526
LAW,36,30,True,1,,,False,False,1.0,normal,False,323,322,322,,3689.9869805555554,8523.295061728393,0.92,1,63.62111801242236,True,17.9025,16562.798890588714,99544.43760620747,400.0,0.8179443575883636,0.7772679050084272,0.8793910573323392,0,0,0.8179443575883636
LAW,37,30,True,1,,,False,False,1.0,normal,False,325,324,324,,3886.835088888889,8638.898148148148,0.8,0,69.0925925925926,True,1.0675000000000026,17229.286376328982,99589.42079613244,400.0,0.8307825040462358,0.8025756785540726,0.9120257211347846,0,0,0.8307825040462358
LAW,38,30,True,1,,,False,False,1.0,normal,False,321,320,320,,3951.139269444444,8078.075925925926,0.92,0,69.98125,True,15.40555555555555,16647.93626148103,99551.37847885097,400.0,0.8211396399652671,0.783738211893796,0.8998723891697604,0,0,0.8211396399652671
LAW,39,30,True,1,,,False,False,1.0,normal,False,319,318,318,,3987.167708333333,7499.114814814815,0.92,1,71.11949685534591,True,10.345555555555553,16820.465168831615,99565.44399626926,400.0,0.7903640183245393,0.7526022086444224,0.8629516928664788,0,0,0.7903640183245393
LAW,40,30,True,1,,,False,False,1.0,normal,False,333,332,332,,4005.705688888889,7646.922222222222,0.52,0,71.33433734939759,True,6.980833333333331,16935.190830598065,99574.79707117529,400.00000000000006,0.7630872731844467,0.7300942833089081,0.8377362670547455,0,0,0.7630872731844467
LAW,41,30,True,1,,,False,False,1.0,normal,False,307,306,305,,3935.142583333333,8160.069135802466,1.0,1,72.75081967213114,True,0.5550000000000033,17255.174296125395,99590.68038490704,400.0,0.7571820839832217,0.725099048687652,0.834879097082199,0,0,0.7571820839832217
LAW,42,30,True,1,,,False,False,1.0,normal,False,330,329,329,,4074.302766666666,8018.152469135802,0.88,0,72.29787234042553,True,13.865833333333338,16700.43558808645,99555.65851634818,400.0,0.7371863822714508,0.7054286262234559,0.8269717000968928,0,0,0.7371863822714508
LAW,43,30,True,1,,,False,False,1.0,normal,False,305,304,304,,3988.637380555556,6706.215432098767,0.48,1,70.08881578947368,True,23.195277777777772,16382.333047337834,99529.7250255702,400.0,0.6807419466108623,0.6502509068885217,0.7680893731742509,0,0,0.6807419466108623
LAW,44,30,True,1,,,False,False,1.0,normal,False,318,317,317,,4051.5604777777776,8347.606172839507,0.92,0,70.54258675078864,True,0.8755555555555503,17238.982068783902,99589.89254455696,400.0,0.6729248742658948,0.6332103716071533,0.7458781798139232,0,0,0.6729248742658948
LAW,45,30,True,1,,,False,False,1.0,normal,False,305,304,304,,3836.357,7636.725308641977,0.52,2,70.03618421052632,True,24.684444444444445,16331.557494400502,99525.58551970289,400.0,0.6568974348996736,0.6183695918115535,0.7392021597891977,0,0,0.6568974348996736
LAW,46,30,True,1,,,False,False,1.0,normal,False,312,311,310,,3903.1610944444446,8158.074074074075,0.999,1,70.62258064516129,True,18.91111111111111,16528.408658782064,99541.63392297596,400.0,0.6531144392440968,0.6223048928793804,0.7295967481640493,0,0,0.6531144392440968
LAW,47,30,True,1,,,False,False,1.0,normal,False,314,313,313,,3986.299744444445,7719.414197530865,1.0,0,70.51437699680511,True,10.43,16817.58589852888,99565.20926211822,400.0,0.6295020721685253,0.5886135562248194,0.7042825590542404,0,0,0.6295020721685253
LAW,48,30,True,1,,,False,False,1.0,normal,False,312,311,311,,3922.036944444445,7462.035185185186,0.96,2,73.15755627009646,True,17.980000000000004,16560.156402383247,99544.22217585176,400.0,0.6019836523138797,0.5782888209580701,0.6867704615774359,0,0,0.6019836523138797
LAW,49,30,True,1,,,False,False,1.0,normal,False,304,303,303,,3988.509758333333,7697.946913580248,0.681,1,71.35643564356435,True,13.200000000000005,16723.13825557214,99557.509364243,400.0,0.5775279422170722,0.5479531004600557,0.6689038862742486,0,0,0.5775279422170722
LAW,50,30,True,1,,,False,False,1.0,normal,False,303,302,302,,3900.7263638888894,7758.614197530862,0.8,2,69.7748344370861,True,12.50888888888888,16746.70280989187,99559.43047795272,400.0,0.5610301698494008,0.5210441663626608,0.6434793175562142,0,0,0.5610301698494008
LAW,51,30,True,1,,,False,False,1.0,normal,False,309,308,308,,3949.298236111111,8464.05987654321,0.961,0,69.95454545454545,True,19.732222222222223,16500.411543601545,99539.3514422179,400.0,0.5639598569714651,0.5219968655477524,0.6333743533857018,0,0,0.5639598569714651
LAW,52,30,True,1,,,False,False,1.0,normal,False,318,317,316,,3908.258830555555,8369.508024691359,0.961,0,68.68037974683544,True,18.363888888888887,16547.067088046482,99543.15506204676,400.0,0.5666463693799333,0.5298061939269573,0.6352677533259262,0,0,0.5666463693799333
LAW,53,30,True,1,,,False,False,1.0,normal,False,313,312,312,,3804.866858333333,7576.253086419754,0.959,2,70.23397435897436,True,16.25333333333333,16619.029903047016,99549.0218715189,400.0,0.5508218393888766,0.5090547069925655,0.612015417004621,0,0,0.5508218393888766
LAW,54,30,True,1,,,False,False,1.0,normal,False,312,311,311,,3922.029288888889,8790.625925925924,0.96,0,68.54983922829582,True,12.566666666666672,16744.732782842635,99559.26987037572,400.0,0.566146519753441,0.527630185702774,0.6244023654026671,0,0,0.566146519753441
LAW,55,30,True,1,,,False,False,1.0,normal,False,323,322,322,,3793.9468027777775,7763.642592592592,0.76,1,67.57453416149069,True,2.5630555555555503,17153.741357259132,99585.745118104,400.0,0.5571112584351107,0.5244777885213054,0.6394684069161648,0,0,0.5571112584351107
LAW,56,30,True,1,,,False,False,1.0,normal,False,329,328,328,,3469.2254388888887,8959.227160493829,0.48,2,62.46341463414634,True,21.982777777777784,16423.675201520164,99533.09546823222,400.0,0.6088302969987209,0.5486258761353585,0.6561976500803696,0,0,0.6088302969987209
LAW,57,30,True,1,,,False,False,1.0,normal,False,312,311,311,,3772.5210888888887,8123.508487654321,0.96,1,67.60771704180064,True,21.528888888888886,16439.15127939735,99534.357164294,400.0,0.6128643434881017,0.5658679804885445,0.666927035041384,0,0,0.6128643434881017
OCO,1,31,False,1,,,False,False,1.0,normal,False,365,364,364,,3596.526702777778,8989.684567901233,0.84,1,61.494505494505496,False,0.0,17283.209019026875,99592.0444273849,400.0,0.9623584888858802,0.9111591090531284,1.0,0,3,0.9623584888858802
OCO,2,31,True,1,,,False,False,1.0,normal,False,332,331,330,,3562.6797638888884,9534.73148148148,0.8,1,65.64545454545454,True,8.341666666666672,16888.79101081817,99571.01429944536,400.0,0.9833044225552383,0.9240813457118217,1.0,0,4,0.9833044225552383
OCO,3,31,True,1,,,False,False,1.0,normal,False,332,331,328,,3725.565836111112,9076.7475308642,0.881,1,66.47560975609755,True,3.1930555555555564,17121.91815828988,99584.19674556157,400.0,0.9641482205805588,0.9139017396568782,1.0,0,3,0.9641482205805588
OCO,4,31,True,1,,,False,False,1.0,normal,False,331,330,330,,3700.6460027777775,10019.183333333332,0.879,0,65.91515151515152,True,8.640000000000004,16878.6188519197,99570.18500839862,400.0,0.9665336746650433,0.9195116310814855,1.0,0,4,0.9665336746650433
OCO,5,31,True,1,,,False,False,1.0,normal,False,335,334,333,,3941.6254,9583.0987654321,0.92,1,69.64564564564564,True,0.6850000000000023,17248.6076042746,99590.36087946176,400.0,0.9440176271003178,0.9085776965157507,1.0,0,4,0.9440176271003178
OCO,6,31,True,1,,,False,False,1.0,normal,False,327,326,323,,3966.657344444444,8053.855555555555,0.92,0,71.86687306501548,True,5.732222222222224,16993.65719630668,99577.95614881977,400.0,0.9208592016158339,0.8933441539694931,1.0,0,1,0.9208592016158339
OCO,7,31,True,1,,,False,False,1.0,normal,False,309,308,308,,3979.164561111111,8913.674691358025,0.999,0,70.5551948051948,True,2.361111111111107,17163.942179856414,99586.24144387046,400.0,0.9362455353460158,0.9018189181169993,0.9974604634310288,0,0,0.9362455353460158
OCO,8,31,True,1,,,False,False,1.0,normal,False,305,304,304,,3744.8504083333337,6486.203703703704,0.88,3,70.84210526315789,True,4.720000000000002,17044.787591828703,99580.44392198758,400.0,0.8893738207551407,0.8893738207551407,0.982580491008014,0,0,0.8893738207551407
OCO,9,31,True,1,,,False,False,1.0,normal,False,327,326,324,,3579.384958333333,7275.456790123457,0.96,1,65.3179012345679,True,2.7749999999999986,17143.035404519473,99585.2242149956,400.0,0.8792654906087456,0.8485954462871302,0.9364682535366056,0,0,0.8792654906087456
OCO,10,31,True,1,,,False,False,1.0,normal,False,315,314,314,,3864.269883333333,7121.883950617283,0.92,1,69.35350318471338,True,6.551111111111112,16952.2926502038,99575.94353759616,400.0,0.844727788420823,0.8331911355731887,0.9365050204374776,0,0,0.844727788420823
OCO,11,31,False,16,0 days 01:18:20.493000,,True,False,0.0,freeze,False,392,391,391,,0.0,0.0,0.761,2,55.230179028132994,False,7.375555555555557,16921.732136189563,99573.69984344958,400.0,0.844727788420823,0.844727788420823,0.844727788420823,0,0,0.844727788420823
OCO,12,31,False,6,,0 days 01:18:39.302000,True,False,0.0,freeze,False,432,431,431,,0.0,0.0,1.0,0,45.2691415313225,False,1.31111111111111,17216.980844805163,99588.82206477452,400.0,0.844727788420823,0.844727788420823,0.844727788420823,0,0,0.844727788420823
OCO,13,31,False,671,,,True,False,0.0,freeze,False,430,429,429,,0.0,0.0,0.88,1,54.333333333333336,False,9.714999999999996,16841.964983263202,99567.19678088388,400.0,0.844727788420823,0.844727788420823,0.844727788420823,0,0,0.844727788420823
OCO,14,31,True,1,,,False,False,1.0,normal,False,313,312,312,,3906.0623166666655,7016.228395061729,0.76,1,71.62820512820512,True,19.538888888888888,16507.00355718938,99539.88885987947,400.0,0.8039257629307863,0.8039257629307863,0.9130602023274771,0,0,0.8039257629307863
OCO,15,31,True,1,,,False,False,1.0,normal,False,331,330,330,,3777.1132055555554,6206.522222222222,1.0,1,69.0,True,7.768611111111114,16908.330269484413,99572.60724863475,400.0,0.7458295022970298,0.7230171727385266,0.8407953612575656,0,0,0.7458295022970298
OCO,16,31,True,1,,,False,False,1.0,normal,False,315,314,314,,3851.372877777778,6398.730246913579,1.0,2,69.73885350318471,True,21.053888888888885,16455.347174850223,99535.67754389356,400.0,0.6888542780641063,0.6768544690638134,0.8042324257962753,0,0,0.6888542780641063
OCO,17,31,True,1,,,False,False,1.0,normal,False,311,310,310,,3786.982619444444,7381.545061728395,0.92,2,70.51935483870967,True,1.9688888888888911,17183.754506551555,99587.2054218378,400.0,0.6679737892613551,0.6116982950173293,0.748798312482166,0,0,0.6679737892613551
OCO,18,31,False,126,,,True,False,0.0,freeze,False,370,369,369,,0.0,0.0,0.96,1,55.31436314363144,False,1.971666666666668,17183.61419262312,99587.19859479838,400.0,0.6679737892613551,0.6679737892613551,0.6679737892613551,0,0,0.6679737892613551
OCO,19,31,False,671,,,True,False,0.0,freeze,False,423,422,422,,0.0,0.0,0.881,1,45.27014218009479,False,10.149444444444446,16827.151895258357,99565.98913544897,400.0,0.6679737892613551,0.6679737892613551,0.6679737892613551,0,0,0.6679737892613551
OCO,20,31,True,1,,,False,False,1.0,normal,False,329,328,328,,3931.8091611111113,8069.040123456788,0.84,1,69.42682926829268,True,11.806944444444442,16770.63674428334,99561.38170558318,400.00000000000006,0.6593611221855935,0.6323549964302825,0.7394754264208846,0,0,0.6593611221855935
OCO,21,31,True,1,,,False,False,1.0,normal,False,323,322,322,,4012.321094444445,10023.48703703704,0.96,0,70.74844720496894,True,20.52277777777778,16473.45626964899,99537.15389815925,400.0,0.7082683026848603,0.6471451841435669,0.7503197559575622,0,0,0.7082683026848603
OCO,22,31,True,1,,,False,False,1.0,normal,False,306,305,305,,3787.6709527777775,6689.884567901232,1.0,2,67.97704918032787,True,17.736111111111114,16568.472189639164,99544.90012514323,400.0,0.6650370320616257,0.6650370320616257,0.7697491008590184,0,0,0.6650370320616257
OCO,23,31,True,1,,,False,False,1.0,normal,False,301,300,300,,3659.58075,8670.145679012345,1.0,1,66.88333333333334,True,12.486388888888884,16747.469983887007,99559.49302224956,400.0,0.6944198525492512,0.6574230561275896,0.7488024827681481,0,0,0.6944198525492512
OCO,24,31,True,1,,,False,False,1.0,normal,False,319,318,318,,3825.024108333333,7991.729012345679,1.0,1,70.19496855345912,True,1.6277777777777764,17200.985056963476,99588.04378227964,400.00000000000006,0.6906149002176875,0.6718027473543644,0.7696416749730414,0,0,0.6906149002176875
OCO,25,31,True,1,,,False,False,1.0,normal,False,315,314,314,,3807.8134472222223,7662.632716049382,0.72,1,68.62738853503184,True,17.7,16569.70345654494,99545.00050487887,400.0,0.6773743683958472,0.6396557531266184,0.7479503749038091,0,0,0.6773743683958472
OCO,26,31,True,1,,,False,False,1.0,normal,False,325,324,324,,3839.452477777778,7809.574074074077,0.96,0,68.20679012345678,True,11.866666666666664,16768.600418246864,99561.21569294346,400.0,0.66670908629322,0.6402500287046134,0.7463361020577604,0,0,0.66670908629322
OCO,27,31,True,1,,,False,False,1.0,normal,False,319,318,318,,3857.6221472222223,8658.051234567898,0.961,1,68.18867924528301,True,10.581944444444444,16812.40510624074,99564.78689507674,400.0,0.6821621013297365,0.6532846526402774,0.751874966916631,0,0,0.6821621013297365
OCO,28,31,True,1,,,False,False,1.0,normal,False,317,316,316,,3756.570280555556,7507.961111111112,0.88,2,66.97784810126582,True,0.5111111111111164,17257.39125619468,99590.78825213002,400.0,0.6674373514414971,0.6400062506473291,0.7405972933875621,0,0,0.6674373514414971
OCO,29,31,True,1,,,False,False,1.0,normal,False,315,314,314,,3861.016080555555,8842.105555555554,0.919,0,68.39808917197452,True,5.545833333333331,17003.072260904726,99578.41424316542,400.0,0.6885934601996888,0.6570937092877681,0.7473425976717619,0,0,0.6885934601996888
OCO,30,31,True,1,,,False,False,1.0,normal,False,328,327,327,,3831.1358944444446,8374.337654320987,0.84,0,68.22935779816514,True,21.73305555555556,16432.189885737786,99533.78963271172,400.0,0.6967084941144857,0.6547011571776773,0.753858238400188,0,0,0.6967084941144857
OCO,31,31,True,1,,,False,False,1.0,normal,False,306,305,305,,3679.456666666667,9978.088271604938,0.879,3,67.10819672131147,True,8.018888888888887,16899.796642699013,99571.9115398516,400.0,0.7669091708657758,0.6894811802327718,0.803323865377001,0,0,0.7669091708657758
OCO,32,31,True,1,,,False,False,1.0,normal,False,320,319,319,,3753.449519444445,7852.182716049383,0.84,1,65.98432601880877,True,2.258888888888883,17169.105732422853,99586.49267892144,400.0,0.763497770298435,0.741875706709775,0.8382623821547869,0,0,0.763497770298435
OCO,33,31,False,16,,,True,False,0.0,freeze,False,343,342,342,,0.0,0.0,0.96,3,57.27192982456141,False,22.29138888888889,16413.152605117742,99532.23760756844,400.0,0.763497770298435,0.763497770298435,0.763497770298435,0,0,0.763497770298435
OCO,34,31,False,671,,,True,False,0.0,freeze,False,336,335,335,,0.0,0.0,0.8,0,64.69850746268656,False,1.972222222222232,17183.586129837433,99587.1972293905,400.0,0.763497770298435,0.763497770298435,0.763497770298435,0,0,0.763497770298435
OCO,35,31,True,1,,,False,False,1.0,normal,False,315,314,314,,3674.080461111112,8777.969753086418,0.84,1,66.35350318471338,True,25.854999999999997,16291.645504085647,99522.33167196458,400.0,0.7953662300157849,0.7544544551677429,0.838337110072276,0,0,0.7953662300157849
OCO,36,31,True,1,,,False,False,1.0,normal,False,315,314,314,,3905.265522222222,8506.962962962964,0.881,1,68.3312101910828,True,5.620277777777778,16999.31184762265,99578.23127850873,400.0,0.8026898493560627,0.7721084792018494,0.8775363789336871,0,0,0.8026898493560627
OCO,37,31,True,1,,,False,False,1.0,normal,False,317,316,316,,3707.466208333333,8630.00925925926,0.92,1,65.82594936708861,True,14.41944444444444,16681.559319292544,99554.11961778568,400.0,0.8275045468112237,0.7737744924108075,0.8657831041548076,0,0,0.8275045468112237
OCO,38,31,True,1,,,False,False,1.0,normal,False,332,331,331,,3888.91565,8356.663580246914,0.92,0,69.06646525679758,True,14.828333333333338,16667.61758940563,99552.98301031752,400.0,0.8310993340770373,0.7771053362914161,0.9165968833966436,0,0,0.8310993340770373
OCO,39,31,True,1,,,False,False,1.0,normal,False,320,319,319,,3688.7339,9582.992592592593,0.92,1,66.84012539184953,True,15.279999999999998,16652.217281799563,99551.72749147024,400.0,0.8879252349662771,0.8235520554479007,0.9443179846593533,0,0,0.8879252349662771
OCO,40,31,True,1,,,False,False,1.0,normal,False,335,334,334,,3793.304122222222,8830.55679012346,0.88,0,65.86826347305389,True,2.5800000000000054,17152.88544229567,99585.70347316348,400.0,0.9133383023800832,0.8606087493783435,0.9601216314138312,0,0,0.9133383023800832
OCO,41,31,True,1,,,False,False,1.0,normal,False,328,327,327,,3816.32925,7460.636419753084,0.68,1,67.88990825688073,True,12.928888888888885,16732.382228649334,99558.26298441208,400.0,0.8930018573403794,0.8755042318330923,0.9687122651434078,0,0,0.8930018573403794
OCO,42,31,True,1,,,False,False,1.0,normal,False,323,322,322,,3713.4661777777774,9372.87716049383,1.0,0,66.99068322981367,True,28.24111111111111,16210.287175465668,99515.69888789437,400.0,0.9413613335754462,0.8831264021730176,0.997687029545786,0,0,0.9413613335754462
OCO,43,31,True,1,,,False,False,1.0,normal,False,319,318,318,,3765.4688416666654,8584.053086419752,0.88,1,68.71698113207547,True,5.141111111111112,17023.51600027783,99579.4089428102,400.0,0.9398406815027316,0.9028579418224136,1.0,0,1,0.9398406815027316
OCO,44,31,True,1,,,False,False,1.0,normal,False,320,319,319,,3730.116419444445,9440.146913580247,0.48,0,64.72413793103448,True,5.9574999999999925,16982.277736710534,99577.40247592208,400.0,0.9624858516939075,0.9134122961380219,1.0,0,2,0.9624858516939075
OCO,45,31,True,1,,,False,False,1.0,normal,False,314,313,313,,3646.981036111111,8648.833333333332,0.92,2,67.61341853035144,True,9.896666666666665,16835.77076359877,99566.6917935984,400.0,0.9457927367586053,0.9074906614401833,1.0,0,2,0.9457927367586053
OCO,46,31,True,1,,,False,False,1.0,normal,False,322,321,321,,3638.643069444444,9971.08086419753,0.999,1,63.46417445482866,True,0.9550000000000018,17234.969090430634,99589.6972912293,400.0,0.9742553629482399,0.9165650378630421,1.0,0,4,0.9742553629482399
OCO,47,31,True,1,,,False,False,1.0,normal,False,321,320,320,,3915.376280555556,9432.765432098766,0.52,0,68.821875,True,13.46111111111111,16714.235248715006,99556.78354153916,400.0,0.9558614787917386,0.9090163817162676,1.0,0,3,0.9558614787917386
OCO,48,31,True,1,,,False,False,1.0,normal,False,317,316,316,,3814.2926166666666,9236.682716049385,1.0,1,68.4620253164557,True,4.570555555555551,17052.33648117855,99580.81121670884,400.0,0.9543662869539833,0.9076382057050162,1.0,0,2,0.9543662869539833
OCO,49,31,True,1,,,False,False,1.0,normal,False,304,303,303,,3792.447613888889,9018.191975308642,0.681,2,69.83498349834983,True,13.24305555555555,16721.670206569102,99557.38968071205,400.0,0.962502646044895,0.9119230601292225,1.0,0,3,0.962502646044895
OCO,50,31,True,1,,,False,False,1.0,normal,False,322,321,321,,3478.387277777778,8303.512345679012,0.8,0,60.875389408099686,True,13.956388888888888,16697.347949538125,99555.40679485728,400.0,0.945036288206701,0.9082223026953499,1.0,0,2,0.945036288206701
OCO,51,31,True,1,,,False,False,1.0,normal,False,311,310,310,,3641.778061111111,7692.070987654321,0.96,2,64.99677419354839,True,8.745000000000005,16875.038706609066,99569.89313501344,400.0,0.9311453393719423,0.8891359299114039,1.0,0,2,0.9311453393719423
OCO,52,31,True,1,,,False,False,1.0,normal,False,310,309,309,,3890.402233333333,8403.591975308642,0.961,0,70.01294498381877,True,1.0524999999999984,17230.044071542536,99589.45766214536,400.0,0.9327403296829704,0.9007043319140948,1.0,0,1,0.9327403296829704
OCO,53,31,True,1,,,False,False,1.0,normal,False,314,313,313,,3770.0956055555553,8889.510493827162,0.879,2,68.64217252396166,True,2.273611111111116,17168.362068602146,99586.45649561248,400.0,0.9442018759895321,0.9053752220617218,1.0,0,2,0.9442018759895321
OCO,54,31,True,1,,,False,False,1.0,normal,False,316,315,315,,3832.746355555556,8372.004938271602,0.96,0,66.66984126984127,True,3.7922222222222217,17091.652443926272,99582.7241531568,400.0,0.9266263201735827,0.8824142534441671,1.0,0,2,0.9266263201735827
OCO,55,31,True,1,,,False,False,1.0,normal,False,319,318,318,,3760.6104972222224,9040.894444444446,0.76,1,67.87106918238993,True,49.60666666666667,15481.79390373875,99456.30805907644,400.0,0.9514046806472297,0.9157383278866653,1.0,0,2,0.9514046806472297
OCO,56,31,True,1,,,False,False,1.0,normal,False,327,326,326,,3828.005155555556,8295.635185185183,0.48,1,69.55828220858896,True,16.97083333333333,16594.56557675768,99547.02740338696,400.0,0.9214131073934014,0.8894931093422939,1.0,0,1,0.9214131073934014
OCO,57,31,True,1,,,False,False,1.0,normal,False,298,297,297,,3713.438875,8553.91913580247,0.96,2,67.85185185185185,True,12.387222222222215,16750.85123223594,99559.76868044664,400.0,0.9433658121568022,0.8984332105450841,0.992766726418846,0,0,0.9433658121568022
LIN,1,41,False,1,,,False,False,1.0,normal,False,361,360,360,,3952.1017972222216,9459.367901234573,0.84,1,65.24444444444444,False,0.0,17283.209019026875,99592.0444273849,400.0,0.9615579415820632,0.9125406407093737,1.0,0,5,0.9615579415820632
LIN,2,41,True,1,,,False,False,1.0,normal,False,332,331,315,,3664.24115,8161.18209876543,0.8,1,68.97142857142858,True,19.58888888888889,16505.298726089077,99539.7498725532,400.0,0.9185344388272446,0.8765950148581125,1.0,0,2,0.9185344388272446
LIN,3,41,True,1,,,False,False,1.0,normal,False,327,326,326,,3689.206730555556,8280.93827160494,0.881,1,66.90184049079754,True,21.604722222222215,16436.565618895227,99534.14636684918,400.0,0.9333411463285132,0.8842834753655052,0.9785557270925646,0,0,0.9333411463285132
