Driver,DriverNumber,LapNumber,Position,PositionChange,LapTimeSeconds,LapTimeDelta,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,DriverAhead_end,DistanceToDriverAhead_end,DistanceToDriverAhead_median,n_samples_with_car_ahead,n_car_samples_ahead_extract
COL,43,16,16.0,0.0,85.911,0.311000000000007,0.9579367669267064,15971.677120410592,99496.24606727951,400.0,11,687.6338888888931,772.2573611111131,316,317
COL,43,17,16.0,0.0,85.708,-0.2030000000000029,0.9657257696868512,16619.711835487135,99549.0774664494,400.0,11,532.9686111111105,627.6747222222215,312,313
COL,43,18,15.0,-1.0,112.961,27.253,0.9657257696868512,17070.731637196488,99581.70624157797,400.0,30,769.4197222222156,566.434305555556,406,407
COL,43,19,15.0,0.0,101.676,-11.284999999999997,0.9657257696868512,17128.302442033713,99584.50737585557,400.0,30,908.9938888888928,772.0936111111109,387,388
COL,43,20,15.0,0.0,85.331,-16.345,0.9489303057957096,17054.80600631902,99580.9313726028,400.0,30,860.066111111114,803.295833333333,315,316
COL,43,21,15.0,0.0,84.932,-0.3990000000000009,0.9351610311637832,17106.63797148322,99583.45328096778,400.0,30,875.7119444444425,776.9538888888898,308,309
COL,43,22,15.0,0.0,85.011,0.0789999999999935,0.9335767514197336,16637.110583994112,99550.49590932915,400.0,30,860.1444444444514,822.5297222222216,309,310
COL,43,23,15.0,0.0,85.136,0.125,0.9334822569307036,17200.985056963476,99588.04378227964,400.00000000000006,30,892.9172222222269,804.7652777777776,299,300
COL,43,24,15.0,0.0,85.449,0.3130000000000024,0.9409578637556631,16824.102141845593,99565.7405025653,400.0,30,786.9211111111081,791.1590277777741,318,319
COL,43,25,15.0,0.0,85.225,-0.2240000000000037,0.9580611883914294,16735.30885537152,99558.50157932218,400.0,30,797.4688888888904,727.916388888889,314,315
COL,43,26,15.0,0.0,85.174,-0.0509999999999877,0.9311676188404354,17234.463960288267,99589.67271388735,400.0,30,806.4536111111129,762.2111111111101,323,324
COL,43,27,15.0,0.0,85.626,0.4519999999999982,0.9494677353919304,16844.73059815925,99567.42224921314,400.0,30,838.3288888888919,762.0794444444446,319,320
COL,43,28,15.0,0.0,86.172,0.5459999999999923,0.9688682594080328,17052.92579967798,99580.83989027444,400.0,30,895.7630555555588,784.428055555557,319,320
COL,43,29,15.0,0.0,86.483,0.311000000000007,0.962591507669442,17142.333834877296,99585.19007979846,400.0,30,982.1205555555562,858.730277777775,328,329
COL,43,30,15.0,0.0,85.566,-0.9170000000000016,0.961756381008876,16711.905312877923,99556.59359219324,400.0,63,383.717222222218,253.0336111111128,311,312
COL,43,31,15.0,0.0,87.26,1.6940000000000026,0.9632239394148644,16425.673642421072,99533.25839226467,400.0,63,435.1163888888859,347.6308333333334,320,321
COL,43,32,15.0,0.0,85.707,-1.5530000000000117,0.9531730435135124,16683.29256424452,99554.2609215674,400.0,12,429.3280555555566,292.46777777777834,320,321
COL,43,33,15.0,0.0,100.541,14.834000000000003,0.9531730435135124,16756.98862419703,99560.26903482122,400.00000000000006,55,26.015277777774827,380.4697222222236,362,363
COL,43,34,13.0,-2.0,86.067,-14.474000000000004,0.9489939571350366,17088.032344572628,99582.54801553952,400.0,16,238.37805555556133,104.02722222222133,313,314
COL,43,35,13.0,0.0,85.633,-0.4339999999999975,0.9513736607483302,17028.398924987392,99579.6465237823,400.0,16,308.81027777778854,218.3786111111108,315,316
COL,43,36,13.0,0.0,87.434,1.801000000000002,0.967167561140976,16869.829500469255,99569.46845151651,400.0,16,508.7527777777768,311.50500000000005,324,325
COL,43,37,14.0,1.0,87.047,-0.3870000000000004,0.9629338608333798,16345.518166855196,99526.72367147464,400.0,30,92.38611111110367,94.08805555555244,326,327
COL,43,38,14.0,0.0,87.012,-0.0349999999999965,0.9557308197749564,16719.302385596457,99557.19664275888,400.0,30,282.00138888888523,127.34638888888958,325,326
COL,43,39,14.0,0.0,86.964,-0.0480000000000018,0.960466734736077,15897.393840856868,99490.1900806133,400.0,30,450.3369444444479,289.40944444444426,331,332
COL,43,40,14.0,0.0,86.665,-0.2989999999999924,0.9231483494865296,17081.83046893576,99582.24626039676,400.0,30,478.2702777777768,54.81416666666678,335,336
COL,43,41,14.0,0.0,86.469,-0.1960000000000121,0.9155305216603964,16741.66408686209,99559.01969318844,400.0,30,748.0947222222185,630.532222222224,316,317
COL,43,42,14.0,0.0,85.275,-1.1939999999999884,0.9239316696955758,16838.801574443758,99566.93888217844,400.0,30,847.7272222222218,751.2061111111112,326,327
COL,43,43,14.0,0.0,85.381,0.1059999999999945,0.9208683742086772,17261.151669476763,99590.9712167867,400.0,30,924.3969444444356,818.0930555555528,313,314
COL,43,44,14.0,0.0,85.24,-0.1410000000000053,0.932469935348738,16770.040053398232,99561.33306001898,400.0,30,1030.047777777775,884.1866666666667,318,319
COL,43,45,14.0,0.0,84.939,-0.3010000000000019,0.9635010218973484,16874.299946465602,99569.83290717208,400.0,30,1048.5266666666655,927.3083333333336,302,303
COL,43,46,14.0,0.0,102.911,17.97200000000001,0.9635010218973484,16811.315908593326,99564.69809761828,400.0,30,2072.5558333333383,1121.353888888887,384,385
COL,43,47,14.0,0.0,90.309,-12.602000000000004,0.9635010218973484,17223.351097156148,99589.1320123646,400.0,87,529.3027777777788,518.5950000000008,336,337
COL,43,48,14.0,0.0,82.926,-7.382999999999996,0.9314154335423106,16396.094822830833,99530.84696215393,400.00000000000006,41,238.4302777777748,55.5036111111109,298,299
COL,43,49,14.0,0.0,83.259,0.3329999999999984,0.9331765366436368,16670.667342818393,99553.2316432012,400.0,41,123.8052777777766,127.2515277777785,298,299
COL,43,50,14.0,0.0,83.721,0.4620000000000033,0.9367164696268304,17114.074609690317,99583.8151140575,400.0,41,83.71916666667221,75.64444444444575,306,307
COL,43,51,14.0,0.0,85.633,1.911999999999992,0.970074545987934,16931.12764980901,99574.46581804768,400.0,41,99.4319444444427,23.08555555555449,307,308
COL,43,52,14.0,0.0,85.151,-0.4819999999999993,0.9632378094916464,16740.12973887182,99558.89460459478,400.0,41,36.03416666666635,62.90249999999935,308,309
COL,43,53,14.0,0.0,87.12,1.9690000000000083,0.9596132607428428,17194.85333829083,99587.7454406566,400.0,63,430.8955555555576,270.6291666666675,325,326
COL,43,54,14.0,0.0,83.988,-3.132000000000005,0.9464034211444684,16442.97767808914,99534.6691136263,400.00000000000006,12,254.6480555555572,154.2073611111116,316,317
COL,43,55,14.0,0.0,83.912,-0.0759999999999934,0.9196995137860302,16434.254625625927,99533.9579618069,400.0,12,370.3713888888933,259.33763888889,318,319
COL,43,56,14.0,0.0,83.621,-0.291000000000011,0.8711197350561408,16500.241060491513,99539.33754348526,400.0,30,2166.533333333329,324.6891666666668,297,298
GAS,10,1,9.0,,97.98,,0.964018162641419,17283.209019026875,99592.0444273849,400.0,31,40.63749999999982,6.278333333333393,362,365
GAS,10,2,9.0,0.0,87.281,-10.698999999999998,0.9527469868220402,16628.046565310837,99549.7569600445,400.0,12,10.508611111103164,22.677777777777465,331,332
GAS,10,3,9.0,0.0,86.371,-0.9100000000000108,0.947155749354214,16877.95586204736,99570.13095777176,400.0,12,129.0355555555543,40.06249999999909,327,328
GAS,10,4,9.0,0.0,85.894,-0.4769999999999896,0.9159376067114204,17194.727055755237,99587.73929632116,400.0,1,14.324722222227138,33.01861111111123,327,328
GAS,10,6,9.0,0.0,85.989,0.0949999999999988,0.9480795055379728,16927.670631188954,99574.18398263608,400.0,31,101.46194444444336,36.21611111111088,325,326
GAS,10,7,9.0,0.0,85.079,-0.9100000000000108,0.9569722753948926,17027.9499204164,99579.62467725614,400.0,31,86.68194444444543,50.36847222222275,306,307
GAS,10,8,9.0,0.0,84.964,-0.1149999999999948,0.971946490076178,16556.955108428232,99543.96118853912,400.0,31,138.78166666666402,62.36722222222306,302,303
GAS,10,9,9.0,0.0,85.441,0.4770000000000038,0.9664799637736012,17038.417339477714,99580.13397439753,400.0,31,97.15388888888084,61.73291666666631,324,325
GAS,10,10,10.0,1.0,86.669,1.2279999999999944,0.933359539405988,16563.954387223366,99544.53180872864,400.0,31,94.17611111111364,60.85472222222188,315,316
GAS,10,11,12.0,2.0,104.821,18.152,0.933359539405988,16753.256938344148,99559.96480700704,400.0,1,46.526666666662095,70.20152777777923,386,387
GAS,10,12,11.0,-1.0,118.072,13.251000000000005,0.933359539405988,17147.497387443735,99585.44131484942,400.0,31,142.70583333332343,70.80638888888734,435,436
GAS,10,13,11.0,0.0,111.634,-6.438000000000002,0.933359539405988,16970.19670747221,99576.81466782726,400.0,31,173.91777777778134,96.68361111111471,425,426
GAS,10,14,11.0,0.0,85.748,-25.886,0.9184830459019708,16917.204862489874,99573.33075488317,400.0,31,150.79527777778094,116.72083333333336,312,313
GAS,10,15,11.0,0.0,84.823,-0.9250000000000114,0.8816058324871474,17155.326904650457,99585.82226364956,400.00000000000006,31,72.92555555555464,122.17888888888879,324,325
GAS,10,16,11.0,0.0,84.69,-0.1329999999999955,0.8563361834282894,16926.013156508103,99574.04885606888,400.0,31,12.379444444443834,103.39236111111154,312,313
GAS,10,17,11.0,0.0,85.203,0.5130000000000052,0.9181831266758776,16722.418437996457,99557.45068070524,400.0,31,52.78305555555107,49.55777777777803,305,306
GAS,10,18,11.0,0.0,101.225,16.02199999999999,0.9181831266758776,16517.791349540737,99540.76834079402,400.0,31,5.555555555545652,19.649722222222124,366,367
GAS,10,19,10.0,-1.0,112.95,11.725000000000009,0.9181831266758776,16679.13467061656,99553.92194692166,400.0,31,45.61250000000109,49.421666666667136,420,421
GAS,10,20,11.0,1.0,86.578,-26.372,0.9494109410107284,17034.025513517674,99579.9202880634,400.0,31,38.69305555554729,33.35458333333145,326,327
GAS,10,21,10.0,-1.0,85.678,-0.9000000000000057,0.927059607684895,16592.434537882298,99546.85366922912,400.0,5,165.4055555555533,101.87500000000114,316,317
GAS,10,22,10.0,0.0,84.586,-1.0919999999999987,0.8958628214811687,17268.363805398367,99591.32212661332,400.0,5,91.48555555555048,122.50861111111128,303,304
GAS,10,23,10.0,0.0,84.499,-0.0870000000000033,0.9448805807056628,17049.05313525315,99580.6514639862,400.0,5,231.15722222222396,141.35569444444434,296,297
GAS,10,24,10.0,0.0,84.852,0.3530000000000086,0.8969057322895496,16846.984763725206,99567.60602134456,400.0,5,194.3502777777794,153.58444444444467,315,316
GAS,10,25,10.0,0.0,84.54,-0.3119999999999976,0.9120412955355084,17177.973572699997,99586.92414781336,400.0,5,275.5316666666613,193.97986111111123,314,315
GAS,10,26,10.0,0.0,84.771,0.2309999999999945,0.8944687087017652,15675.301704906942,99472.08389275968,400.0,5,208.3638888888881,168.18833333333345,321,322
GAS,10,27,10.0,0.0,84.661,-0.1099999999999994,0.8783582256728478,17138.93823780915,99585.02486544428,400.0,5,244.8138888888861,174.49861111110567,317,318
GAS,10,28,10.0,0.0,84.795,0.1340000000000003,0.9193253913929712,17056.65815017437,99581.02148952323,400.0,5,287.8944444444478,196.45805555555668,314,315
GAS,10,29,10.0,0.0,85.096,0.3010000000000019,0.932704583154558,16665.17399816186,99552.78379514988,400.0,5,265.0644444444406,218.94166666666845,311,312
GAS,10,30,10.0,0.0,85.242,0.1460000000000008,0.9627385635236028,17094.458722494986,99582.86069394536,400.0,5,372.5602777777804,280.8444444444458,327,328
GAS,10,31,10.0,0.0,85.271,0.0289999999999963,0.9527446913462536,17268.54621350533,99591.3310017646,400.0,5,437.5208333333367,354.7490277777756,304,305
GAS,10,32,10.0,0.0,85.202,-0.0690000000000026,0.9552156608925974,17057.808724387545,99581.07747124656,400.0,5,475.4316666666728,429.2505555555548,316,317
GAS,10,33,9.0,-1.0,92.276,7.073999999999998,0.9552156608925974,16918.09516317559,99573.40333715352,400.0,87,628.4538888888928,457.6358333333346,339,340
GAS,10,34,9.0,0.0,91.244,-1.0319999999999965,0.9552156608925974,16626.98578151509,99549.67047904148,400.0,1,503.96833333332506,648.3087499999987,334,335
GAS,10,35,9.0,0.0,85.029,-6.215000000000003,0.9523613769590108,17211.4244132391,99588.55171401316,400.0,1,583.1352777777738,544.5252777777769,313,314
GAS,10,36,9.0,0.0,85.177,0.1480000000000103,0.9632036381378164,16648.135158442732,99551.39469403902,400.00000000000006,1,698.015555555552,600.3738888888877,311,312
GAS,10,37,10.0,1.0,86.333,1.1559999999999917,0.9627740565976866,16812.09255387235,99564.76141406692,400.0,31,30.83138888889061,613.7761111111117,318,319
GAS,10,38,9.0,-1.0,86.094,-0.2390000000000043,0.9618435940605068,16608.73461745797,99548.1825424986,400.00000000000006,87,1018.3000000000056,37.67972222222125,327,328
GAS,10,39,9.0,0.0,85.265,-0.8289999999999935,0.956999135271686,16180.566286617068,99513.2758755064,400.0,87,968.2769444444484,886.4318055555595,314,315
GAS,10,40,10.0,1.0,86.132,0.8670000000000044,0.963236112812484,16737.52513580191,99558.68226284633,400.0,5,110.03194444444308,51.079166666665515,334,335
GAS,10,41,10.0,0.0,85.319,-0.8130000000000024,0.9338960031704,16759.413272873015,99560.46670568523,400.0,5,194.35222222222544,89.0331944444456,326,327
GAS,10,42,10.0,0.0,84.879,-0.4399999999999977,0.9300154410717424,16527.897209451974,99541.59222677806,400.0,5,245.8619444444412,148.8068055555559,318,319
GAS,10,43,10.0,0.0,84.977,0.0979999999999989,0.9260382022783878,16871.458561298434,99569.6012616283,400.0,5,349.07305555555104,250.05361111111188,315,316
GAS,10,44,10.0,0.0,85.028,0.0510000000000019,0.954798133993714,17235.235686894663,99589.71026260422,400.0,5,409.3372222222215,316.243611111111,311,312
GAS,10,45,10.0,0.0,87.175,2.146999999999992,0.9657355380994662,17007.295710150647,99578.61973705224,400.00000000000006,5,640.1138888888872,469.2555555555528,319,320
GAS,10,46,10.0,0.0,85.353,-1.8220000000000027,0.9137889952293612,17246.33451863394,99590.25028142302,400.0,63,264.3324999999995,157.99305555555566,315,316
GAS,10,47,10.0,0.0,86.497,1.1440000000000057,0.962988623270884,17214.399068521943,99588.69644724904,400.0,63,490.3541666666624,344.70166666666853,320,321
GAS,10,48,10.0,0.0,84.982,-1.5150000000000006,0.9406928989664424,16825.977456055924,99565.8933886242,400.0,12,245.7244444444377,161.43138888888825,313,314
GAS,10,49,10.0,0.0,85.281,0.2990000000000066,0.9640041588661664,16562.58105105923,99544.4198467158,400.0,12,443.9422222222165,326.0502777777775,302,303
GAS,10,50,10.0,0.0,84.927,-0.3539999999999992,0.9496452442603088,17210.989440060956,99588.53055019092,400.0,12,535.3941666666715,454.73611111111063,312,313
GAS,10,51,10.0,0.0,86.46,1.532999999999987,0.9631207904574124,17238.168247998972,99589.85294772829,400.0,12,848.2772222222202,664.3386111111099,311,312
GAS,10,52,10.0,0.0,86.527,0.0670000000000072,0.937786727733057,17147.525450229423,99585.4426802573,400.0,16,353.368611111111,267.89638888889,312,313
GAS,10,53,10.0,0.0,84.79,-1.7369999999999948,0.9490696744096536,16765.598021253554,99560.97092081889,400.0,44,275.32138888888403,206.0366666666669,311,312
GAS,10,54,10.0,0.0,84.52,-0.2700000000000102,0.9315091777870252,16977.942036321867,99577.19152040372,400.00000000000006,44,458.2383333333319,362.0947222222226,313,314
GAS,10,55,10.0,0.0,84.595,0.0750000000000028,0.931752272420756,16740.982154421967,99558.96409825791,400.0,44,544.0016666666579,518.1123611111111,314,315
GAS,10,56,10.0,0.0,84.486,-0.1089999999999946,0.9165018674031604,16716.697782526557,99556.98430101042,400.0,44,662.1936111111127,617.7844444444448,324,325
GAS,10,57,10.0,0.0,84.837,0.3509999999999991,0.936827258526138,16733.746093529575,99558.37417427308,400.0,3,3847.8938888888815,738.9416666666663,298,299
HAD,6,1,4.0,,96.046,,0.9624496268151403,17283.209019026875,99592.0444273849,400.0,44,42.75944444444485,7.268194444444134,356,359
HAD,6,2,4.0,0.0,85.987,-10.059000000000012,0.9134619884739,16354.402231144548,99527.44794987486,400.0,44,209.7900000000045,53.91666666666879,323,324
HAD,6,3,4.0,0.0,85.556,-0.4309999999999974,0.8701886542292487,16799.57151656902,99563.74062937067,400.0,44,261.92527777778014,157.71833333333353,324,325
HAD,6,4,4.0,0.0,85.342,-0.2139999999999986,0.8206104688281883,17012.964392859452,99578.89554944514,400.0,44,288.06416666667246,184.59361111111235,326,327
HAD,6,5,4.0,0.0,85.355,0.0130000000000052,0.7547502620319654,16832.24744599148,99566.40455312414,400.0,44,324.80083333333823,202.9405555555586,327,328
HAD,6,6,5.0,1.0,85.879,0.5240000000000009,0.6761211501519988,16700.407174234773,99555.65619989276,400.0,12,57.828055555553874,169.30305555555537,322,323
HAD,6,7,5.0,0.0,85.445,-0.4340000000000117,0.5673268144104866,16690.05506094238,99554.81223796157,400.0,12,187.80777777776984,114.99361111110954,310,311
HAD,6,8,5.0,0.0,85.313,-0.1319999999999908,0.4798914149662479,16248.418564409096,99518.80757109188,400.00000000000006,12,309.57861111111833,197.60166666666717,305,306
HAD,6,9,5.0,0.0,85.239,-0.073999999999998,0.3965955996328033,16696.80808635636,99555.36278220396,400.0,12,403.611388888884,291.3805555555557,320,321
HAD,6,10,5.0,0.0,85.363,0.1239999999999952,0.3404294656518478,17066.704627450377,99581.51030554636,400.0,12,412.6991666666681,343.353888888887,315,316
HAM,44,1,3.0,,95.261,,0.9552598452278924,17283.209019026875,99592.0444273849,400.0,41,9.352777777776282,20.644999999998618,327,356
HAM,44,2,3.0,0.0,84.626,-10.634999999999993,0.8729257716078817,17005.55581743804,99578.5350817633,400.0,16,116.28777777777304,160.40555555555602,318,319
HAM,44,3,3.0,0.0,84.874,0.2479999999999904,0.8414459703821493,16604.62408024946,99547.84742861192,400.0,63,53.11249999999745,98.01555555555728,324,325
HAM,44,4,3.0,0.0,85.066,0.1920000000000072,0.8510324433001137,16799.34420575565,99563.72209772716,400.0,63,42.384444444438486,44.20611111110975,321,322
HAM,44,5,3.0,0.0,84.502,-0.5640000000000072,0.8252757903394278,16991.019294452086,99577.82780047848,400.0,63,97.6522222222211,72.60486111111175,324,325
HAM,44,6,3.0,0.0,84.703,0.2010000000000076,0.7774609937600192,16469.66775609276,99536.8450374342,400.0,63,105.07749999999668,103.64541666666628,320,321
HAM,44,7,3.0,0.0,84.365,-0.338000000000008,0.7447978170037336,16904.75959545767,99572.3161474014,400.0,63,150.21722222222795,112.64624999999972,306,307
HAM,44,8,3.0,0.0,84.408,0.0430000000000063,0.710484143009507,15032.514081105774,99419.68026569398,400.0,63,60.69250000000466,89.75888888888869,297,298
HAM,44,9,3.0,0.0,85.844,1.4359999999999928,0.7685677718966337,17251.03503523654,99590.47898724389,400.0,63,78.48638888889218,46.01111111111413,327,328
HAM,44,10,3.0,0.0,84.255,-1.5889999999999986,0.7675358469046963,16142.141287873032,99510.1432556027,400.0,63,75.22305555555431,48.57527777777932,310,311
HAM,44,11,3.0,0.0,84.073,-0.1820000000000021,0.7442298395664854,16641.609443842128,99550.86268144012,400.0,63,66.52027777777403,55.59000000000151,309,310
HAM,44,12,2.0,-1.0,114.958,30.885000000000005,0.7442298395664854,16739.949784477896,99558.87993371036,400.0,16,195.62666666665427,53.6836111111121,422,423
HAM,44,13,2.0,0.0,116.315,1.356999999999999,0.7442298395664854,17086.601142502583,99582.47837973734,400.0,16,248.0494444444448,134.19388888888898,439,440
HAM,44,14,2.0,0.0,88.327,-27.988,0.7442298395664854,16893.00573214947,99571.35790700196,400.0,16,155.71083333333354,120.95277777777846,325,326
HAM,44,15,2.0,0.0,83.703,-4.623999999999995,0.6751774316204567,16736.13285707,99558.56875652989,400.0,16,172.95222222222856,130.8563888888883,312,313
HAM,44,16,2.0,0.0,83.412,-0.2909999999999968,0.6375971149944197,17042.809165437757,99580.34766073164,400.0,16,147.4822222222192,125.12249999999972,307,308
HAM,44,17,2.0,0.0,84.045,0.6329999999999956,0.6397015857245358,17279.167977887922,99591.84780864934,400.0,16,146.1750000000011,118.38041666666528,308,309
HAM,44,18,2.0,0.0,91.597,7.551999999999992,0.6397015857245358,16837.892331190258,99566.86475560445,400.0,16,208.87750000000776,111.83583333333536,335,336
HAM,44,19,2.0,0.0,113.1,21.503,0.6397015857245358,15875.136323714032,99488.37552385373,400.0,16,196.99583333333797,115.45416666666664,419,420
HAM,44,20,2.0,0.0,91.637,-21.462999999999997,0.6397015857245358,16403.23617088432,99531.42916462064,400.00000000000006,16,88.29694444444522,80.09666666666499,341,342
HAM,44,21,2.0,0.0,83.617,-8.019999999999996,0.6182428366731837,17018.57694999689,99579.16863102229,400.0,16,138.59916666666595,107.12583333333384,312,313
HAM,44,22,2.0,0.0,83.509,-0.108000000000004,0.6083842325188616,16245.785547487518,99518.59291288798,400.0,16,138.1102777777778,115.52972222222252,305,306
HAM,44,23,2.0,0.0,83.382,-0.1269999999999953,0.587280696169694,16318.335582089268,99524.50759577248,400.0,16,144.68500000000313,116.31111111111295,296,297
HAM,44,24,2.0,0.0,84.329,0.9469999999999884,0.5956537372895842,16967.039644082404,99576.66105944011,400.0,16,201.34777777777617,142.6016666666692,299,300
HAM,44,25,1.0,-1.0,83.66,-0.6689999999999969,0.5643303860587001,16872.178378874116,99569.65994516606,400.00000000000006,,,131.4838888888894,301,313
HAM,44,26,1.0,0.0,84.085,0.4249999999999971,0.5497605955407651,16583.796726974106,99546.14946677604,400.00000000000006,,,,0,313
HAM,44,27,1.0,0.0,83.76,-0.3249999999999886,0.5091985371908867,16832.43687166929,99566.4199961604,400.00000000000006,,,,0,316
HAM,44,28,4.0,3.0,99.578,15.817999999999998,0.5091985371908867,16942.87204183331,99575.42328629528,400.0,16,36.95527777778261,38.77222222222144,192,374
HAM,44,29,4.0,0.0,89.135,-10.442999999999998,0.5091985371908867,17078.911939224297,99582.10425797664,400.0,16,434.37222222222135,386.7176388888885,328,329
HAM,44,30,4.0,0.0,83.474,-5.661000000000001,0.4778572581903223,16475.596779808257,99537.32840446888,400.0,16,436.1836111111079,423.03916666666623,315,316
HAM,44,31,4.0,0.0,83.129,-0.3449999999999988,0.4513080999757237,16792.846905006718,99563.19240158371,400.0,16,471.5038888888839,457.2711111111114,301,302
HAM,44,32,4.0,0.0,83.185,0.0559999999999973,0.4040642432138676,16219.909999898488,99516.48339413595,400.00000000000006,16,462.9530555555593,446.2511111111111,302,303
HAM,44,33,4.0,0.0,83.775,0.5900000000000034,0.4026357688144147,16765.702205376354,99560.9794144888,400.0,16,476.1491666666716,461.41138888888895,313,314
HAM,44,34,4.0,0.0,98.315,14.539999999999992,0.4026357688144147,16936.50733905885,99574.90440027724,400.0,16,488.17222222221335,464.5577777777778,357,358
HAM,44,35,4.0,0.0,83.317,-14.998000000000005,0.4154911287477064,16424.527617070315,99533.16496189537,400.0,16,468.3863888888927,480.3205555555551,304,305
HAM,44,36,4.0,0.0,83.338,0.0210000000000007,0.3839118443726423,17199.385478179312,99587.96595403018,400.0,16,421.52305555556086,455.7401388888877,308,309
HAM,44,37,4.0,0.0,83.086,-0.2519999999999953,0.3653194584985474,17106.41346919772,99583.44235770468,400.0,16,414.9055555555578,379.07250000000056,308,309
HAM,44,38,4.0,0.0,82.688,-0.3979999999999961,0.3220309519585752,15972.80420319357,99496.33795334522,400.0,16,422.83416666667017,414.51166666666666,309,310
HAM,44,39,4.0,0.0,82.536,-0.152000000000001,0.2537131075535621,17164.250870498974,99586.2564633572,400.0,16,383.7358333333359,390.6594444444447,311,312
HAM,44,40,4.0,0.0,82.55,0.0139999999999957,0.2019060082010808,16447.48600922105,99535.03665788908,400.0,16,407.1666666666715,371.0872222222255,310,311
HAM,44,41,4.0,0.0,82.648,0.0979999999999989,0.1874239845211608,15333.64408112249,99444.23006042375,400.0,16,376.4655555555555,353.3047222222224,321,322
HAM,44,42,4.0,0.0,82.636,-0.0120000000000004,0.1558284200572422,17206.12054674423,99588.29365192274,400.0,16,368.0844444444474,349.2315277777773,308,309
HAM,44,43,4.0,0.0,82.559,-0.0769999999999981,0.1037160852460411,16550.467278963195,99543.43226454747,400.0,16,367.260555555561,331.0108333333345,310,311
HAM,44,44,4.0,0.0,82.837,0.2780000000000058,0.0714424917546626,17190.910516901786,99587.55360084868,400.00000000000006,16,364.1311111111172,308.8605555555555,309,310
HAM,44,45,4.0,0.0,82.529,-0.3080000000000069,0.0682279808642218,16754.128296462073,99560.0358449738,400.0,16,327.22916666666333,276.5102777777777,303,304
HAM,44,46,4.0,0.0,82.945,0.4159999999999968,0.0487755710818537,16790.270715788483,99562.9823762907,400.0,16,319.13583333332554,260.23444444443794,301,302
HAM,44,47,4.0,0.0,82.677,-0.2679999999999864,0.0314454523629335,16507.249810570534,99539.9089358266,400.0,16,311.6327777777806,264.0608333333348,303,304
HAM,44,48,4.0,0.0,82.764,0.086999999999989,0.0317688721157358,16615.089848948537,99548.70065636486,400.0,16,286.5786111111156,226.71027777777704,311,312
HAM,44,49,4.0,0.0,82.835,0.0709999999999979,0.0308596009096826,16409.184137167595,99531.91407595894,400.0,16,259.82611111111146,236.7326388888888,300,301
HAM,44,50,4.0,0.0,83.31,0.4750000000000085,0.0274130304027952,16613.460788119362,99548.56784625308,400.0,16,255.8530555555526,196.9683333333337,295,296
HAM,44,51,4.0,0.0,82.683,-0.6269999999999953,0.0392884986144981,16352.545859501995,99527.2966081196,400.0,16,264.08361111111026,206.4487499999999,306,307
HAM,44,52,4.0,0.0,83.008,0.3249999999999886,0.0240430530009946,16816.799781965965,99565.14517351778,400.0,16,250.3733333333412,182.18694444444415,297,298
HAM,44,53,4.0,0.0,83.165,0.1570000000000107,0.0278637148104035,17133.199398136123,99584.74563953164,400.0,16,273.81777777777734,223.74138888888888,300,301
HAM,44,54,4.0,0.0,82.554,-0.6110000000000042,0.0365097114349658,16858.340833109996,99568.53183136784,400.0,16,221.2900000000027,186.08319444444328,302,303
HAM,44,55,4.0,0.0,82.423,-0.1310000000000002,0.0365935140107402,16721.698620420775,99557.39199716748,400.0,16,200.5713888888895,168.75027777777996,305,306
HAM,44,56,4.0,0.0,82.5,0.0769999999999981,0.0337642445106091,16442.59882673352,99534.6382275538,400.0,16,111.915833333328,113.1272222222192,309,310
HAM,44,57,4.0,0.0,82.716,0.2159999999999939,0.0250915732415638,17132.00672974442,99584.68760969648,400.0,16,120.80833333333156,108.25236111111138,316,317
HAM,44,58,4.0,0.0,82.637,-0.0789999999999935,0.061993940593059,16969.270635544533,99576.76960936704,400.0,,,42.443055555555134,292,296
LAW,30,1,18.0,,102.188,,0.963555387987258,17283.209019026875,99592.0444273849,400.0,11,46.796111111107166,77.81722222222106,377,380
LAW,30,2,17.0,-1.0,88.537,-13.650999999999996,0.962354133632536,17184.484138979424,99587.24092244284,400.0,43,17.465277777774645,20.310833333332084,338,339
LAW,30,3,17.0,0.0,86.869,-1.6680000000000064,0.9608304675065475,16608.819859012983,99548.1894918649,400.0,43,88.00666666666984,84.41250000000002,327,328
LAW,30,4,17.0,0.0,86.661,-0.2079999999999984,0.9514291181249116,16331.936345756125,99525.61640577538,400.00000000000006,43,83.28083333333689,63.87055555555799,329,330
LAW,30,5,17.0,0.0,87.142,0.4809999999999945,0.9533806879125516,17140.720224700286,99585.111568845,400.0,14,85.92194444444794,54.16888888889025,335,336
LAW,30,6,17.0,0.0,87.96,0.8179999999999978,0.9603974796940354,16431.763677962706,99533.7548858802,400.0,14,21.053333333332372,28.496527777778397,332,333
LAW,30,7,16.0,-1.0,86.644,-1.3159999999999883,0.951916078245316,16352.299606120843,99527.27653217246,400.0,43,72.8655555555597,27.763333333337414,310,311
LAW,30,8,16.0,0.0,85.888,-0.7560000000000002,0.9379102898888568,17050.287897823382,99580.7115419332,400.0,43,112.1813888888837,102.31194444444397,305,306
LAW,30,9,15.0,-1.0,86.025,0.1370000000000004,0.9577505419169474,17270.833330538833,99591.44228250728,400.0,55,297.5749999999989,87.77083333333076,327,328
