event_id,race_id,circuit,overtake_success,model,p_hat,fold,error_tag
japan_2026_R_00892,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.008639569217152138,japan_2026_R,true_negative
japan_2026_R_00893,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.019083119354701118,japan_2026_R,true_negative
japan_2026_R_00896,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.028094935552000405,japan_2026_R,true_negative
japan_2026_R_00897,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.0576251122619935,japan_2026_R,true_negative
japan_2026_R_00898,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.031867436426465716,japan_2026_R,true_negative
japan_2026_R_00899,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.03269142450977355,japan_2026_R,true_negative
japan_2026_R_00901,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.09395009362502903,japan_2026_R,true_negative
japan_2026_R_00902,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.02206628889448057,japan_2026_R,true_negative
japan_2026_R_00903,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.021252125074961745,japan_2026_R,true_negative
japan_2026_R_00904,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.013627927657502642,japan_2026_R,true_negative
japan_2026_R_00905,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.013223035217326946,japan_2026_R,false_negative
japan_2026_R_00906,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.04129691246509246,japan_2026_R,true_negative
japan_2026_R_00908,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.13639800769225963,japan_2026_R,true_negative
japan_2026_R_00911,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5430355685902554,japan_2026_R,true_positive
japan_2026_R_00914,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.014286729950920148,japan_2026_R,true_negative
japan_2026_R_00916,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.19085633589070974,japan_2026_R,true_negative
japan_2026_R_00918,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.008195430746780996,japan_2026_R,true_negative
japan_2026_R_00919,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.027199544881746005,japan_2026_R,true_negative
japan_2026_R_00920,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9355995303269244,japan_2026_R,true_positive
japan_2026_R_00921,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.33327059851138746,japan_2026_R,other
japan_2026_R_00922,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.028523380709606607,japan_2026_R,true_negative
japan_2026_R_00927,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.037173193640969486,japan_2026_R,true_negative
japan_2026_R_00930,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.7012316913171301,japan_2026_R,false_positive
japan_2026_R_00931,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.020852864087580154,japan_2026_R,true_negative
japan_2026_R_00932,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.01479006489112567,japan_2026_R,false_negative
japan_2026_R_00934,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.022145145054571824,japan_2026_R,true_negative
japan_2026_R_00937,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.16507705242809043,japan_2026_R,true_negative
japan_2026_R_00938,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.043570462453404436,japan_2026_R,true_negative
japan_2026_R_00941,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.015591650019892099,japan_2026_R,true_negative
japan_2026_R_00947,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.11187623593600919,japan_2026_R,true_negative
japan_2026_R_00949,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.024216625998267755,japan_2026_R,true_negative
japan_2026_R_00950,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.06745682780646628,japan_2026_R,true_negative
japan_2026_R_00955,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.038999732976947185,japan_2026_R,true_negative
japan_2026_R_01300,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.36402549641746984,japan_2026_R,other
japan_2026_R_01301,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.4955791416666906,japan_2026_R,other
japan_2026_R_01302,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2727932653422247,japan_2026_R,other
japan_2026_R_01303,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.707155853033458,japan_2026_R,true_positive
japan_2026_R_01305,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.4431957845455219,japan_2026_R,other
japan_2026_R_01306,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.6509125631607874,japan_2026_R,false_positive
japan_2026_R_01307,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.31131152376684473,japan_2026_R,other
japan_2026_R_01308,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5535664283663053,japan_2026_R,true_positive
japan_2026_R_01309,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.4296800750819416,japan_2026_R,other
japan_2026_R_01310,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.11538815878238869,japan_2026_R,false_negative
japan_2026_R_01311,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.017226552478566873,japan_2026_R,true_negative
japan_2026_R_01312,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.1685350401697415,japan_2026_R,true_negative
japan_2026_R_01313,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.18686196994404944,japan_2026_R,false_negative
japan_2026_R_01314,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7590674961515533,japan_2026_R,true_positive
japan_2026_R_01315,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.08159634314574264,japan_2026_R,false_negative
japan_2026_R_01316,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.15900343189624425,japan_2026_R,true_negative
japan_2026_R_01317,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.40513878254931973,japan_2026_R,other
japan_2026_R_01318,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3051103014045352,japan_2026_R,other
japan_2026_R_01319,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.2649411873992836,japan_2026_R,other
japan_2026_R_01320,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.45605889017058954,japan_2026_R,other
japan_2026_R_01321,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8054506311044903,japan_2026_R,true_positive
japan_2026_R_01322,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.322792622501109,japan_2026_R,other
japan_2026_R_01323,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.1261375983782545,japan_2026_R,true_negative
japan_2026_R_01324,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.21336944276561218,japan_2026_R,other
japan_2026_R_01325,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2040279017948845,japan_2026_R,other
japan_2026_R_01326,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2168246697272752,japan_2026_R,other
japan_2026_R_01327,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.13932628478133227,japan_2026_R,false_negative
japan_2026_R_01328,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9018609156710619,japan_2026_R,true_positive
japan_2026_R_01329,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.25860168409447437,japan_2026_R,other
japan_2026_R_01330,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5410686702088044,japan_2026_R,true_positive
japan_2026_R_01331,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.26751925413513605,japan_2026_R,other
japan_2026_R_01332,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2620819483630111,japan_2026_R,other
japan_2026_R_01333,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5392653135134075,japan_2026_R,true_positive
japan_2026_R_01334,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.29842927959228743,japan_2026_R,other
japan_2026_R_01335,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7747603305544923,japan_2026_R,true_positive
japan_2026_R_01336,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.18248879067163737,japan_2026_R,true_negative
japan_2026_R_01337,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.23259573261697974,japan_2026_R,other
japan_2026_R_01338,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.48065084082334075,japan_2026_R,other
japan_2026_R_01339,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7419135058720604,japan_2026_R,true_positive
japan_2026_R_01340,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.10436415091656326,japan_2026_R,true_negative
japan_2026_R_01341,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.1465799782037356,japan_2026_R,true_negative
japan_2026_R_01342,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8004198629976331,japan_2026_R,true_positive
japan_2026_R_01343,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.3208097757641718,japan_2026_R,other
japan_2026_R_01344,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.469011809815965,japan_2026_R,other
japan_2026_R_01345,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9029754139508239,japan_2026_R,true_positive
japan_2026_R_01346,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.06306884385396287,japan_2026_R,true_negative
japan_2026_R_01347,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7344347485363973,japan_2026_R,true_positive
japan_2026_R_01348,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.04544625917273684,japan_2026_R,false_negative
japan_2026_R_01349,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9377733746412552,japan_2026_R,true_positive
japan_2026_R_01350,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.7169108810973646,japan_2026_R,false_positive
japan_2026_R_01351,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.26021867466163356,japan_2026_R,other
japan_2026_R_01352,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.4305245820167311,japan_2026_R,other
japan_2026_R_01353,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.7403060070814957,japan_2026_R,false_positive
japan_2026_R_01354,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.28370158236219617,japan_2026_R,other
japan_2026_R_01355,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.1727257372812385,japan_2026_R,true_negative
japan_2026_R_01356,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.36605004675006914,japan_2026_R,other
japan_2026_R_01357,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7114104203453261,japan_2026_R,true_positive
japan_2026_R_01358,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6801987787909829,japan_2026_R,true_positive
japan_2026_R_01359,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7034111166049413,japan_2026_R,true_positive
japan_2026_R_01360,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6012454369524286,japan_2026_R,true_positive
japan_2026_R_01361,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8664835271259166,japan_2026_R,true_positive
japan_2026_R_01362,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.23557460755020798,japan_2026_R,other
japan_2026_R_01363,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.19898153674617422,japan_2026_R,true_negative
japan_2026_R_01364,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.7024241805651842,japan_2026_R,false_positive
japan_2026_R_01365,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.718111797117369,japan_2026_R,true_positive
japan_2026_R_01366,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8473921673825846,japan_2026_R,true_positive
japan_2026_R_01367,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.05365045810357134,japan_2026_R,false_negative
japan_2026_R_01368,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5707407936803073,japan_2026_R,true_positive
japan_2026_R_01369,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.3506583023984351,japan_2026_R,other
japan_2026_R_01370,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.85277413539618,japan_2026_R,true_positive
japan_2026_R_01371,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9146300642235877,japan_2026_R,true_positive
japan_2026_R_01372,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5199258496364518,japan_2026_R,true_positive
japan_2026_R_01373,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.6228577975875321,japan_2026_R,false_positive
japan_2026_R_01374,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.5147345642007718,japan_2026_R,false_positive
japan_2026_R_01375,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8560797384739296,japan_2026_R,true_positive
japan_2026_R_01376,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8317769773762713,japan_2026_R,true_positive
japan_2026_R_01377,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7997077294307879,japan_2026_R,true_positive
japan_2026_R_01378,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5743870561283703,japan_2026_R,true_positive
japan_2026_R_01379,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7975224221410507,japan_2026_R,true_positive
japan_2026_R_01380,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8427461449069357,japan_2026_R,true_positive
japan_2026_R_01382,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8374145281448135,japan_2026_R,true_positive
japan_2026_R_01384,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.07717243956629809,japan_2026_R,false_negative
japan_2026_R_01385,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.019160648268625617,japan_2026_R,true_negative
japan_2026_R_01386,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.5167432583955827,japan_2026_R,false_positive
japan_2026_R_01388,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9402877622295563,japan_2026_R,true_positive
japan_2026_R_01390,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.5995879501808026,japan_2026_R,false_positive
japan_2026_R_01391,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.14618569836606618,japan_2026_R,true_negative
japan_2026_R_01392,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2746012253385058,japan_2026_R,other
japan_2026_R_01393,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9388437669781399,japan_2026_R,true_positive
japan_2026_R_01394,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.43437199358837214,japan_2026_R,other
japan_2026_R_01395,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9135085222639958,japan_2026_R,true_positive
japan_2026_R_01396,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7075103533158444,japan_2026_R,true_positive
japan_2026_R_01397,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.26470463177640613,japan_2026_R,other
japan_2026_R_01398,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5756176919816819,japan_2026_R,true_positive
japan_2026_R_01399,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2817985561582282,japan_2026_R,other
japan_2026_R_01400,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.6238773679220135,japan_2026_R,false_positive
japan_2026_R_01402,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.25076769437361945,japan_2026_R,other
japan_2026_R_01403,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.15423100751883528,japan_2026_R,true_negative
japan_2026_R_01404,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.2863423070912038,japan_2026_R,other
japan_2026_R_01405,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.522304868045991,japan_2026_R,true_positive
japan_2026_R_01406,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2823113194855118,japan_2026_R,other
japan_2026_R_01407,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.07232957891350801,japan_2026_R,true_negative
japan_2026_R_01408,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.019414269451913234,japan_2026_R,true_negative
japan_2026_R_01409,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3302032007573598,japan_2026_R,other
japan_2026_R_01410,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.34528614337012636,japan_2026_R,other
japan_2026_R_01411,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2693108347599035,japan_2026_R,other
japan_2026_R_01412,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.7673709774648891,japan_2026_R,true_positive
japan_2026_R_01413,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.8818199307006962,japan_2026_R,false_positive
japan_2026_R_01414,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.574114038317102,japan_2026_R,false_positive
japan_2026_R_01415,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.17993016981236168,japan_2026_R,true_negative
japan_2026_R_01416,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.221788253244723,japan_2026_R,other
japan_2026_R_01417,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.011042954577253935,japan_2026_R,true_negative
japan_2026_R_01418,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3643204960469414,japan_2026_R,other
japan_2026_R_01419,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.9357965868491492,japan_2026_R,false_positive
japan_2026_R_01420,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.6585689069127346,japan_2026_R,false_positive
japan_2026_R_01421,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.4070514794866606,japan_2026_R,other
japan_2026_R_01422,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.3825561467589518,japan_2026_R,other
japan_2026_R_01423,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.11453823984076912,japan_2026_R,true_negative
japan_2026_R_01424,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.11755403664423207,japan_2026_R,true_negative
japan_2026_R_01425,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5541855580971099,japan_2026_R,true_positive
japan_2026_R_01426,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6930557400522482,japan_2026_R,true_positive
japan_2026_R_01427,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.1775930065395699,japan_2026_R,false_negative
japan_2026_R_01428,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.058183872509119064,japan_2026_R,true_negative
japan_2026_R_01429,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2715561801965182,japan_2026_R,other
japan_2026_R_01430,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.045493281778675135,japan_2026_R,true_negative
japan_2026_R_01431,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.6384180482165679,japan_2026_R,false_positive
japan_2026_R_01432,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.3468848588006959,japan_2026_R,other
japan_2026_R_01433,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9564019876481008,japan_2026_R,true_positive
japan_2026_R_01434,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3041067789020526,japan_2026_R,other
japan_2026_R_01435,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.6104926095730789,japan_2026_R,false_positive
japan_2026_R_01436,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3940133452846084,japan_2026_R,other
japan_2026_R_01437,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.704105632581109,japan_2026_R,false_positive
japan_2026_R_01438,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.8294827179888368,japan_2026_R,false_positive
japan_2026_R_01439,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3940283034931689,japan_2026_R,other
japan_2026_R_01440,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8219163065445514,japan_2026_R,true_positive
japan_2026_R_01441,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.386600824327387,japan_2026_R,other
japan_2026_R_01442,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9359186427751167,japan_2026_R,true_positive
japan_2026_R_01443,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5364161342871759,japan_2026_R,true_positive
japan_2026_R_01444,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.6324064306980803,japan_2026_R,false_positive
japan_2026_R_01445,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.03602448829049737,japan_2026_R,true_negative
japan_2026_R_01446,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.8079201742986026,japan_2026_R,false_positive
japan_2026_R_01447,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.266192305658461,japan_2026_R,other
japan_2026_R_01448,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.41154999078730814,japan_2026_R,other
japan_2026_R_01449,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.7505653044175091,japan_2026_R,false_positive
japan_2026_R_01450,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6834386895048176,japan_2026_R,true_positive
japan_2026_R_01451,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.03586608453009308,japan_2026_R,false_negative
japan_2026_R_01452,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.48356413817186605,japan_2026_R,other
japan_2026_R_01453,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.03735848375414035,japan_2026_R,true_negative
japan_2026_R_01454,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.2880906249312831,japan_2026_R,other
japan_2026_R_01455,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.27794366850689356,japan_2026_R,other
japan_2026_R_01456,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3583858194211128,japan_2026_R,other
japan_2026_R_01457,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.4074868443683348,japan_2026_R,other
japan_2026_R_01459,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.019760109544122603,japan_2026_R,true_negative
japan_2026_R_01460,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.4987640476478823,japan_2026_R,other
japan_2026_R_01461,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6085735193035726,japan_2026_R,true_positive
japan_2026_R_01462,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.0481670207295122,japan_2026_R,true_negative
japan_2026_R_01463,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9430636020905927,japan_2026_R,true_positive
japan_2026_R_01464,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3884236900905321,japan_2026_R,other
japan_2026_R_01465,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.44315926297355496,japan_2026_R,other
japan_2026_R_01466,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.9391944773950304,japan_2026_R,true_positive
japan_2026_R_01467,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.15773953751893283,japan_2026_R,true_negative
japan_2026_R_01468,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.0984084668071413,japan_2026_R,true_negative
japan_2026_R_01469,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.31636219476419314,japan_2026_R,other
japan_2026_R_01471,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2277155887720457,japan_2026_R,other
japan_2026_R_01472,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.327443235864218,japan_2026_R,other
japan_2026_R_01474,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.189200606006044,japan_2026_R,true_negative
japan_2026_R_01476,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.4144332306659846,japan_2026_R,other
japan_2026_R_01477,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.25470157857834813,japan_2026_R,other
japan_2026_R_01480,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.10586876423586995,japan_2026_R,true_negative
japan_2026_R_01481,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3548363692049441,japan_2026_R,other
japan_2026_R_01482,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.01915825679280114,japan_2026_R,true_negative
japan_2026_R_01483,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3039818467500497,japan_2026_R,other
japan_2026_R_01484,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.5573403943907365,japan_2026_R,false_positive
japan_2026_R_01486,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.018659598260933465,japan_2026_R,true_negative
japan_2026_R_01487,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.013760916799768114,japan_2026_R,true_negative
japan_2026_R_01489,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.23513369146737562,japan_2026_R,other
japan_2026_R_01490,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.7457683155342443,japan_2026_R,false_positive
japan_2026_R_01491,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.187237761749672,japan_2026_R,true_negative
japan_2026_R_01492,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.13759158423348386,japan_2026_R,true_negative
japan_2026_R_01493,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.544861059462917,japan_2026_R,false_positive
japan_2026_R_01494,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5691944332619714,japan_2026_R,true_positive
japan_2026_R_01495,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.2316082463141662,japan_2026_R,other
japan_2026_R_01496,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.44908732743975494,japan_2026_R,other
japan_2026_R_01497,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8318129150119474,japan_2026_R,true_positive
japan_2026_R_01499,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6383478552529555,japan_2026_R,true_positive
japan_2026_R_01500,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6337988652036798,japan_2026_R,true_positive
japan_2026_R_01501,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.262241171026804,japan_2026_R,other
japan_2026_R_01502,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.5880982988767385,japan_2026_R,false_positive
japan_2026_R_01503,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.054495784816359985,japan_2026_R,true_negative
japan_2026_R_01504,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.529253626575439,japan_2026_R,false_positive
japan_2026_R_01505,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.8030898846545391,japan_2026_R,true_positive
japan_2026_R_01506,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3244679684713979,japan_2026_R,other
japan_2026_R_01507,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.5445205697627389,japan_2026_R,true_positive
japan_2026_R_01508,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.6708809216103306,japan_2026_R,true_positive
japan_2026_R_01509,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.02944897443916026,japan_2026_R,true_negative
japan_2026_R_01510,japan_2026_R,Japanese Grand Prix,1.0,gbdt,0.038142608424491506,japan_2026_R,false_negative
japan_2026_R_01512,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.025153356459342694,japan_2026_R,true_negative
japan_2026_R_01513,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.5042403655486454,japan_2026_R,false_positive
japan_2026_R_01514,japan_2026_R,Japanese Grand Prix,0.0,gbdt,0.3890454153680192,japan_2026_R,other
