event_id,race_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,swap_distance_delay_any_s,swap_ahead_delay_any_s,actual_swap_delay_s,pass_after_horizon,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,horizon_s_effective,audit_horizon_s,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
netherlands_2026_R_00452,netherlands_2026_R,RUS,LAW,2026-08-23 14:01:26.285,21,PIT_RELATED,attacker or target on a box lap at t0,96.42055555555453,3.761,-96.52499999999418,False,6.044444444444707,False,False,,,33.04,33.04,33.04,True,105.0,31.75237618809339,False,False,2026-08-23 14:01:56.285,30.0,120.0,True,True,False
netherlands_2026_R_00453,netherlands_2026_R,GAS,SAI,2026-08-23 14:01:32.965,21,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,63.89777777777749,7.401,-63.3663888888841,False,7.111111111111086,True,True,2026-08-23 14:01:40.606,7.641,7.641,7.641,7.641,False,208.0,,True,False,2026-08-23 14:02:02.965,30.0,120.0,False,False,False
netherlands_2026_R_00454,netherlands_2026_R,SAI,LIN,2026-08-23 14:01:33.446,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 48.4 s after t0, outside it",13.746388888888532,6.92,-13.952222222229466,False,6.755555555555475,False,False,,,48.36,48.36,48.36,True,272.0,-72.99584199584268,True,False,2026-08-23 14:02:03.446,30.0,120.0,False,False,False
netherlands_2026_R_00455,netherlands_2026_R,NOR,ANT,2026-08-23 14:01:35.526,21,PIT_RELATED,attacker or target on a box lap at t0,93.74333333333288,6.44,-91.62277777776762,False,8.399999999999636,False,False,,,,,,False,102.0,139.19148936170384,False,False,2026-08-23 14:02:05.526,30.0,120.0,True,True,True
netherlands_2026_R_00456,netherlands_2026_R,GAS,LIN,2026-08-23 14:01:40.606,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",43.49611111111108,5.479,-43.17055555555271,False,4.400000000000091,False,False,,,,,,False,199.0,,True,False,2026-08-23 14:02:10.606,30.0,120.0,False,False,False
netherlands_2026_R_00457,netherlands_2026_R,BOR,TSU,2026-08-23 14:01:44.886,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.09055555555506,16.24,-97.08416666666744,False,10.358055555555438,False,False,,,,,,False,178.0,37.67346938775481,True,False,2026-08-23 14:02:14.886,30.0,120.0,False,False,False
netherlands_2026_R_00458,netherlands_2026_R,OCO,PER,2026-08-23 14:01:44.886,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",54.615833333333285,4.0,-54.8083333333343,False,4.2666666666666515,False,False,,,56.4,,,False,272.0,,True,False,2026-08-23 14:02:14.886,30.0,120.0,False,False,False
netherlands_2026_R_00459,netherlands_2026_R,HUL,LIN,2026-08-23 14:01:46.406,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",24.182777777778938,11.4,-24.16694444445602,False,2.33333333333303,False,False,,,,,,False,108.0,,True,False,2026-08-23 14:02:16.406,30.0,120.0,False,False,False
netherlands_2026_R_00460,netherlands_2026_R,SAI,GAS,2026-08-23 14:01:46.406,21,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,66.13972222222219,11.2,-66.67111111110717,False,9.866666666666788,True,True,2026-08-23 14:01:57.806,11.4,11.4,11.4,11.4,False,115.0,,True,False,2026-08-23 14:02:16.406,30.0,120.0,False,False,False
netherlands_2026_R_00461,netherlands_2026_R,LEC,NOR,2026-08-23 14:01:47.286,22,PIT_RELATED,attacker or target on a box lap at t0,68.94777777777777,7.08,-68.96083333333081,False,11.626388888888897,False,False,,,,,,False,24.0,,False,False,2026-08-23 14:02:17.286,30.0,120.0,True,True,False
netherlands_2026_R_00462,netherlands_2026_R,GAS,HUL,2026-08-23 14:01:51.805,21,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.227222222220462,26.241,-9.917500000010477,False,2.186944444445544,True,True,2026-08-23 14:02:18.206,26.401,26.401,26.401,26.401,False,155.0,-14.02135448444126,True,False,2026-08-23 14:02:21.805,30.0,120.0,False,False,False
